trial,block,block_trial,choice,reward,confidence,accurate,run
29,1,8,0,43.39,0.64,0,4
30,1,9,1,70.87,0.55,1,4
31,1,10,1,54.18,0.55,1,4
32,1,11,1,62.06,0.55,1,4
33,1,12,0,40.48,0.64,0,4
34,1,13,1,70.86,0.55,1,4
35,1,14,1,67.81,0.55,1,4
36,1,15,1,55.03,0.55,1,4
37,1,16,1,47.04,0.55,1,4
38,1,17,1,66.28,0.55,1,4
39,1,18,1,67.06,0.85,1,4
40,1,19,1,59.04,0.55,0,4
0,0,0,0,48.81,0.1,1,5
1,0,1,1,40.98,0.3,0,5
2,0,2,0,70.11,0.25,1,5
3,0,3,1,42.07,0.45,0,5
4,0,4,0,57.87,0.35,1,5
5,0,5,0,52.55,0.45,1,5
6,0,6,0,57.31,0.55,1,5
7,0,7,0,60.46,0.6,1,5
8,0,8,1,45.69,0.45,0,5
9,0,9,0,55.23,0.65,1,5
10,0,10,0,67.0,0.7,1,5
11,0,11,0,58.0,0.75,1,5
12,0,12,0,65.75,0.75,1,5
13,0,13,0,63.7,0.76,1,5
14,0,14,1,45.26,0.45,0,5
15,0,15,0,53.61,0.72,1,5
16,0,16,1,31.03,0.0,0,5
17,0,17,1,40.48,0.0,0,5
18,0,18,0,68.05,0.75,1,5
19,0,19,1,34.78,0.0,0,5
20,0,20,0,56.63,0.75,0,5
21,1,0,0,44.54,0.75,0,5
22,1,1,1,66.37,0.0,1,5
23,1,2,1,52.02,0.0,1,5
24,1,3,1,63.06,0.35,1,5
25,1,4,1,45.84,0.35,1,5
26,1,5,1,58.27,0.35,1,5
27,1,6,1,59.15,0.35,1,5
28,1,7,1,65.97,0.35,1,5
29,1,8,1,67.36,0.65,1,5
30,1,9,1,62.07,0.65,1,5
31,1,10,1,67.61,0.65,1,5
32,1,11,1,55.47,0.65,1,5
33,1,12,1,55.79,0.7,1,5
34,1,13,0,38.76,0.7,0,5
35,1,14,1,65.06,0.65,1,5
36,1,15,1,62.7,0.65,1,5
37,1,16,1,54.72,0.65,1,5
38,1,17,1,57.1,0.65,1,5
39,1,18,1,86.04,0.95,1,5
40,1,19,1,55.99,0.95,0,5
0,0,0,0,63.23,0.1,1,6
1,0,1,1,35.47,0.25,0,6
2,0,2,1,29.68,0.35,0,6
3,0,3,1,31.76,0.0,0,6
4,0,4,0,61.52,0.2,1,6
5,0,5,1,27.96,0.3,0,6
6,0,6,0,47.44,0.25,1,6
7,0,7,0,61.79,0.25,1,6
8,0,8,0,53.93,0.3,1,6
9,0,9,1,42.19,0.45,0,6
10,0,10,0,38.62,0.35,1,6
11,0,11,0,51.29,0.35,1,6
12,0,12,0,56.03,0.65,1,6
13,0,13,0,62.67,0.65,1,6
14,0,14,1,39.66,0.0,0,6
15,0,15,0,52.58,0.68,1,6
16,0,16,1,45.85,0.45,0,6
17,0,17,1,37.62,0.45,0,6
18,0,18,1,44.27,0.45,0,6
19,0,19,0,59.45,0.75,1,6
20,0,20,1,36.1,0.45,1,6
21,1,0,0,34.3,0.74,0,6
22,1,1,1,67.47,0.45,1,6
23,1,2,1,57.49,0.55,1,6
24,1,3,1,67.48,0.5,1,6
25,1,4,1,60.73,0.55,1,6
26,1,5,1,80.88,0.55,1,6
27,1,6,1,72.74,0.55,1,6
28,1,7,1,62.84,0.55,1,6
29,1,8,1,49.71,0.55,1,6
30,1,9,0,35.77,0.65,0,6
31,1,10,1,59.14,0.65,1,6
32,1,11,1,52.69,0.65,1,6
33,1,12,1,56.95,0.65,1,6
34,1,13,1,53.41,0.65,1,6
35,1,14,1,42.68,0.65,1,6
36,1,15,1,64.46,0.65,1,6
37,1,16,1,67.72,0.65,1,6
38,1,17,1,63.22,0.65,1,6
39,1,18,1,62.79,0.65,1,6
40,1,19,1,70.17,0.65,0,6
0,0,0,0,66.7,0.5,1,7
1,0,1,1,42.98,0.5,0,7
2,0,2,1,33.67,0.5,0,7
3,0,3,0,55.99,0.6,1,7
4,0,4,0,58.25,0.6,1,7
5,0,5,0,54.71,0.61,1,7
6,0,6,1,49.85,0.55,0,7
7,0,7,0,64.42,0.62,1,7
8,0,8,1,34.85,0.54,0,7
9,0,9,0,64.54,0.63,1,7
10,0,10,0,59.75,0.64,1,7
11,0,11,0,60.04,0.65,1,7
12,0,12,0,70.48,0.66,1,7
13,0,13,0,73.15,0.67,1,7
14,0,14,0,63.66,0.68,1,7
15,0,15,1,46.2,0.0,0,7
16,0,16,1,39.65,0.0,0,7
17,0,17,1,52.37,0.0,0,7
18,0,18,1,39.35,0.0,0,7
19,0,19,0,41.93,0.65,1,7
20,0,20,1,42.97,0.0,1,7
21,1,0,0,44.42,0.65,0,7
22,1,1,0,38.86,0.65,0,7
23,1,2,1,67.72,0.0,1,7
24,1,3,1,59.19,0.0,1,7
25,1,4,1,59.4,0.0,1,7
26,1,5,0,37.8,0.65,0,7
27,1,6,0,35.1,0.65,0,7
28,1,7,0,27.87,0.65,0,7
29,1,8,1,69.01,0.0,1,7
30,1,9,1,67.18,0.0,1,7
31,1,10,0,49.26,0.65,0,7
32,1,11,1,68.81,0.0,1,7
33,1,12,1,69.93,0.0,1,7
34,1,13,1,56.67,0.85,1,7
35,1,14,1,58.17,0.85,1,7
36,1,15,1,63.05,0.85,1,7
37,1,16,0,40.47,0.0,0,7
38,1,17,1,68.57,0.85,1,7
39,1,18,1,50.49,0.85,1,7
40,1,19,1,65.88,0.85,0,7
0,0,0,0,54.25,0.5,1,8
1,0,1,1,32.86,0.5,0,8
2,0,2,0,59.83,0.5,1,8
3,0,3,0,62.19,0.51,1,8
4,0,4,0,76.46,0.52,1,8
5,0,5,1,50.59,0.49,0,8
6,0,6,0,71.16,0.53,1,8
7,0,7,0,55.37,0.54,1,8
8,0,8,0,54.83,0.55,1,8
9,0,9,0,54.62,0.56,1,8
10,0,10,1,43.99,0.0,0,8
11,0,11,0,61.86,0.57,1,8
12,0,12,0,63.16,0.58,1,8
13,0,13,0,49.97,0.0,1,8
14,0,14,1,41.16,0.45,0,8
15,0,15,1,49.9,0.0,0,8
16,0,16,0,69.31,0.0,1,8
17,0,17,1,36.55,0.5,0,8
18,0,18,0,56.04,0.59,1,8
19,0,19,1,46.76,0.5,0,8
20,0,20,1,46.75,0.5,1,8
21,1,0,0,56.54,0.6,0,8
22,1,1,0,43.1,0.6,0,8
23,1,2,0,28.73,0.61,0,8
24,1,3,1,54.06,0.49,1,8
25,1,4,1,66.71,0.49,1,8
26,1,5,1,70.25,0.48,1,8
27,1,6,1,65.49,0.48,1,8
28,1,7,1,53.73,0.47,1,8
29,1,8,1,46.3,0.46,1,8
30,1,9,0,48.08,0.61,0,8
31,1,10,1,40.25,0.47,1,8
32,1,11,0,37.89,0.62,0,8
33,1,12,1,49.2,0.45,1,8
34,1,13,1,66.4,0.44,1,8
35,1,14,1,63.95,0.43,1,8
36,1,15,1,55.12,0.43,1,8
37,1,16,1,59.17,0.42,1,8
38,1,17,1,85.21,0.42,1,8
39,1,18,1,53.01,0.85,1,8
40,1,19,1,48.4,0.75,0,8
0,0,0,0,56.77,0.5,1,9
1,0,1,1,27.93,0.5,0,9
2,0,2,0,54.25,0.55,1,9
3,0,3,0,52.66,0.57,1,9
4,0,4,1,39.72,0.45,0,9
5,0,5,0,60.3,0.58,1,9
6,0,6,0,69.37,0.59,1,9
7,0,7,0,60.14,0.6,1,9
8,0,8,0,58.73,0.61,1,9
9,0,9,0,50.32,0.62,1,9
10,0,10,0,55.81,0.63,1,9
11,0,11,1,33.44,0.0,0,9
12,0,12,0,60.72,0.64,1,9
13,0,13,0,59.53,0.65,1,9
14,0,14,0,48.64,0.66,1,9
15,0,15,0,53.84,0.67,1,9
16,0,16,0,61.22,0.68,1,9
17,0,17,1,35.8,0.0,0,9
18,0,18,1,55.46,0.0,0,9
19,0,19,1,29.88,0.0,0,9
20,0,20,0,55.97,0.69,0,9
21,1,0,1,43.13,0.0,1,9
22,1,1,0,53.85,0.69,0,9
23,1,2,0,33.47,0.69,0,9
24,1,3,1,52.01,0.0,1,9
25,1,4,1,61.98,0.0,1,9
26,1,5,0,38.73,0.69,0,9
27,1,6,1,68.35,0.0,1,9
28,1,7,0,30.44,0.69,0,9
29,1,8,0,36.56,0.0,0,9
30,1,9,1,60.88,0.0,1,9
31,1,10,1,72.74,0.0,1,9
32,1,11,1,57.23,0.65,1,9
33,1,12,1,67.44,0.65,1,9
34,1,13,1,43.22,0.66,1,9
35,1,14,1,72.12,0.67,1,9
36,1,15,1,60.53,0.67,1,9
37,1,16,1,67.19,0.95,1,9
38,1,17,1,57.46,0.95,1,9
39,1,18,1,62.73,0.95,1,9
40,1,19,1,66.03,0.98,0,9
