trial,block,block_trial,choice,reward,confidence,accurate,run
2,0,2,1,29.68,0.03,0,6
3,0,3,0,51.76,0.04,1,6
4,0,4,0,61.52,0.0,1,6
5,0,5,1,27.96,0.05,0,6
6,0,6,0,47.44,0.06,1,6
7,0,7,0,61.79,0.07,1,6
8,0,8,0,53.93,0.08,1,6
9,0,9,1,42.19,0.09,0,6
10,0,10,1,18.62,0.1,0,6
11,0,11,1,31.29,0.11,0,6
12,0,12,0,56.03,0.13,1,6
13,0,13,0,62.67,0.14,1,6
14,0,14,0,59.66,0.15,1,6
15,0,15,0,52.58,0.16,1,6
16,0,16,1,45.85,0.17,0,6
17,0,17,0,57.62,0.18,1,6
18,0,18,0,64.27,0.19,1,6
19,0,19,1,39.45,0.2,0,6
20,0,20,0,56.1,0.2,0,6
21,1,0,1,54.3,0.22,1,6
22,1,1,1,67.47,0.23,1,6
23,1,2,1,57.49,0.24,1,6
24,1,3,1,67.48,0.25,1,6
25,1,4,1,60.73,0.26,1,6
26,1,5,0,60.88,0.27,0,6
27,1,6,1,72.74,0.28,1,6
28,1,7,0,42.84,0.29,0,6
29,1,8,1,49.71,0.3,1,6
30,1,9,0,35.77,0.31,0,6
31,1,10,1,59.14,0.32,1,6
32,1,11,1,52.69,0.33,1,6
33,1,12,0,36.95,0.34,0,6
34,1,13,1,53.41,0.35,1,6
35,1,14,0,22.68,0.2,0,6
36,1,15,1,64.46,0.38,1,6
37,1,16,1,67.72,0.38,1,6
38,1,17,1,63.22,0.38,1,6
39,1,18,1,62.79,0.3,1,6
40,1,19,1,70.17,0.3,0,6
0,0,0,1,46.7,0.01,0,7
1,0,1,0,62.98,0.02,1,7
2,0,2,1,33.67,0.0,0,7
3,0,3,0,55.99,0.33,1,7
4,0,4,0,58.25,0.4,1,7
5,0,5,1,34.71,0.45,0,7
6,0,6,1,49.85,0.46,0,7
7,0,7,0,64.42,0.45,1,7
8,0,8,0,54.85,0.46,1,7
9,0,9,1,44.54,0.0,0,7
10,0,10,0,59.75,0.25,1,7
11,0,11,1,40.04,0.01,0,7
12,0,12,1,50.48,0.0,0,7
13,0,13,0,73.15,0.25,1,7
14,0,14,0,63.66,0.3,1,7
15,0,15,0,66.2,0.35,1,7
16,0,16,0,59.65,0.35,1,7
17,0,17,0,72.37,0.35,1,7
18,0,18,0,59.35,0.35,1,7
19,0,19,0,41.93,0.35,1,7
20,0,20,1,42.97,0.01,1,7
21,1,0,1,64.42,0.01,1,7
22,1,1,1,58.86,0.01,1,7
23,1,2,1,67.72,0.01,1,7
24,1,3,1,59.19,0.01,1,7
25,1,4,0,39.4,0.35,0,7
26,1,5,1,57.8,0.01,1,7
27,1,6,0,35.1,0.35,0,7
28,1,7,1,47.87,0.01,1,7
29,1,8,1,69.01,0.01,1,7
30,1,9,1,67.18,0.01,1,7
31,1,10,1,69.26,0.01,1,7
32,1,11,0,48.81,0.35,0,7
33,1,12,1,69.93,0.01,1,7
34,1,13,0,36.67,0.35,0,7
35,1,14,1,58.17,0.01,1,7
36,1,15,1,63.05,0.01,1,7
37,1,16,1,60.47,0.01,1,7
38,1,17,1,68.57,0.01,1,7
39,1,18,1,50.49,0.01,1,7
40,1,19,0,45.88,0.35,1,7
0,0,0,0,54.25,0.01,1,8
1,0,1,1,32.86,0.02,0,8
2,0,2,1,39.83,0.03,0,8
3,0,3,1,42.19,0.04,0,8
4,0,4,1,56.46,0.05,0,8
5,0,5,1,50.59,0.06,0,8
6,0,6,0,71.16,0.07,1,8
7,0,7,0,55.37,0.08,1,8
8,0,8,1,34.83,0.09,0,8
9,0,9,0,54.62,0.1,1,8
10,0,10,1,43.99,0.11,0,8
11,0,11,0,61.86,0.12,1,8
12,0,12,0,63.16,0.13,1,8
13,0,13,1,29.97,0.14,0,8
14,0,14,1,41.16,0.15,0,8
15,0,15,0,69.9,0.16,1,8
16,0,16,1,49.31,0.17,0,8
17,0,17,0,56.55,0.18,1,8
18,0,18,1,36.04,0.19,0,8
19,0,19,0,66.76,0.2,1,8
20,0,20,1,46.75,0.21,1,8
21,1,0,0,56.54,0.22,0,8
22,1,1,0,43.1,0.23,0,8
23,1,2,1,48.73,0.24,1,8
24,1,3,0,34.06,0.24,0,8
25,1,4,0,46.71,0.25,0,8
26,1,5,1,70.25,0.25,1,8
27,1,6,1,65.49,0.25,1,8
28,1,7,1,53.73,0.26,1,8
29,1,8,1,46.3,0.26,1,8
30,1,9,1,68.08,0.27,1,8
31,1,10,1,40.25,0.27,1,8
32,1,11,1,57.89,0.28,1,8
33,1,12,1,49.2,0.28,1,8
34,1,13,1,66.4,0.29,1,8
35,1,14,1,63.95,0.6,1,8
36,1,15,1,55.12,0.0,1,8
37,1,16,0,39.17,0.25,0,8
38,1,17,1,85.21,0.0,1,8
39,1,18,1,53.01,0.75,1,8
40,1,19,1,48.4,0.3,0,8
0,0,0,0,56.77,0.01,1,9
1,0,1,1,27.93,0.02,0,9
2,0,2,1,34.25,0.0,0,9
3,0,3,0,52.66,0.1,1,9
4,0,4,0,59.72,0.15,1,9
5,0,5,0,60.3,0.0,1,9
6,0,6,0,69.37,0.16,1,9
7,0,7,0,60.14,0.15,1,9
8,0,8,0,58.73,0.16,1,9
9,0,9,0,50.32,0.17,1,9
10,0,10,1,35.81,0.05,0,9
11,0,11,1,33.44,0.0,0,9
12,0,12,0,60.72,0.0,1,9
13,0,13,1,39.53,0.01,0,9
14,0,14,0,48.64,0.18,1,9
15,0,15,0,53.84,0.19,1,9
16,0,16,0,61.22,0.19,1,9
17,0,17,0,55.8,0.18,1,9
18,0,18,1,55.46,0.01,0,9
19,0,19,1,29.88,0.02,0,9
20,0,20,1,35.97,0.05,1,9
21,1,0,0,23.13,0.18,0,9
22,1,1,1,73.85,0.01,1,9
23,1,2,1,53.47,0.01,1,9
24,1,3,1,52.01,0.01,1,9
25,1,4,1,61.98,0.01,1,9
26,1,5,0,38.73,0.17,0,9
27,1,6,1,68.35,0.01,1,9
28,1,7,1,50.44,0.01,1,9
29,1,8,0,36.56,0.0,0,9
30,1,9,0,40.88,0.1,0,9
31,1,10,1,72.74,0.5,1,9
32,1,11,1,57.23,0.01,1,9
33,1,12,0,47.44,0.0,0,9
34,1,13,1,43.22,0.01,1,9
35,1,14,1,72.12,0.58,1,9
36,1,15,1,60.53,0.5,1,9
37,1,16,1,67.19,0.58,1,9
38,1,17,1,57.46,0.01,1,9
39,1,18,1,62.73,0.99,1,9
40,1,19,0,46.03,0.1,1,9
