trial,block,block_trial,choice,reward,confidence,accurate,run
20,0,20,1,36.63,0.65,1,5
21,1,0,1,64.54,0.65,1,5
22,1,1,1,66.37,0.65,1,5
23,1,2,1,52.02,0.65,1,5
24,1,3,1,63.06,0.65,1,5
25,1,4,1,45.84,0.65,1,5
26,1,5,0,38.27,0.75,0,5
27,1,6,1,59.15,0.65,1,5
28,1,7,0,45.97,0.7,0,5
29,1,8,1,67.36,0.65,1,5
30,1,9,0,42.07,0.75,0,5
31,1,10,1,67.61,0.65,1,5
32,1,11,1,55.47,0.65,1,5
33,1,12,1,55.79,0.65,1,5
34,1,13,1,58.76,0.65,1,5
35,1,14,1,65.06,0.65,1,5
36,1,15,0,42.7,0.75,0,5
37,1,16,1,54.72,0.65,1,5
38,1,17,0,37.1,0.75,0,5
39,1,18,0,66.04,0.0,0,5
40,1,19,0,35.99,0.7,1,5
0,0,0,0,63.23,0.5,1,6
1,0,1,1,35.47,0.5,0,6
2,0,2,0,49.68,0.55,1,6
3,0,3,1,31.76,0.55,0,6
4,0,4,0,61.52,0.6,1,6
5,0,5,0,47.96,0.65,1,6
6,0,6,0,47.44,0.68,1,6
7,0,7,0,61.79,0.7,1,6
8,0,8,0,53.93,0.72,1,6
9,0,9,0,62.19,0.74,1,6
10,0,10,0,38.62,0.76,1,6
11,0,11,0,51.29,0.78,1,6
12,0,12,1,36.03,0.75,0,6
13,0,13,1,42.67,0.76,0,6
14,0,14,1,39.66,0.77,0,6
15,0,15,1,32.58,0.78,0,6
16,0,16,0,65.85,0.8,1,6
17,0,17,1,37.62,0.78,0,6
18,0,18,1,44.27,0.79,0,6
19,0,19,1,39.45,0.8,0,6
20,0,20,1,36.1,0.81,1,6
21,1,0,0,34.3,0.82,0,6
22,1,1,1,67.47,0.8,1,6
23,1,2,1,57.49,0.85,1,6
24,1,3,1,67.48,0.86,1,6
25,1,4,1,60.73,0.87,1,6
26,1,5,0,60.88,0.0,0,6
27,1,6,1,72.74,0.87,1,6
28,1,7,1,62.84,0.88,1,6
29,1,8,1,49.71,0.88,1,6
30,1,9,0,35.77,0.85,0,6
31,1,10,0,39.14,0.84,0,6
32,1,11,0,32.69,0.0,0,6
33,1,12,1,56.95,0.88,1,6
34,1,13,1,53.41,0.89,1,6
35,1,14,0,22.68,0.85,0,6
36,1,15,0,44.46,0.0,0,6
37,1,16,1,67.72,0.85,1,6
38,1,17,0,43.22,0.0,0,6
39,1,18,1,62.79,0.89,1,6
40,1,19,1,70.17,0.89,0,6
0,0,0,1,46.7,0.25,0,7
1,0,1,0,62.98,0.3,1,7
2,0,2,1,33.67,0.0,0,7
3,0,3,1,35.99,0.45,0,7
4,0,4,0,58.25,0.55,1,7
5,0,5,0,54.71,0.6,1,7
6,0,6,1,49.85,0.0,0,7
7,0,7,0,64.42,0.65,1,7
8,0,8,1,34.85,0.55,0,7
9,0,9,0,64.54,0.65,1,7
10,0,10,0,59.75,0.68,1,7
11,0,11,0,60.04,0.7,1,7
12,0,12,1,50.48,0.55,0,7
13,0,13,0,73.15,0.72,1,7
14,0,14,1,43.66,0.55,0,7
15,0,15,1,46.2,0.55,0,7
16,0,16,1,39.65,0.55,0,7
17,0,17,1,52.37,0.55,0,7
18,0,18,0,59.35,0.75,1,7
19,0,19,1,21.93,0.55,0,7
20,0,20,1,42.97,0.55,1,7
21,1,0,1,64.42,0.55,1,7
22,1,1,0,38.86,0.75,0,7
23,1,2,0,47.72,0.75,0,7
24,1,3,0,39.19,0.75,0,7
25,1,4,1,59.4,0.65,1,7
26,1,5,1,57.8,0.65,1,7
27,1,6,1,55.1,0.65,1,7
28,1,7,1,47.87,0.65,1,7
29,1,8,1,69.01,0.65,1,7
30,1,9,0,47.18,0.7,0,7
31,1,10,1,69.26,0.65,1,7
32,1,11,1,68.81,0.65,1,7
33,1,12,1,69.93,0.65,1,7
34,1,13,1,56.67,0.65,1,7
35,1,14,0,38.17,0.7,0,7
36,1,15,0,43.05,0.7,0,7
37,1,16,1,60.47,0.65,1,7
38,1,17,1,68.57,0.65,1,7
39,1,18,1,50.49,0.75,1,7
40,1,19,0,45.88,0.0,1,7
0,0,0,0,54.25,0.5,1,8
1,0,1,1,32.86,0.5,0,8
2,0,2,1,39.83,0.55,0,8
3,0,3,0,62.19,0.65,1,8
4,0,4,0,76.46,0.7,1,8
5,0,5,0,70.59,0.75,1,8
6,0,6,0,71.16,0.78,1,8
7,0,7,1,35.37,0.0,0,8
8,0,8,0,54.83,0.8,1,8
9,0,9,0,54.62,0.85,1,8
10,0,10,1,43.99,0.0,0,8
11,0,11,1,41.86,0.15,0,8
12,0,12,0,63.16,0.87,1,8
13,0,13,0,49.97,0.88,1,8
14,0,14,1,41.16,0.25,0,8
15,0,15,0,69.9,0.0,1,8
16,0,16,0,69.31,0.89,1,8
17,0,17,1,36.55,0.65,0,8
18,0,18,1,36.04,0.65,0,8
19,0,19,1,46.76,0.65,0,8
20,0,20,1,46.75,0.65,1,8
21,1,0,1,76.54,0.65,1,8
22,1,1,1,63.1,0.65,1,8
23,1,2,0,28.73,0.89,0,8
24,1,3,1,54.06,0.75,1,8
25,1,4,1,66.71,0.75,1,8
26,1,5,1,70.25,0.0,1,8
27,1,6,0,45.49,0.75,0,8
28,1,7,1,53.73,0.75,1,8
29,1,8,1,46.3,0.75,1,8
30,1,9,1,68.08,0.65,1,8
31,1,10,0,20.25,0.75,0,8
32,1,11,0,37.89,0.7,0,8
33,1,12,1,49.2,0.65,1,8
34,1,13,0,46.4,0.75,0,8
35,1,14,1,63.95,0.65,1,8
36,1,15,1,55.12,0.65,1,8
37,1,16,1,59.17,0.65,1,8
38,1,17,1,85.21,0.65,1,8
39,1,18,1,53.01,0.75,1,8
40,1,19,0,28.4,0.75,1,8
0,0,0,0,56.77,0.5,1,9
1,0,1,1,27.93,0.5,0,9
2,0,2,1,34.25,0.55,0,9
3,0,3,1,32.66,0.57,0,9
4,0,4,0,59.72,0.58,1,9
5,0,5,1,40.3,0.6,0,9
6,0,6,1,49.37,0.62,0,9
7,0,7,0,60.14,0.6,1,9
8,0,8,1,38.73,0.0,0,9
9,0,9,1,30.32,0.63,0,9
10,0,10,1,35.81,0.65,0,9
11,0,11,0,53.44,0.68,1,9
12,0,12,0,60.72,0.71,1,9
13,0,13,0,59.53,0.73,1,9
14,0,14,0,48.64,0.75,1,9
15,0,15,0,53.84,0.77,1,9
16,0,16,0,61.22,0.78,1,9
17,0,17,0,55.8,0.0,1,9
18,0,18,1,55.46,0.6,0,9
19,0,19,1,29.88,0.62,0,9
20,0,20,1,35.97,0.63,1,9
21,1,0,1,43.13,0.64,1,9
22,1,1,1,73.85,0.65,1,9
23,1,2,1,53.47,0.66,1,9
24,1,3,1,52.01,0.67,1,9
25,1,4,1,61.98,0.68,1,9
26,1,5,0,38.73,0.8,0,9
27,1,6,0,48.35,0.0,0,9
28,1,7,1,50.44,0.69,1,9
29,1,8,1,56.56,0.7,1,9
30,1,9,1,60.88,0.71,1,9
31,1,10,1,72.74,0.72,1,9
32,1,11,1,57.23,0.73,1,9
33,1,12,1,67.44,0.74,1,9
34,1,13,1,43.22,0.75,1,9
35,1,14,1,72.12,0.76,1,9
36,1,15,1,60.53,0.77,1,9
37,1,16,0,47.19,0.78,0,9
38,1,17,1,57.46,0.78,1,9
39,1,18,0,42.73,0.79,0,9
40,1,19,1,66.03,0.8,0,9
