trial,block,block_trial,choice,reward,confidence,accurate,run
29,1,8,0,43.39,0.5,0,4
30,1,9,1,70.87,0.99,1,4
31,1,10,1,54.18,0.0,1,4
32,1,11,1,62.06,0.5,1,4
33,1,12,1,60.48,0.99,1,4
34,1,13,0,50.86,0.99,0,4
35,1,14,0,47.81,0.51,0,4
36,1,15,0,35.03,0.0,0,4
37,1,16,1,47.04,0.5,1,4
38,1,17,0,46.28,0.5,0,4
39,1,18,0,47.06,0.58,0,4
40,1,19,0,39.04,0.0,1,4
0,0,0,0,48.81,0.5,1,5
1,0,1,0,60.98,0.5,1,5
2,0,2,0,70.11,0.5,1,5
3,0,3,0,62.07,0.0,1,5
4,0,4,1,37.87,0.5,0,5
5,0,5,0,52.55,0.5,1,5
6,0,6,1,37.31,0.5,0,5
7,0,7,0,60.46,0.5,1,5
8,0,8,1,45.69,0.5,0,5
9,0,9,1,35.23,0.5,0,5
10,0,10,0,67.0,0.5,1,5
11,0,11,1,38.0,0.0,0,5
12,0,12,0,65.75,0.5,1,5
13,0,13,0,63.7,0.5,1,5
14,0,14,0,65.26,0.99,1,5
15,0,15,0,53.61,0.5,1,5
16,0,16,0,51.03,0.99,1,5
17,0,17,1,40.48,0.0,0,5
18,0,18,0,68.05,0.5,1,5
19,0,19,0,54.78,0.5,1,5
20,0,20,1,36.63,0.0,1,5
21,1,0,0,44.54,0.5,0,5
22,1,1,0,46.37,0.5,0,5
23,1,2,0,32.02,0.5,0,5
24,1,3,0,43.06,0.0,0,5
25,1,4,0,25.84,0.5,0,5
26,1,5,0,38.27,0.5,0,5
27,1,6,0,39.15,0.99,0,5
28,1,7,0,45.97,0.5,0,5
29,1,8,0,47.36,0.5,0,5
30,1,9,0,42.07,0.53,0,5
31,1,10,0,47.61,0.5,0,5
32,1,11,0,35.47,0.5,0,5
33,1,12,0,35.79,0.5,0,5
34,1,13,0,38.76,0.5,0,5
35,1,14,0,45.06,0.5,0,5
36,1,15,0,42.7,0.5,0,5
37,1,16,1,54.72,0.5,1,5
38,1,17,0,37.1,0.99,0,5
39,1,18,1,86.04,0.5,1,5
40,1,19,1,55.99,0.0,0,5
0,0,0,0,63.23,0.5,1,6
1,0,1,1,35.47,0.5,0,6
2,0,2,1,29.68,0.5,0,6
3,0,3,0,51.76,0.5,1,6
4,0,4,0,61.52,0.5,1,6
5,0,5,0,47.96,0.5,1,6
6,0,6,0,47.44,0.8,1,6
7,0,7,0,61.79,0.8,1,6
8,0,8,0,53.93,0.5,1,6
9,0,9,0,62.19,0.5,1,6
10,0,10,0,38.62,0.5,1,6
11,0,11,0,51.29,0.8,1,6
12,0,12,0,56.03,0.5,1,6
13,0,13,0,62.67,0.5,1,6
14,0,14,0,59.66,0.5,1,6
15,0,15,1,32.58,0.5,0,6
16,0,16,1,45.85,0.99,0,6
17,0,17,1,37.62,0.99,0,6
18,0,18,0,64.27,0.5,1,6
19,0,19,0,59.45,0.5,1,6
20,0,20,0,56.1,0.5,0,6
21,1,0,0,34.3,0.5,0,6
22,1,1,0,47.47,0.5,0,6
23,1,2,0,37.49,0.5,0,6
24,1,3,0,47.48,0.5,0,6
25,1,4,0,40.73,0.5,0,6
26,1,5,0,60.88,0.5,0,6
27,1,6,0,52.74,0.5,0,6
28,1,7,0,42.84,0.5,0,6
29,1,8,0,29.71,0.5,0,6
30,1,9,0,35.77,0.98,0,6
31,1,10,0,39.14,0.25,0,6
32,1,11,0,32.69,0.5,0,6
33,1,12,0,36.95,0.5,0,6
34,1,13,0,33.41,0.51,0,6
35,1,14,0,22.68,0.5,0,6
36,1,15,0,44.46,0.5,0,6
37,1,16,0,47.72,0.51,0,6
38,1,17,0,43.22,0.55,0,6
39,1,18,0,42.79,0.55,0,6
40,1,19,0,50.17,0.5,1,6
0,0,0,0,66.7,0.0,1,7
1,0,1,0,62.98,0.0,1,7
2,0,2,1,33.67,0.5,0,7
3,0,3,0,55.99,0.8,1,7
4,0,4,1,38.25,0.5,0,7
5,0,5,1,34.71,0.5,0,7
6,0,6,0,69.85,0.0,1,7
7,0,7,0,64.42,0.0,1,7
8,0,8,0,54.85,0.5,1,7
9,0,9,1,44.54,0.0,0,7
10,0,10,0,59.75,0.5,1,7
11,0,11,0,60.04,0.99,1,7
12,0,12,0,70.48,0.49,1,7
13,0,13,0,73.15,0.5,1,7
14,0,14,0,63.66,0.0,1,7
15,0,15,0,66.2,0.5,1,7
16,0,16,0,59.65,0.0,1,7
17,0,17,1,52.37,0.5,0,7
18,0,18,1,39.35,0.5,0,7
19,0,19,0,41.93,0.5,1,7
20,0,20,0,62.97,0.5,0,7
21,1,0,0,44.42,0.5,0,7
22,1,1,0,38.86,0.5,0,7
23,1,2,0,47.72,0.5,0,7
24,1,3,1,59.19,0.5,1,7
25,1,4,0,39.4,0.4,0,7
26,1,5,0,37.8,0.5,0,7
27,1,6,0,35.1,0.0,0,7
28,1,7,1,47.87,0.5,1,7
29,1,8,0,49.01,0.99,0,7
30,1,9,0,47.18,0.5,0,7
31,1,10,0,49.26,0.5,0,7
32,1,11,0,48.81,0.5,0,7
33,1,12,0,49.93,0.5,0,7
34,1,13,0,36.67,0.5,0,7
35,1,14,0,38.17,0.5,0,7
36,1,15,0,43.05,0.5,0,7
37,1,16,0,40.47,0.5,0,7
38,1,17,0,48.57,0.0,0,7
39,1,18,0,30.49,0.5,0,7
40,1,19,0,45.88,0.5,1,7
0,0,0,0,54.25,0.5,1,8
1,0,1,0,52.86,0.5,1,8
2,0,2,0,59.83,0.5,1,8
3,0,3,0,62.19,0.0,1,8
4,0,4,0,76.46,0.2,1,8
5,0,5,1,50.59,0.0,0,8
6,0,6,1,51.16,0.5,0,8
7,0,7,0,55.37,0.5,1,8
8,0,8,0,54.83,0.5,1,8
9,0,9,0,54.62,0.0,1,8
10,0,10,0,63.99,0.0,1,8
11,0,11,1,41.86,0.0,0,8
12,0,12,0,63.16,0.5,1,8
13,0,13,0,49.97,0.0,1,8
14,0,14,0,61.16,0.2,1,8
15,0,15,0,69.9,0.5,1,8
16,0,16,0,69.31,0.99,1,8
17,0,17,1,36.55,0.5,0,8
18,0,18,0,56.04,0.5,1,8
19,0,19,0,66.76,0.5,1,8
20,0,20,0,66.75,0.5,0,8
21,1,0,1,76.54,0.0,1,8
22,1,1,0,43.1,0.99,0,8
23,1,2,0,28.73,0.99,0,8
24,1,3,0,34.06,0.5,0,8
25,1,4,0,46.71,0.8,0,8
26,1,5,0,50.25,0.5,0,8
27,1,6,0,45.49,0.5,0,8
28,1,7,0,33.73,0.5,0,8
29,1,8,0,26.3,0.0,0,8
30,1,9,1,68.08,0.2,1,8
31,1,10,0,20.25,0.5,0,8
32,1,11,1,57.89,0.5,1,8
33,1,12,1,49.2,0.8,1,8
34,1,13,0,46.4,0.99,0,8
35,1,14,0,43.95,0.99,0,8
36,1,15,0,35.12,0.5,0,8
37,1,16,1,59.17,0.5,1,8
38,1,17,1,85.21,0.5,1,8
39,1,18,1,53.01,0.5,1,8
40,1,19,0,28.4,0.49,1,8
0,0,0,1,36.77,0.5,0,9
1,0,1,0,47.93,0.5,1,9
2,0,2,0,54.25,0.5,1,9
3,0,3,0,52.66,0.5,1,9
4,0,4,0,59.72,0.5,1,9
5,0,5,0,60.3,0.59,1,9
6,0,6,0,69.37,0.59,1,9
7,0,7,0,60.14,0.99,1,9
8,0,8,0,58.73,0.5,1,9
9,0,9,0,50.32,0.5,1,9
10,0,10,0,55.81,0.5,1,9
11,0,11,0,53.44,0.5,1,9
12,0,12,1,40.72,0.5,0,9
13,0,13,0,59.53,0.0,1,9
14,0,14,0,48.64,0.0,1,9
15,0,15,1,33.84,0.5,0,9
16,0,16,1,41.22,0.5,0,9
17,0,17,0,55.8,0.0,1,9
18,0,18,1,55.46,0.0,0,9
19,0,19,0,49.88,0.0,1,9
20,0,20,0,55.97,0.0,0,9
21,1,0,0,23.13,0.2,0,9
22,1,1,1,73.85,0.0,1,9
23,1,2,0,33.47,0.0,0,9
24,1,3,1,52.01,0.99,1,9
25,1,4,1,61.98,0.8,1,9
26,1,5,1,58.73,0.5,1,9
27,1,6,1,68.35,0.99,1,9
28,1,7,1,50.44,0.99,1,9
29,1,8,0,36.56,0.0,0,9
30,1,9,1,60.88,0.8,1,9
31,1,10,0,52.74,0.0,0,9
32,1,11,1,57.23,0.5,1,9
33,1,12,1,67.44,0.0,1,9
34,1,13,0,23.22,0.0,0,9
35,1,14,1,72.12,0.5,1,9
36,1,15,0,40.53,0.0,0,9
37,1,16,0,47.19,0.0,0,9
38,1,17,0,37.46,0.0,0,9
39,1,18,1,62.73,0.99,1,9
40,1,19,0,46.03,0.0,1,9
