trial,block,block_trial,choice,reward,confidence,accurate,run
2,0,2,1,47.52,0.25,0,2
3,0,3,1,41.54,0.33,0,2
4,0,4,0,59.94,0.45,1,2
5,0,5,1,48.79,0.5,0,2
6,0,6,1,55.14,0.0,0,2
7,0,7,0,49.31,0.45,1,2
8,0,8,1,36.43,0.55,0,2
9,0,9,0,61.97,0.5,1,2
10,0,10,0,55.47,0.75,1,2
11,0,11,0,55.53,0.75,1,2
12,0,12,0,75.72,0.85,1,2
13,0,13,1,24.24,0.0,0,2
14,0,14,1,33.18,0.15,0,2
15,0,15,0,62.62,0.8,1,2
16,0,16,0,60.93,0.83,1,2
17,0,17,1,24.49,0.25,0,2
18,0,18,0,62.78,0.8,1,2
19,0,19,1,38.6,0.2,0,2
20,0,20,1,30.12,0.3,1,2
21,1,0,1,66.51,0.25,1,2
22,1,1,1,61.81,0.25,1,2
23,1,2,0,38.4,0.82,0,2
24,1,3,0,32.4,0.8,0,2
25,1,4,0,35.28,0.0,0,2
26,1,5,1,52.81,0.25,1,2
27,1,6,1,53.62,0.25,1,2
28,1,7,1,56.73,0.75,1,2
29,1,8,1,55.26,0.65,1,2
30,1,9,1,59.3,0.55,1,2
31,1,10,0,46.12,0.8,0,2
32,1,11,1,50.03,0.65,1,2
33,1,12,1,52.21,0.65,1,2
34,1,13,1,61.66,0.0,1,2
35,1,14,1,50.62,0.0,1,2
36,1,15,1,57.04,0.0,1,2
37,1,16,1,68.62,0.0,1,2
38,1,17,1,55.95,0.25,1,2
39,1,18,1,63.28,0.0,1,2
40,1,19,1,81.99,0.0,0,2
0,0,0,1,64.55,0.5,1,3
1,0,1,0,48.8,0.5,0,3
2,0,2,0,46.2,0.5,0,3
3,0,3,1,64.34,0.65,1,3
4,0,4,0,32.68,0.6,0,3
5,0,5,0,62.05,0.65,0,3
6,0,6,1,84.89,0.7,1,3
7,0,7,1,67.1,0.75,1,3
8,0,8,0,43.62,0.68,0,3
9,0,9,0,38.95,0.65,0,3
10,0,10,0,30.77,0.0,0,3
11,0,11,1,59.04,0.75,1,3
12,0,12,1,66.14,0.78,1,3
13,0,13,1,65.02,0.79,1,3
14,0,14,1,50.45,0.85,1,3
15,0,15,0,28.45,0.0,0,3
16,0,16,0,32.62,0.35,0,3
17,0,17,1,49.76,0.85,1,3
18,0,18,0,44.64,0.35,0,3
19,0,19,1,62.82,0.82,1,3
20,0,20,0,28.69,0.35,1,3
21,1,0,0,59.35,0.35,1,3
22,1,1,0,67.88,0.35,1,3
23,1,2,0,70.09,0.0,1,3
24,1,3,0,55.01,0.35,1,3
25,1,4,0,64.1,0.35,1,3
26,1,5,1,30.38,0.75,0,3
27,1,6,0,57.95,0.35,1,3
28,1,7,0,62.03,0.35,1,3
29,1,8,1,26.25,0.78,0,3
30,1,9,0,63.52,0.35,1,3
31,1,10,0,52.72,0.35,1,3
32,1,11,1,46.63,0.73,0,3
33,1,12,1,43.98,0.72,0,3
34,1,13,1,32.55,0.7,0,3
35,1,14,0,62.15,0.35,1,3
36,1,15,0,46.92,0.7,1,3
37,1,16,0,52.18,0.45,1,3
38,1,17,1,41.63,0.75,0,3
39,1,18,0,45.29,0.35,1,3
40,1,19,1,41.57,0.78,1,3
0,0,0,1,31.32,0.25,0,4
1,0,1,0,51.43,0.25,1,4
2,0,2,1,41.53,0.25,0,4
3,0,3,0,42.25,0.35,1,4
4,0,4,1,31.29,0.3,0,4
5,0,5,1,41.4,0.35,0,4
6,0,6,1,36.33,0.4,0,4
7,0,7,0,66.14,0.45,1,4
8,0,8,1,32.19,0.0,0,4
9,0,9,0,58.57,0.5,1,4
10,0,10,0,39.98,0.55,1,4
11,0,11,0,58.69,0.55,1,4
12,0,12,1,55.92,0.55,0,4
13,0,13,0,59.09,0.6,1,4
14,0,14,1,48.86,0.6,0,4
15,0,15,0,48.93,0.65,1,4
16,0,16,0,68.22,0.68,1,4
17,0,17,0,49.21,0.7,1,4
18,0,18,1,38.97,0.55,0,4
19,0,19,1,32.82,0.55,0,4
20,0,20,1,27.55,0.55,1,4
21,1,0,1,58.73,0.55,1,4
22,1,1,0,42.88,0.65,0,4
23,1,2,0,50.8,0.65,0,4
24,1,3,0,42.92,0.65,0,4
25,1,4,0,46.45,0.67,0,4
26,1,5,0,65.2,0.68,0,4
27,1,6,0,34.65,0.7,0,4
28,1,7,0,45.31,0.67,0,4
29,1,8,1,63.39,0.55,1,4
30,1,9,1,70.87,0.55,1,4
31,1,10,1,54.18,0.55,1,4
32,1,11,1,62.06,0.55,1,4
33,1,12,1,60.48,0.55,1,4
34,1,13,0,50.86,0.75,0,4
35,1,14,1,67.81,0.55,1,4
36,1,15,1,55.03,0.55,1,4
37,1,16,1,47.04,0.55,1,4
38,1,17,1,66.28,0.55,1,4
39,1,18,1,67.06,0.75,1,4
40,1,19,1,59.04,0.65,0,4
0,0,0,0,48.81,0.25,1,5
1,0,1,1,40.98,0.35,0,5
2,0,2,0,70.11,0.3,1,5
3,0,3,1,42.07,0.45,0,5
4,0,4,1,37.87,0.4,0,5
5,0,5,0,52.55,0.35,1,5
6,0,6,1,37.31,0.45,0,5
7,0,7,1,40.46,0.48,0,5
8,0,8,1,45.69,0.49,0,5
9,0,9,0,55.23,0.37,1,5
10,0,10,0,67.0,0.4,1,5
11,0,11,0,58.0,0.45,1,5
12,0,12,0,65.75,0.47,1,5
13,0,13,0,63.7,0.75,1,5
14,0,14,0,65.26,0.75,1,5
15,0,15,1,33.61,0.55,0,5
16,0,16,1,31.03,0.55,0,5
17,0,17,1,40.48,0.55,0,5
18,0,18,0,68.05,0.75,1,5
19,0,19,1,34.78,0.45,0,5
20,0,20,1,36.63,0.0,1,5
21,1,0,1,64.54,0.55,1,5
22,1,1,1,66.37,0.55,1,5
23,1,2,0,32.02,0.75,0,5
24,1,3,0,43.06,0.75,0,5
25,1,4,1,45.84,0.55,1,5
26,1,5,1,58.27,0.55,1,5
27,1,6,1,59.15,0.55,1,5
28,1,7,1,65.97,0.65,1,5
29,1,8,1,67.36,0.65,1,5
30,1,9,1,62.07,0.65,1,5
31,1,10,0,47.61,0.75,0,5
32,1,11,1,55.47,0.65,1,5
33,1,12,0,35.79,0.75,0,5
34,1,13,0,38.76,0.0,0,5
35,1,14,1,65.06,0.65,1,5
36,1,15,1,62.7,0.65,1,5
37,1,16,1,54.72,0.65,1,5
38,1,17,0,37.1,0.0,0,5
39,1,18,1,86.04,0.65,1,5
40,1,19,0,35.99,0.7,1,5
0,0,0,0,63.23,0.25,1,6
1,0,1,1,35.47,0.25,0,6
2,0,2,1,29.68,0.3,0,6
3,0,3,0,51.76,0.35,1,6
4,0,4,0,61.52,0.4,1,6
5,0,5,0,47.96,0.45,1,6
6,0,6,1,27.44,0.5,0,6
7,0,7,0,61.79,0.5,1,6
8,0,8,1,33.93,0.55,0,6
9,0,9,0,62.19,0.55,1,6
10,0,10,1,18.62,0.6,0,6
11,0,11,0,51.29,0.58,1,6
12,0,12,0,56.03,0.6,1,6
13,0,13,0,62.67,0.65,1,6
14,0,14,1,39.66,0.65,0,6
15,0,15,0,52.58,0.7,1,6
16,0,16,1,45.85,0.0,0,6
17,0,17,1,37.62,0.65,0,6
18,0,18,1,44.27,0.65,0,6
19,0,19,1,39.45,0.65,0,6
20,0,20,1,36.1,0.65,1,6
21,1,0,0,34.3,0.75,0,6
22,1,1,0,47.47,0.0,0,6
23,1,2,1,57.49,0.45,1,6
24,1,3,1,67.48,0.7,1,6
25,1,4,1,60.73,0.75,1,6
26,1,5,1,80.88,0.7,1,6
27,1,6,1,72.74,0.75,1,6
28,1,7,1,62.84,0.75,1,6
29,1,8,1,49.71,0.75,1,6
30,1,9,1,55.77,0.75,1,6
31,1,10,1,59.14,0.0,1,6
32,1,11,1,52.69,0.75,1,6
33,1,12,1,56.95,0.0,1,6
34,1,13,1,53.41,0.75,1,6
35,1,14,1,42.68,0.85,1,6
36,1,15,1,64.46,0.0,1,6
37,1,16,1,67.72,0.85,1,6
38,1,17,1,63.22,0.85,1,6
39,1,18,1,62.79,0.75,1,6
40,1,19,1,70.17,0.0,0,6
0,0,0,0,66.7,0.1,1,7
1,0,1,1,42.98,0.2,0,7
2,0,2,1,33.67,0.25,0,7
3,0,3,0,55.99,0.35,1,7
4,0,4,1,38.25,0.3,0,7
5,0,5,0,54.71,0.45,1,7
6,0,6,0,69.85,0.55,1,7
7,0,7,0,64.42,0.65,1,7
8,0,8,0,54.85,0.75,1,7
9,0,9,1,44.54,0.0,0,7
10,0,10,1,39.75,0.0,0,7
11,0,11,1,40.04,0.15,0,7
12,0,12,1,50.48,0.15,0,7
13,0,13,1,53.15,0.2,0,7
14,0,14,0,63.66,0.75,1,7
15,0,15,1,46.2,0.0,0,7
16,0,16,1,39.65,0.1,0,7
17,0,17,1,52.37,0.1,0,7
18,0,18,1,39.35,0.25,0,7
19,0,19,0,41.93,0.75,1,7
20,0,20,1,42.97,0.25,1,7
21,1,0,0,44.42,0.7,0,7
22,1,1,1,58.86,0.25,1,7
23,1,2,1,67.72,0.25,1,7
24,1,3,1,59.19,0.25,1,7
25,1,4,0,39.4,0.7,0,7
26,1,5,0,37.8,0.65,0,7
27,1,6,1,55.1,0.25,1,7
28,1,7,1,47.87,0.75,1,7
29,1,8,1,69.01,0.25,1,7
30,1,9,0,47.18,0.65,0,7
31,1,10,1,69.26,0.25,1,7
32,1,11,1,68.81,0.25,1,7
33,1,12,1,69.93,0.25,1,7
34,1,13,1,56.67,0.25,1,7
35,1,14,1,58.17,0.25,1,7
36,1,15,0,43.05,0.7,0,7
37,1,16,0,40.47,0.65,0,7
38,1,17,0,48.57,0.65,0,7
39,1,18,0,30.49,0.45,0,7
40,1,19,1,65.88,0.75,0,7
0,0,0,0,54.25,0.25,1,8
1,0,1,1,32.86,0.25,0,8
2,0,2,1,39.83,0.25,0,8
3,0,3,0,62.19,0.33,1,8
4,0,4,1,56.46,0.33,0,8
5,0,5,0,70.59,0.4,1,8
6,0,6,0,71.16,0.48,1,8
7,0,7,1,35.37,0.52,0,8
8,0,8,1,34.83,0.0,0,8
9,0,9,0,54.62,0.55,1,8
10,0,10,1,43.99,0.55,0,8
11,0,11,0,61.86,0.6,1,8
12,0,12,0,63.16,0.65,1,8
13,0,13,1,29.97,0.0,0,8
14,0,14,1,41.16,0.0,0,8
15,0,15,0,69.9,0.75,1,8
16,0,16,1,49.31,0.7,0,8
17,0,17,0,56.55,0.78,1,8
18,0,18,0,56.04,0.8,1,8
19,0,19,1,46.76,0.75,0,8
20,0,20,1,46.75,0.7,1,8
21,1,0,1,76.54,0.7,1,8
22,1,1,1,63.1,0.65,1,8
23,1,2,1,48.73,0.65,1,8
24,1,3,1,54.06,0.65,1,8
25,1,4,1,66.71,0.65,1,8
26,1,5,0,50.25,0.7,0,8
27,1,6,0,45.49,0.72,0,8
28,1,7,0,33.73,0.73,0,8
29,1,8,1,46.3,0.0,1,8
30,1,9,1,68.08,0.65,1,8
31,1,10,1,40.25,0.65,1,8
32,1,11,1,57.89,0.65,1,8
33,1,12,0,29.2,0.55,0,8
34,1,13,0,46.4,0.55,0,8
35,1,14,0,43.95,0.55,0,8
36,1,15,0,35.12,0.55,0,8
37,1,16,0,39.17,0.55,0,8
38,1,17,1,85.21,0.65,1,8
39,1,18,1,53.01,0.7,1,8
40,1,19,0,28.4,0.55,1,8
0,0,0,0,56.77,0.1,1,9
1,0,1,1,27.93,0.25,0,9
2,0,2,1,34.25,0.35,0,9
3,0,3,1,32.66,0.4,0,9
4,0,4,0,59.72,0.5,1,9
5,0,5,1,40.3,0.55,0,9
6,0,6,1,49.37,0.6,0,9
7,0,7,0,60.14,0.65,1,9
8,0,8,0,58.73,0.7,1,9
9,0,9,1,30.32,0.65,0,9
10,0,10,1,35.81,0.0,0,9
11,0,11,1,33.44,0.5,0,9
12,0,12,0,60.72,0.75,1,9
13,0,13,1,39.53,0.68,0,9
14,0,14,1,28.64,0.65,0,9
15,0,15,1,33.84,0.0,0,9
16,0,16,0,61.22,0.78,1,9
17,0,17,1,35.8,0.6,0,9
18,0,18,1,55.46,0.65,0,9
19,0,19,1,29.88,0.65,0,9
20,0,20,0,55.97,0.79,0,9
21,1,0,0,23.13,0.8,0,9
22,1,1,0,53.85,0.75,0,9
23,1,2,1,53.47,0.0,1,9
24,1,3,1,52.01,0.65,1,9
25,1,4,1,61.98,0.65,1,9
26,1,5,1,58.73,0.65,1,9
27,1,6,0,48.35,0.74,0,9
28,1,7,1,50.44,0.65,1,9
29,1,8,1,56.56,0.68,1,9
30,1,9,1,60.88,0.65,1,9
31,1,10,1,72.74,0.67,1,9
32,1,11,0,37.23,0.73,0,9
33,1,12,1,67.44,0.65,1,9
34,1,13,1,43.22,0.65,1,9
35,1,14,1,72.12,0.65,1,9
36,1,15,1,60.53,0.0,1,9
37,1,16,0,47.19,0.7,0,9
38,1,17,1,57.46,0.65,1,9
39,1,18,1,62.73,0.7,1,9
40,1,19,1,66.03,0.0,0,9
