trial,block,block_trial,choice,reward,confidence,accurate,run
24,1,3,0,39.19,0.75,0,7
25,1,4,1,59.4,0.65,1,7
26,1,5,0,37.8,0.0,0,7
27,1,6,0,35.1,0.0,0,7
28,1,7,1,47.87,0.65,1,7
29,1,8,1,69.01,0.65,1,7
30,1,9,1,67.18,0.65,1,7
31,1,10,1,69.26,0.65,1,7
32,1,11,1,68.81,0.65,1,7
33,1,12,1,69.93,0.65,1,7
34,1,13,0,36.67,0.75,0,7
35,1,14,0,38.17,0.25,0,7
36,1,15,0,43.05,0.75,0,7
37,1,16,1,60.47,0.65,1,7
38,1,17,1,68.57,0.75,1,7
39,1,18,0,30.49,0.0,0,7
40,1,19,0,45.88,0.65,1,7
0,0,0,0,54.25,0.1,1,8
1,0,1,1,32.86,0.25,0,8
2,0,2,0,59.83,0.3,1,8
3,0,3,1,42.19,0.35,0,8
4,0,4,1,56.46,0.4,0,8
5,0,5,1,50.59,0.45,0,8
6,0,6,0,71.16,0.5,1,8
7,0,7,1,35.37,0.0,0,8
8,0,8,1,34.83,0.0,0,8
9,0,9,1,34.62,0.05,0,8
10,0,10,0,63.99,0.65,1,8
11,0,11,0,61.86,0.68,1,8
12,0,12,0,63.16,0.71,1,8
13,0,13,0,49.97,0.73,1,8
14,0,14,1,41.16,0.3,0,8
15,0,15,0,69.9,0.65,1,8
16,0,16,1,49.31,0.35,0,8
17,0,17,1,36.55,0.45,0,8
18,0,18,1,36.04,0.45,0,8
19,0,19,1,46.76,0.45,0,8
20,0,20,1,46.75,0.0,1,8
21,1,0,1,76.54,0.45,1,8
22,1,1,0,43.1,0.75,0,8
23,1,2,0,28.73,0.74,0,8
24,1,3,1,54.06,0.45,1,8
25,1,4,1,66.71,0.65,1,8
26,1,5,1,70.25,0.7,1,8
27,1,6,1,65.49,0.65,1,8
28,1,7,1,53.73,0.65,1,8
29,1,8,0,26.3,0.65,0,8
30,1,9,1,68.08,0.65,1,8
31,1,10,1,40.25,0.65,1,8
32,1,11,1,57.89,0.65,1,8
33,1,12,1,49.2,0.65,1,8
34,1,13,1,66.4,0.65,1,8
35,1,14,1,63.95,0.65,1,8
36,1,15,1,55.12,0.65,1,8
37,1,16,1,59.17,0.65,1,8
38,1,17,1,85.21,0.65,1,8
39,1,18,1,53.01,0.95,1,8
40,1,19,0,28.4,0.0,1,8
0,0,0,0,56.77,0.1,1,9
1,0,1,1,27.93,0.25,0,9
2,0,2,0,54.25,0.35,1,9
3,0,3,1,32.66,0.25,0,9
4,0,4,1,39.72,0.0,0,9
5,0,5,0,60.3,0.45,1,9
6,0,6,1,49.37,0.3,0,9
7,0,7,1,40.14,0.35,0,9
8,0,8,0,58.73,0.55,1,9
9,0,9,0,50.32,0.65,1,9
10,0,10,1,35.81,0.0,0,9
11,0,11,1,33.44,0.25,0,9
12,0,12,0,60.72,0.75,1,9
13,0,13,0,59.53,0.85,1,9
14,0,14,1,28.64,0.45,0,9
15,0,15,0,53.84,0.85,1,9
16,0,16,1,41.22,0.45,0,9
17,0,17,1,35.8,0.45,0,9
18,0,18,1,55.46,0.45,0,9
19,0,19,1,29.88,0.45,0,9
20,0,20,1,35.97,0.0,1,9
21,1,0,1,43.13,0.45,1,9
22,1,1,1,73.85,0.45,1,9
23,1,2,1,53.47,0.45,1,9
24,1,3,1,52.01,0.45,1,9
25,1,4,1,61.98,0.45,1,9
26,1,5,1,58.73,0.45,1,9
27,1,6,0,48.35,0.45,0,9
28,1,7,1,50.44,0.0,1,9
29,1,8,1,56.56,0.45,1,9
30,1,9,0,40.88,0.45,0,9
31,1,10,1,72.74,0.65,1,9
32,1,11,0,37.23,0.45,0,9
33,1,12,1,67.44,0.65,1,9
34,1,13,0,23.22,0.45,0,9
35,1,14,1,72.12,0.65,1,9
36,1,15,1,60.53,0.65,1,9
37,1,16,1,67.19,0.65,1,9
38,1,17,1,57.46,0.65,1,9
39,1,18,1,62.73,0.85,1,9
40,1,19,1,66.03,0.85,0,9
