trial,block,block_trial,choice,reward,confidence,accurate,run
33,1,12,0,39.66,0.82,0,1
34,1,13,0,39.58,0.85,0,1
35,1,14,0,46.03,0.85,0,1
36,1,15,0,47.54,0.62,0,1
37,1,16,0,35.64,0.85,0,1
38,1,17,0,34.67,0.85,0,1
39,1,18,0,43.25,0.8,0,1
40,1,19,0,34.91,0.85,1,1
0,0,0,0,42.57,0.5,1,2
1,0,1,1,33.15,0.5,0,2
2,0,2,0,67.52,0.0,1,2
3,0,3,1,41.54,0.6,0,2
4,0,4,0,59.94,0.49,1,2
5,0,5,0,68.79,0.49,1,2
6,0,6,0,75.14,0.8,1,2
7,0,7,0,49.31,0.8,1,2
8,0,8,0,56.43,0.99,1,2
9,0,9,0,61.97,0.85,1,2
10,0,10,0,55.47,0.85,1,2
11,0,11,0,55.53,0.85,1,2
12,0,12,0,75.72,0.85,1,2
13,0,13,0,44.24,0.75,1,2
14,0,14,0,53.18,0.85,1,2
15,0,15,0,62.62,0.85,1,2
16,0,16,0,60.93,0.85,1,2
17,0,17,0,44.49,0.85,1,2
18,0,18,1,42.78,0.6,0,2
19,0,19,1,38.6,0.6,0,2
20,0,20,0,50.12,0.85,0,2
21,1,0,0,46.51,0.75,0,2
22,1,1,1,61.81,0.0,1,2
23,1,2,0,38.4,0.85,0,2
24,1,3,0,32.4,0.6,0,2
25,1,4,0,35.28,0.85,0,2
26,1,5,0,32.81,0.85,0,2
27,1,6,0,33.62,0.0,0,2
28,1,7,0,36.73,0.6,0,2
29,1,8,1,55.26,0.0,1,2
30,1,9,0,39.3,0.85,0,2
31,1,10,0,46.12,0.87,0,2
32,1,11,0,30.03,0.85,0,2
33,1,12,0,32.21,0.85,0,2
34,1,13,0,41.66,0.85,0,2
35,1,14,1,50.62,0.55,1,2
36,1,15,0,37.04,0.75,0,2
37,1,16,0,48.62,0.85,0,2
38,1,17,0,35.95,0.6,0,2
39,1,18,0,43.28,0.85,0,2
40,1,19,0,61.99,0.85,1,2
0,0,0,0,44.55,0.5,0,3
1,0,1,0,48.8,0.0,0,3
2,0,2,0,46.2,0.8,0,3
3,0,3,1,64.34,0.49,1,3
4,0,4,1,52.68,0.49,1,3
5,0,5,1,82.05,0.49,1,3
6,0,6,1,84.89,0.75,1,3
7,0,7,1,67.1,0.7,1,3
8,0,8,1,63.62,0.75,1,3
9,0,9,1,58.95,0.85,1,3
10,0,10,1,50.77,0.8,1,3
11,0,11,1,59.04,0.6,1,3
12,0,12,1,66.14,0.7,1,3
13,0,13,1,65.02,0.85,1,3
14,0,14,1,50.45,0.85,1,3
15,0,15,1,48.45,0.8,1,3
16,0,16,1,52.62,0.8,1,3
17,0,17,1,49.76,0.85,1,3
18,0,18,1,64.64,0.85,1,3
19,0,19,1,62.82,0.6,1,3
20,0,20,1,48.69,0.85,0,3
21,1,0,1,39.35,0.75,0,3
22,1,1,1,47.88,0.6,0,3
23,1,2,1,50.09,0.8,0,3
24,1,3,1,35.01,0.99,0,3
25,1,4,1,44.1,0.85,0,3
26,1,5,1,30.38,0.8,0,3
27,1,6,1,37.95,0.85,0,3
28,1,7,1,42.03,0.8,0,3
29,1,8,1,26.25,0.62,0,3
30,1,9,1,43.52,0.6,0,3
31,1,10,1,32.72,0.85,0,3
32,1,11,1,46.63,0.85,0,3
33,1,12,1,43.98,0.85,0,3
34,1,13,1,32.55,0.85,0,3
35,1,14,0,62.15,0.0,1,3
36,1,15,0,46.92,0.0,1,3
37,1,16,1,32.18,0.75,0,3
38,1,17,1,41.63,0.41,0,3
39,1,18,0,45.29,0.42,1,3
40,1,19,1,41.57,0.6,1,3
0,0,0,0,51.32,0.5,1,4
1,0,1,0,51.43,0.0,1,4
2,0,2,0,61.53,0.7,1,4
3,0,3,1,22.25,0.4,0,4
4,0,4,0,51.29,0.8,1,4
5,0,5,0,61.4,0.9,1,4
6,0,6,1,36.33,0.0,0,4
7,0,7,0,66.14,0.8,1,4
8,0,8,0,52.19,0.62,1,4
9,0,9,0,58.57,0.65,1,4
10,0,10,0,39.98,0.8,1,4
11,0,11,0,58.69,0.62,1,4
12,0,12,0,75.92,0.55,1,4
13,0,13,0,59.09,0.82,1,4
14,0,14,0,68.86,0.85,1,4
15,0,15,0,48.93,0.85,1,4
16,0,16,0,68.22,0.85,1,4
17,0,17,0,49.21,0.82,1,4
18,0,18,0,58.97,0.85,1,4
19,0,19,0,52.82,0.8,1,4
20,0,20,1,27.55,0.0,1,4
21,1,0,0,38.73,0.75,0,4
22,1,1,0,42.88,0.6,0,4
23,1,2,1,70.8,0.45,1,4
24,1,3,0,42.92,0.85,0,4
25,1,4,0,46.45,0.82,0,4
26,1,5,0,65.2,0.0,0,4
27,1,6,1,54.65,0.0,1,4
28,1,7,1,65.31,0.42,1,4
29,1,8,1,63.39,0.0,1,4
30,1,9,1,70.87,0.65,1,4
31,1,10,1,54.18,0.0,1,4
32,1,11,1,62.06,0.42,1,4
33,1,12,1,60.48,0.85,1,4
34,1,13,1,70.86,0.75,1,4
35,1,14,0,47.81,0.85,0,4
36,1,15,1,55.03,0.75,1,4
37,1,16,0,27.04,0.88,0,4
38,1,17,0,46.28,0.85,0,4
39,1,18,1,67.06,0.88,1,4
40,1,19,1,59.04,0.42,0,4
0,0,0,0,48.81,0.5,1,5
1,0,1,0,60.98,0.5,1,5
2,0,2,0,70.11,0.7,1,5
3,0,3,0,62.07,0.9,1,5
4,0,4,0,57.87,0.85,1,5
5,0,5,0,52.55,0.85,1,5
6,0,6,1,37.31,0.8,0,5
7,0,7,1,40.46,0.6,0,5
8,0,8,0,65.69,0.65,1,5
9,0,9,0,55.23,0.72,1,5
10,0,10,0,67.0,0.65,1,5
11,0,11,1,38.0,0.42,0,5
12,0,12,0,65.75,0.85,1,5
13,0,13,0,63.7,0.85,1,5
14,0,14,0,65.26,0.85,1,5
15,0,15,0,53.61,0.85,1,5
16,0,16,0,51.03,0.85,1,5
17,0,17,0,60.48,0.85,1,5
18,0,18,0,68.05,0.62,1,5
19,0,19,0,54.78,0.85,1,5
20,0,20,0,56.63,0.85,0,5
21,1,0,0,44.54,0.85,0,5
22,1,1,0,46.37,0.85,0,5
23,1,2,0,32.02,0.85,0,5
24,1,3,0,43.06,0.85,0,5
25,1,4,0,25.84,0.85,0,5
26,1,5,0,38.27,0.85,0,5
27,1,6,0,39.15,0.85,0,5
28,1,7,0,45.97,0.85,0,5
29,1,8,0,47.36,0.85,0,5
30,1,9,0,42.07,0.85,0,5
31,1,10,0,47.61,0.85,0,5
32,1,11,0,35.47,0.65,0,5
33,1,12,1,55.79,0.42,1,5
34,1,13,0,38.76,0.0,0,5
35,1,14,1,65.06,0.42,1,5
36,1,15,0,42.7,0.0,0,5
37,1,16,1,54.72,0.49,1,5
38,1,17,1,57.1,0.49,1,5
39,1,18,1,86.04,0.42,1,5
40,1,19,0,35.99,0.75,1,5
0,0,0,1,43.23,0.5,0,6
1,0,1,1,35.47,0.7,0,6
2,0,2,1,29.68,0.6,0,6
3,0,3,0,51.76,0.45,1,6
4,0,4,0,61.52,0.55,1,6
5,0,5,0,47.96,0.6,1,6
6,0,6,0,47.44,0.65,1,6
7,0,7,0,61.79,0.72,1,6
8,0,8,0,53.93,0.85,1,6
9,0,9,0,62.19,0.85,1,6
10,0,10,0,38.62,0.85,1,6
11,0,11,0,51.29,0.85,1,6
12,0,12,0,56.03,0.85,1,6
13,0,13,0,62.67,0.85,1,6
14,0,14,0,59.66,0.85,1,6
15,0,15,0,52.58,0.85,1,6
16,0,16,0,65.85,0.75,1,6
17,0,17,0,57.62,0.6,1,6
18,0,18,0,64.27,0.75,1,6
19,0,19,0,59.45,0.85,1,6
20,0,20,0,56.1,0.85,0,6
21,1,0,0,34.3,0.85,0,6
22,1,1,0,47.47,0.85,0,6
23,1,2,0,37.49,0.85,0,6
24,1,3,0,47.48,0.85,0,6
25,1,4,1,60.73,0.0,1,6
26,1,5,1,80.88,0.0,1,6
27,1,6,0,52.74,0.0,0,6
28,1,7,0,42.84,0.0,0,6
29,1,8,1,49.71,0.6,1,6
30,1,9,1,55.77,0.42,1,6
31,1,10,1,59.14,0.6,1,6
32,1,11,0,32.69,0.75,0,6
33,1,12,0,36.95,0.65,0,6
34,1,13,0,33.41,0.0,0,6
35,1,14,1,42.68,0.42,1,6
36,1,15,1,64.46,0.6,1,6
37,1,16,0,47.72,0.0,0,6
38,1,17,0,43.22,0.0,0,6
39,1,18,0,42.79,0.85,0,6
40,1,19,1,70.17,0.62,0,6
0,0,0,0,66.7,0.5,1,7
1,0,1,0,62.98,0.0,1,7
2,0,2,0,53.67,0.4,1,7
3,0,3,1,35.99,0.2,0,7
4,0,4,0,58.25,0.49,1,7
5,0,5,0,54.71,0.49,1,7
6,0,6,1,49.85,0.5,0,7
7,0,7,0,64.42,0.49,1,7
8,0,8,0,54.85,0.85,1,7
9,0,9,0,64.54,0.7,1,7
10,0,10,0,59.75,0.6,1,7
11,0,11,0,60.04,0.85,1,7
12,0,12,1,50.48,0.0,0,7
13,0,13,0,73.15,0.4,1,7
14,0,14,0,63.66,0.7,1,7
15,0,15,0,66.2,0.75,1,7
16,0,16,0,59.65,0.49,1,7
17,0,17,1,52.37,0.49,0,7
18,0,18,0,59.35,0.0,1,7
19,0,19,0,41.93,0.0,1,7
20,0,20,0,62.97,0.82,0,7
21,1,0,0,44.42,0.75,0,7
22,1,1,0,38.86,0.6,0,7
23,1,2,0,47.72,0.62,0,7
24,1,3,1,59.19,0.85,1,7
25,1,4,0,39.4,0.69,0,7
26,1,5,1,57.8,0.72,1,7
27,1,6,0,35.1,0.85,0,7
28,1,7,1,47.87,0.65,1,7
29,1,8,0,49.01,0.62,0,7
30,1,9,0,47.18,0.0,0,7
31,1,10,0,49.26,0.42,0,7
32,1,11,0,48.81,0.72,0,7
33,1,12,0,49.93,0.85,0,7
34,1,13,1,56.67,0.0,1,7
35,1,14,0,38.17,0.85,0,7
36,1,15,0,43.05,0.8,0,7
37,1,16,0,40.47,0.62,0,7
38,1,17,0,48.57,0.62,0,7
39,1,18,0,30.49,0.49,0,7
40,1,19,1,65.88,0.63,0,7
0,0,0,1,34.25,0.5,0,8
1,0,1,0,52.86,0.8,1,8
2,0,2,0,59.83,0.8,1,8
3,0,3,0,62.19,0.8,1,8
4,0,4,1,56.46,0.0,0,8
5,0,5,0,70.59,0.8,1,8
6,0,6,0,71.16,0.8,1,8
7,0,7,0,55.37,0.9,1,8
8,0,8,0,54.83,0.9,1,8
9,0,9,1,34.62,0.6,0,8
10,0,10,0,63.99,0.85,1,8
11,0,11,0,61.86,0.85,1,8
12,0,12,0,63.16,0.85,1,8
13,0,13,1,29.97,0.3,0,8
14,0,14,0,61.16,0.7,1,8
15,0,15,0,69.9,0.75,1,8
16,0,16,0,69.31,0.85,1,8
17,0,17,0,56.55,0.7,1,8
18,0,18,0,56.04,0.0,1,8
19,0,19,0,66.76,0.85,1,8
20,0,20,0,66.75,0.85,0,8
21,1,0,0,56.54,0.85,0,8
22,1,1,0,43.1,0.85,0,8
23,1,2,0,28.73,0.85,0,8
24,1,3,1,54.06,0.62,1,8
25,1,4,1,66.71,0.49,1,8
26,1,5,0,50.25,0.85,0,8
27,1,6,0,45.49,0.85,0,8
28,1,7,0,33.73,0.85,0,8
29,1,8,0,26.3,0.85,0,8
30,1,9,0,48.08,0.85,0,8
31,1,10,0,20.25,0.85,0,8
32,1,11,0,37.89,0.85,0,8
33,1,12,0,29.2,0.42,0,8
34,1,13,0,46.4,0.85,0,8
35,1,14,0,43.95,0.85,0,8
36,1,15,0,35.12,0.8,0,8
37,1,16,0,39.17,0.85,0,8
38,1,17,0,65.21,0.85,0,8
39,1,18,0,33.01,0.85,0,8
40,1,19,1,48.4,0.42,0,8
0,0,0,1,36.77,0.4,0,9
1,0,1,1,27.93,0.49,0,9
2,0,2,0,54.25,0.4,1,9
3,0,3,0,52.66,0.6,1,9
4,0,4,0,59.72,0.0,1,9
5,0,5,0,60.3,0.75,1,9
6,0,6,0,69.37,0.8,1,9
7,0,7,0,60.14,0.75,1,9
8,0,8,0,58.73,0.55,1,9
9,0,9,0,50.32,0.85,1,9
10,0,10,0,55.81,0.65,1,9
11,0,11,0,53.44,0.85,1,9
12,0,12,0,60.72,0.0,1,9
13,0,13,0,59.53,0.65,1,9
14,0,14,1,28.64,0.42,0,9
15,0,15,0,53.84,0.72,1,9
16,0,16,0,61.22,0.72,1,9
17,0,17,1,35.8,0.0,0,9
18,0,18,0,75.46,0.8,1,9
19,0,19,0,49.88,0.85,1,9
20,0,20,0,55.97,0.85,0,9
21,1,0,0,23.13,0.85,0,9
22,1,1,0,53.85,0.72,0,9
23,1,2,0,33.47,0.65,0,9
24,1,3,0,32.01,0.62,0,9
25,1,4,0,41.98,0.82,0,9
26,1,5,0,38.73,0.85,0,9
27,1,6,0,48.35,0.8,0,9
28,1,7,0,30.44,0.85,0,9
29,1,8,0,36.56,0.85,0,9
30,1,9,0,40.88,0.85,0,9
31,1,10,0,52.74,0.85,0,9
32,1,11,0,37.23,0.85,0,9
33,1,12,0,47.44,0.62,0,9
34,1,13,0,23.22,0.85,0,9
35,1,14,0,52.12,0.85,0,9
36,1,15,0,40.53,0.92,0,9
37,1,16,0,47.19,0.85,0,9
38,1,17,0,37.46,0.85,0,9
39,1,18,0,42.73,0.8,0,9
40,1,19,0,46.03,0.98,1,9
