trial,block,block_trial,choice,reward,confidence,accurate,run
2,0,2,0,67.52,0.45,1,2
3,0,3,0,61.54,0.55,1,2
4,0,4,1,39.94,0.3,0,2
5,0,5,1,48.79,0.0,0,2
6,0,6,0,75.14,0.55,1,2
7,0,7,0,49.31,0.65,1,2
8,0,8,1,36.43,0.4,0,2
9,0,9,0,61.97,0.65,1,2
10,0,10,0,55.47,0.68,1,2
11,0,11,0,55.53,0.72,1,2
12,0,12,1,55.72,0.0,0,2
13,0,13,1,24.24,0.25,0,2
14,0,14,1,33.18,0.25,0,2
15,0,15,0,62.62,0.65,1,2
16,0,16,0,60.93,0.65,1,2
17,0,17,1,24.49,0.35,0,2
18,0,18,0,62.78,0.65,1,2
19,0,19,0,58.6,0.65,1,2
20,0,20,0,50.12,0.65,0,2
21,1,0,1,66.51,0.35,1,2
22,1,1,1,61.81,0.35,1,2
23,1,2,0,38.4,0.65,0,2
24,1,3,0,32.4,0.65,0,2
25,1,4,1,55.28,0.55,1,2
26,1,5,1,52.81,0.65,1,2
27,1,6,1,53.62,0.55,1,2
28,1,7,1,56.73,0.55,1,2
29,1,8,1,55.26,0.55,1,2
30,1,9,0,39.3,0.65,0,2
31,1,10,1,66.12,0.55,1,2
32,1,11,1,50.03,0.75,1,2
33,1,12,1,52.21,0.75,1,2
34,1,13,1,61.66,0.65,1,2
35,1,14,1,50.62,0.65,1,2
36,1,15,1,57.04,0.65,1,2
37,1,16,1,68.62,0.75,1,2
38,1,17,1,55.95,0.75,1,2
39,1,18,1,63.28,0.75,1,2
40,1,19,0,61.99,0.65,1,2
0,0,0,1,64.55,0.25,1,3
1,0,1,0,48.8,0.35,0,3
2,0,2,0,46.2,0.4,0,3
3,0,3,1,64.34,0.45,1,3
4,0,4,0,32.68,0.45,0,3
5,0,5,1,82.05,0.5,1,3
6,0,6,1,84.89,0.55,1,3
7,0,7,1,67.1,0.55,1,3
8,0,8,0,43.62,0.55,0,3
9,0,9,1,58.95,0.65,1,3
10,0,10,1,50.77,0.75,1,3
11,0,11,1,59.04,0.65,1,3
12,0,12,1,66.14,0.65,1,3
13,0,13,1,65.02,0.65,1,3
14,0,14,0,30.45,0.45,0,3
15,0,15,1,48.45,0.6,1,3
16,0,16,0,32.62,0.55,0,3
17,0,17,0,29.76,0.45,0,3
18,0,18,1,64.64,0.65,1,3
19,0,19,1,62.82,0.65,1,3
20,0,20,0,28.69,0.45,1,3
21,1,0,0,59.35,0.45,1,3
22,1,1,1,47.88,0.65,0,3
23,1,2,0,70.09,0.45,1,3
24,1,3,0,55.01,0.45,1,3
25,1,4,0,64.1,0.45,1,3
26,1,5,1,30.38,0.65,0,3
27,1,6,0,57.95,0.45,1,3
28,1,7,0,62.03,0.45,1,3
29,1,8,1,26.25,0.65,0,3
30,1,9,1,43.52,0.65,0,3
31,1,10,0,52.72,0.45,1,3
32,1,11,0,66.63,0.45,1,3
33,1,12,0,63.98,0.45,1,3
34,1,13,0,52.55,0.45,1,3
35,1,14,0,62.15,0.45,1,3
36,1,15,0,46.92,0.45,1,3
37,1,16,0,52.18,0.55,1,3
38,1,17,1,41.63,0.65,0,3
39,1,18,1,25.29,0.65,0,3
40,1,19,1,41.57,0.65,1,3
0,0,0,1,31.32,0.25,0,4
1,0,1,0,51.43,0.25,1,4
2,0,2,1,41.53,0.33,0,4
3,0,3,0,42.25,0.4,1,4
4,0,4,0,51.29,0.45,1,4
5,0,5,0,61.4,0.5,1,4
6,0,6,0,56.33,0.55,1,4
7,0,7,1,46.14,0.55,0,4
8,0,8,0,52.19,0.58,1,4
9,0,9,1,38.57,0.55,0,4
10,0,10,0,39.98,0.65,1,4
11,0,11,1,38.69,0.0,0,4
12,0,12,1,55.92,0.3,0,4
13,0,13,1,39.09,0.35,0,4
14,0,14,1,48.86,0.35,0,4
15,0,15,1,28.93,0.35,0,4
16,0,16,0,68.22,0.55,1,4
17,0,17,1,29.21,0.45,0,4
18,0,18,1,38.97,0.45,0,4
19,0,19,0,52.82,0.55,1,4
20,0,20,1,27.55,0.45,1,4
21,1,0,0,38.73,0.55,0,4
22,1,1,1,62.88,0.35,1,4
23,1,2,1,70.8,0.45,1,4
24,1,3,1,62.92,0.45,1,4
25,1,4,0,46.45,0.0,0,4
26,1,5,1,85.2,0.45,1,4
27,1,6,1,54.65,0.45,1,4
28,1,7,1,65.31,0.45,1,4
29,1,8,1,63.39,0.75,1,4
30,1,9,1,70.87,0.75,1,4
31,1,10,1,54.18,0.75,1,4
32,1,11,1,62.06,0.75,1,4
33,1,12,1,60.48,0.75,1,4
34,1,13,1,70.86,0.75,1,4
35,1,14,1,67.81,0.75,1,4
36,1,15,1,55.03,0.75,1,4
37,1,16,0,27.04,0.45,0,4
38,1,17,0,46.28,0.65,0,4
39,1,18,1,67.06,0.75,1,4
40,1,19,1,59.04,0.75,0,4
0,0,0,0,48.81,0.25,1,5
1,0,1,1,40.98,0.3,0,5
2,0,2,1,50.11,0.0,0,5
3,0,3,1,42.07,0.45,0,5
4,0,4,0,57.87,0.35,1,5
5,0,5,0,52.55,0.4,1,5
6,0,6,0,57.31,0.45,1,5
7,0,7,1,40.46,0.55,0,5
8,0,8,1,45.69,0.55,0,5
9,0,9,0,55.23,0.55,1,5
10,0,10,1,47.0,0.55,0,5
11,0,11,0,58.0,0.55,1,5
12,0,12,0,65.75,0.75,1,5
13,0,13,0,63.7,0.75,1,5
14,0,14,1,45.26,0.55,0,5
15,0,15,0,53.61,0.75,1,5
16,0,16,1,31.03,0.55,0,5
17,0,17,0,60.48,0.75,1,5
18,0,18,1,48.05,0.55,0,5
19,0,19,0,54.78,0.75,1,5
20,0,20,1,36.63,0.55,1,5
21,1,0,0,44.54,0.75,0,5
22,1,1,1,66.37,0.55,1,5
23,1,2,1,52.02,0.65,1,5
24,1,3,1,63.06,0.65,1,5
25,1,4,1,45.84,0.65,1,5
26,1,5,0,38.27,0.75,0,5
27,1,6,1,59.15,0.65,1,5
28,1,7,1,65.97,0.65,1,5
29,1,8,0,47.36,0.0,0,5
30,1,9,1,62.07,0.65,1,5
31,1,10,1,67.61,0.65,1,5
32,1,11,1,55.47,0.65,1,5
33,1,12,1,55.79,0.65,1,5
34,1,13,1,58.76,0.65,1,5
35,1,14,1,65.06,0.65,1,5
36,1,15,1,62.7,0.65,1,5
37,1,16,0,34.72,0.55,0,5
38,1,17,1,57.1,0.65,1,5
39,1,18,1,86.04,0.85,1,5
40,1,19,1,55.99,0.0,0,5
0,0,0,0,63.23,0.25,1,6
1,0,1,1,35.47,0.3,0,6
2,0,2,1,29.68,0.45,0,6
3,0,3,0,51.76,0.4,1,6
4,0,4,0,61.52,0.0,1,6
5,0,5,1,27.96,0.4,0,6
6,0,6,0,47.44,0.35,1,6
7,0,7,0,61.79,0.38,1,6
8,0,8,0,53.93,0.45,1,6
9,0,9,1,42.19,0.45,0,6
10,0,10,1,18.62,0.45,0,6
11,0,11,1,31.29,0.45,0,6
12,0,12,0,56.03,0.65,1,6
13,0,13,0,62.67,0.65,1,6
14,0,14,1,39.66,0.55,0,6
15,0,15,1,32.58,0.55,0,6
16,0,16,1,45.85,0.55,0,6
17,0,17,1,37.62,0.55,0,6
18,0,18,1,44.27,0.55,0,6
19,0,19,1,39.45,0.55,0,6
20,0,20,0,56.1,0.65,0,6
21,1,0,0,34.3,0.65,0,6
22,1,1,1,67.47,0.0,1,6
23,1,2,1,57.49,0.55,1,6
24,1,3,1,67.48,0.65,1,6
25,1,4,1,60.73,0.65,1,6
26,1,5,1,80.88,0.65,1,6
27,1,6,1,72.74,0.75,1,6
28,1,7,1,62.84,0.75,1,6
29,1,8,1,49.71,0.75,1,6
30,1,9,0,35.77,0.55,0,6
31,1,10,1,59.14,0.75,1,6
32,1,11,1,52.69,0.75,1,6
33,1,12,0,36.95,0.55,0,6
34,1,13,1,53.41,0.75,1,6
35,1,14,0,22.68,0.0,0,6
36,1,15,1,64.46,0.7,1,6
37,1,16,1,67.72,0.75,1,6
38,1,17,1,63.22,0.75,1,6
39,1,18,1,62.79,0.75,1,6
40,1,19,0,50.17,0.0,1,6
0,0,0,1,46.7,0.5,0,7
1,0,1,0,62.98,0.5,1,7
2,0,2,0,53.67,0.65,1,7
3,0,3,0,55.99,0.6,1,7
4,0,4,0,58.25,0.65,1,7
5,0,5,0,54.71,0.68,1,7
6,0,6,0,69.85,0.7,1,7
7,0,7,1,44.42,0.45,0,7
8,0,8,0,54.85,0.65,1,7
9,0,9,0,64.54,0.65,1,7
10,0,10,0,59.75,0.75,1,7
11,0,11,0,60.04,0.75,1,7
12,0,12,1,50.48,0.0,0,7
13,0,13,1,53.15,0.0,0,7
14,0,14,0,63.66,0.7,1,7
15,0,15,1,46.2,0.0,0,7
16,0,16,1,39.65,0.0,0,7
17,0,17,1,52.37,0.0,0,7
18,0,18,1,39.35,0.15,0,7
19,0,19,0,41.93,0.85,1,7
20,0,20,0,62.97,0.75,0,7
21,1,0,0,44.42,0.85,0,7
22,1,1,1,58.86,0.65,1,7
23,1,2,0,47.72,0.75,0,7
24,1,3,1,59.19,0.65,1,7
25,1,4,1,59.4,0.65,1,7
26,1,5,0,37.8,0.0,0,7
27,1,6,1,55.1,0.65,1,7
28,1,7,0,27.87,0.7,0,7
29,1,8,1,69.01,0.65,1,7
30,1,9,1,67.18,0.65,1,7
31,1,10,1,69.26,0.65,1,7
32,1,11,1,68.81,0.65,1,7
33,1,12,1,69.93,0.65,1,7
34,1,13,1,56.67,0.85,1,7
35,1,14,1,58.17,0.75,1,7
36,1,15,1,63.05,0.85,1,7
37,1,16,1,60.47,0.75,1,7
38,1,17,1,68.57,0.85,1,7
39,1,18,1,50.49,0.75,1,7
40,1,19,1,65.88,0.65,0,7
0,0,0,0,54.25,0.5,1,8
1,0,1,1,32.86,0.5,0,8
2,0,2,1,39.83,0.45,0,8
3,0,3,1,42.19,0.48,0,8
4,0,4,0,76.46,0.55,1,8
5,0,5,1,50.59,0.52,0,8
6,0,6,0,71.16,0.6,1,8
7,0,7,0,55.37,0.65,1,8
8,0,8,1,34.83,0.55,0,8
9,0,9,0,54.62,0.6,1,8
10,0,10,0,63.99,0.65,1,8
11,0,11,1,41.86,0.0,0,8
12,0,12,1,43.16,0.55,0,8
13,0,13,1,29.97,0.55,0,8
14,0,14,0,61.16,0.65,1,8
15,0,15,0,69.9,0.68,1,8
16,0,16,0,69.31,0.69,1,8
17,0,17,1,36.55,0.55,0,8
18,0,18,0,56.04,0.67,1,8
19,0,19,1,46.76,0.55,0,8
20,0,20,0,66.75,0.68,0,8
21,1,0,0,56.54,0.69,0,8
22,1,1,0,43.1,0.68,0,8
23,1,2,1,48.73,0.55,1,8
24,1,3,1,54.06,0.55,1,8
25,1,4,1,66.71,0.55,1,8
26,1,5,0,50.25,0.65,0,8
27,1,6,1,65.49,0.55,1,8
28,1,7,1,53.73,0.55,1,8
29,1,8,0,26.3,0.67,0,8
30,1,9,0,48.08,0.0,0,8
31,1,10,1,40.25,0.55,1,8
32,1,11,1,57.89,0.55,1,8
33,1,12,0,29.2,0.65,0,8
34,1,13,1,66.4,0.55,1,8
35,1,14,0,43.95,0.67,0,8
36,1,15,0,35.12,0.65,0,8
37,1,16,1,59.17,0.55,1,8
38,1,17,0,65.21,0.65,0,8
39,1,18,0,33.01,0.68,0,8
40,1,19,1,48.4,0.55,0,8
0,0,0,0,56.77,0.25,1,9
1,0,1,1,27.93,0.25,0,9
2,0,2,0,54.25,0.35,1,9
3,0,3,0,52.66,0.4,1,9
4,0,4,1,39.72,0.35,0,9
5,0,5,0,60.3,0.55,1,9
6,0,6,1,49.37,0.45,0,9
7,0,7,1,40.14,0.5,0,9
8,0,8,1,38.73,0.0,0,9
9,0,9,0,50.32,0.65,1,9
10,0,10,1,35.81,0.55,0,9
11,0,11,0,53.44,0.7,1,9
12,0,12,0,60.72,0.75,1,9
13,0,13,0,59.53,0.78,1,9
14,0,14,1,28.64,0.35,0,9
15,0,15,1,33.84,0.0,0,9
16,0,16,1,41.22,0.35,0,9
17,0,17,1,35.8,0.35,0,9
18,0,18,1,55.46,0.35,0,9
19,0,19,1,29.88,0.35,0,9
20,0,20,0,55.97,0.75,0,9
21,1,0,1,43.13,0.35,1,9
22,1,1,1,73.85,0.45,1,9
23,1,2,1,53.47,0.45,1,9
24,1,3,1,52.01,0.45,1,9
25,1,4,0,41.98,0.7,0,9
26,1,5,1,58.73,0.45,1,9
27,1,6,1,68.35,0.45,1,9
28,1,7,1,50.44,0.45,1,9
29,1,8,1,56.56,0.55,1,9
30,1,9,1,60.88,0.55,1,9
31,1,10,1,72.74,0.55,1,9
32,1,11,1,57.23,0.6,1,9
33,1,12,1,67.44,0.65,1,9
34,1,13,1,43.22,0.7,1,9
35,1,14,1,72.12,0.75,1,9
36,1,15,1,60.53,0.75,1,9
37,1,16,1,67.19,0.75,1,9
38,1,17,0,37.46,0.65,0,9
39,1,18,1,62.73,0.85,1,9
40,1,19,1,66.03,0.85,0,9
