trial,block,block_trial,choice,reward,confidence,accurate,run
6,0,6,0,69.37,0.99,1,9
7,0,7,1,40.14,0.99,0,9
8,0,8,1,38.73,0.99,0,9
9,0,9,0,50.32,0.99,1,9
10,0,10,1,35.81,0.99,0,9
11,0,11,0,53.44,0.99,1,9
12,0,12,1,40.72,0.99,0,9
13,0,13,0,59.53,0.99,1,9
14,0,14,0,48.64,0.99,1,9
15,0,15,0,53.84,0.99,1,9
16,0,16,1,41.22,0.99,0,9
17,0,17,1,35.8,0.99,0,9
18,0,18,1,55.46,0.99,0,9
19,0,19,1,29.88,0.99,0,9
20,0,20,1,35.97,0.99,1,9
21,1,0,1,43.13,0.99,1,9
22,1,1,1,73.85,0.99,1,9
23,1,2,1,53.47,0.99,1,9
24,1,3,1,52.01,0.99,1,9
25,1,4,1,61.98,0.99,1,9
26,1,5,1,58.73,0.99,1,9
27,1,6,1,68.35,0.99,1,9
28,1,7,1,50.44,0.99,1,9
29,1,8,1,56.56,0.99,1,9
30,1,9,1,60.88,0.99,1,9
31,1,10,1,72.74,0.99,1,9
32,1,11,1,57.23,0.99,1,9
33,1,12,1,67.44,0.99,1,9
34,1,13,1,43.22,0.99,1,9
35,1,14,1,72.12,0.99,1,9
36,1,15,1,60.53,0.99,1,9
37,1,16,1,67.19,0.99,1,9
38,1,17,1,57.46,0.99,1,9
39,1,18,1,62.73,0.99,1,9
40,1,19,1,66.03,0.99,0,9
