trial,block,block_trial,choice,reward,confidence,accurate,run
29,1,8,1,63.39,0.65,1,4
30,1,9,0,50.87,0.65,0,4
31,1,10,1,54.18,0.68,1,4
32,1,11,1,62.06,0.68,1,4
33,1,12,1,60.48,0.68,1,4
34,1,13,1,70.86,0.7,1,4
35,1,14,1,67.81,0.7,1,4
36,1,15,1,55.03,0.7,1,4
37,1,16,0,27.04,0.65,0,4
38,1,17,1,66.28,0.65,1,4
39,1,18,1,67.06,0.75,1,4
40,1,19,1,59.04,0.0,0,4
0,0,0,1,28.81,0.5,0,5
1,0,1,0,60.98,0.5,1,5
2,0,2,1,50.11,0.0,0,5
3,0,3,0,62.07,0.6,1,5
4,0,4,1,37.87,0.0,0,5
5,0,5,1,32.55,0.33,0,5
6,0,6,0,57.31,0.67,1,5
7,0,7,0,60.46,0.67,1,5
8,0,8,0,65.69,0.75,1,5
9,0,9,1,35.23,0.4,0,5
10,0,10,0,67.0,0.75,1,5
11,0,11,0,58.0,0.78,1,5
12,0,12,0,65.75,0.8,1,5
13,0,13,0,63.7,0.8,1,5
14,0,14,0,65.26,0.8,1,5
15,0,15,0,53.61,0.8,1,5
16,0,16,0,51.03,0.78,1,5
17,0,17,1,40.48,0.45,0,5
18,0,18,1,48.05,0.45,0,5
19,0,19,1,34.78,0.45,0,5
20,0,20,1,36.63,0.45,1,5
21,1,0,1,64.54,0.45,1,5
22,1,1,1,66.37,0.45,1,5
23,1,2,0,32.02,0.65,0,5
24,1,3,1,63.06,0.45,1,5
25,1,4,0,25.84,0.6,0,5
26,1,5,1,58.27,0.65,1,5
27,1,6,1,59.15,0.65,1,5
28,1,7,1,65.97,0.65,1,5
29,1,8,1,67.36,0.65,1,5
30,1,9,1,62.07,0.65,1,5
31,1,10,1,67.61,0.65,1,5
32,1,11,0,35.47,0.75,0,5
33,1,12,1,55.79,0.65,1,5
34,1,13,1,58.76,0.65,1,5
35,1,14,1,65.06,0.65,1,5
36,1,15,1,62.7,0.65,1,5
37,1,16,1,54.72,0.65,1,5
38,1,17,0,37.1,0.7,0,5
39,1,18,1,86.04,0.65,1,5
40,1,19,0,35.99,0.7,1,5
0,0,0,0,63.23,0.1,1,6
1,0,1,1,35.47,0.33,0,6
2,0,2,1,29.68,0.45,0,6
3,0,3,0,51.76,0.0,1,6
4,0,4,1,41.52,0.35,0,6
5,0,5,1,27.96,0.4,0,6
6,0,6,1,27.44,0.45,0,6
7,0,7,1,41.79,0.45,0,6
8,0,8,0,53.93,0.25,1,6
9,0,9,1,42.19,0.45,0,6
10,0,10,0,38.62,0.75,1,6
11,0,11,0,51.29,0.75,1,6
12,0,12,0,56.03,0.75,1,6
13,0,13,0,62.67,0.75,1,6
14,0,14,0,59.66,0.75,1,6
15,0,15,1,32.58,0.45,0,6
16,0,16,1,45.85,0.45,0,6
17,0,17,1,37.62,0.45,0,6
18,0,18,1,44.27,0.45,0,6
19,0,19,0,59.45,0.75,1,6
20,0,20,0,56.1,0.75,0,6
21,1,0,1,54.3,0.0,1,6
22,1,1,1,67.47,0.55,1,6
23,1,2,1,57.49,0.0,1,6
24,1,3,1,67.48,0.45,1,6
25,1,4,1,60.73,0.75,1,6
26,1,5,1,80.88,0.75,1,6
27,1,6,1,72.74,0.75,1,6
28,1,7,0,42.84,0.75,0,6
29,1,8,0,29.71,0.0,0,6
30,1,9,1,55.77,0.0,1,6
31,1,10,1,59.14,0.75,1,6
32,1,11,1,52.69,0.75,1,6
33,1,12,1,56.95,0.0,1,6
34,1,13,0,33.41,0.65,0,6
35,1,14,1,42.68,0.75,1,6
36,1,15,0,44.46,0.75,0,6
37,1,16,1,67.72,0.75,1,6
38,1,17,1,63.22,0.75,1,6
39,1,18,1,62.79,0.75,1,6
40,1,19,1,70.17,0.75,0,6
0,0,0,0,66.7,0.5,1,7
1,0,1,1,42.98,0.5,0,7
2,0,2,1,33.67,0.0,0,7
3,0,3,1,35.99,0.33,0,7
4,0,4,0,58.25,0.33,1,7
5,0,5,1,34.71,0.33,0,7
6,0,6,1,49.85,0.33,0,7
7,0,7,0,64.42,0.5,1,7
8,0,8,0,54.85,0.67,1,7
9,0,9,0,64.54,0.67,1,7
10,0,10,1,39.75,0.67,0,7
11,0,11,0,60.04,0.67,1,7
12,0,12,0,70.48,0.75,1,7
13,0,13,1,53.15,0.0,0,7
14,0,14,1,43.66,0.0,0,7
15,0,15,1,46.2,0.0,0,7
16,0,16,1,39.65,0.0,0,7
17,0,17,1,52.37,0.0,0,7
18,0,18,1,39.35,0.0,0,7
19,0,19,1,21.93,0.0,0,7
20,0,20,1,42.97,0.0,1,7
21,1,0,1,64.42,0.0,1,7
22,1,1,0,38.86,0.33,0,7
23,1,2,0,47.72,0.33,0,7
24,1,3,1,59.19,0.0,1,7
25,1,4,0,39.4,0.67,0,7
26,1,5,0,37.8,0.67,0,7
27,1,6,1,55.1,0.33,1,7
28,1,7,1,47.87,0.33,1,7
29,1,8,1,69.01,0.33,1,7
30,1,9,1,67.18,0.0,1,7
31,1,10,0,49.26,0.33,0,7
32,1,11,1,68.81,0.33,1,7
33,1,12,1,69.93,0.33,1,7
34,1,13,1,56.67,0.33,1,7
35,1,14,1,58.17,0.33,1,7
36,1,15,0,43.05,0.33,0,7
37,1,16,1,60.47,0.0,1,7
38,1,17,1,68.57,0.33,1,7
39,1,18,1,50.49,0.67,1,7
40,1,19,0,45.88,0.0,1,7
0,0,0,0,54.25,0.5,1,8
1,0,1,1,32.86,0.5,0,8
2,0,2,0,59.83,0.6,1,8
3,0,3,1,42.19,0.4,0,8
4,0,4,0,76.46,0.65,1,8
5,0,5,0,70.59,0.68,1,8
6,0,6,0,71.16,0.0,1,8
7,0,7,1,35.37,0.45,0,8
8,0,8,1,34.83,0.45,0,8
9,0,9,1,34.62,0.0,0,8
10,0,10,1,43.99,0.0,0,8
11,0,11,0,61.86,0.65,1,8
12,0,12,0,63.16,0.65,1,8
13,0,13,0,49.97,0.65,1,8
14,0,14,1,41.16,0.35,0,8
15,0,15,0,69.9,0.65,1,8
16,0,16,1,49.31,0.35,0,8
17,0,17,0,56.55,0.65,1,8
18,0,18,1,36.04,0.35,0,8
19,0,19,0,66.76,0.65,1,8
20,0,20,0,66.75,0.65,0,8
21,1,0,1,76.54,0.35,1,8
22,1,1,1,63.1,0.45,1,8
23,1,2,1,48.73,0.45,1,8
24,1,3,1,54.06,0.45,1,8
25,1,4,1,66.71,0.45,1,8
26,1,5,1,70.25,0.45,1,8
27,1,6,0,45.49,0.65,0,8
28,1,7,1,53.73,0.45,1,8
29,1,8,1,46.3,0.45,1,8
30,1,9,1,68.08,0.45,1,8
31,1,10,1,40.25,0.45,1,8
32,1,11,1,57.89,0.45,1,8
33,1,12,1,49.2,0.45,1,8
34,1,13,1,66.4,0.45,1,8
35,1,14,1,63.95,0.45,1,8
36,1,15,1,55.12,0.45,1,8
37,1,16,0,39.17,0.0,0,8
38,1,17,0,65.21,0.65,0,8
39,1,18,0,33.01,0.65,0,8
40,1,19,1,48.4,0.6,0,8
0,0,0,0,56.77,0.1,1,9
1,0,1,1,27.93,0.2,0,9
2,0,2,1,34.25,0.0,0,9
3,0,3,1,32.66,0.3,0,9
4,0,4,0,59.72,0.35,1,9
5,0,5,1,40.3,0.4,0,9
6,0,6,1,49.37,0.45,0,9
7,0,7,0,60.14,0.55,1,9
8,0,8,0,58.73,0.6,1,9
9,0,9,1,30.32,0.0,0,9
10,0,10,0,55.81,0.65,1,9
11,0,11,0,53.44,0.65,1,9
12,0,12,0,60.72,0.68,1,9
13,0,13,0,59.53,0.7,1,9
14,0,14,0,48.64,0.75,1,9
15,0,15,1,33.84,0.4,0,9
16,0,16,1,41.22,0.4,0,9
17,0,17,0,55.8,0.7,1,9
18,0,18,1,55.46,0.45,0,9
19,0,19,1,29.88,0.45,0,9
20,0,20,1,35.97,0.45,1,9
21,1,0,1,43.13,0.45,1,9
22,1,1,0,53.85,0.6,0,9
23,1,2,0,33.47,0.65,0,9
24,1,3,1,52.01,0.55,1,9
25,1,4,1,61.98,0.55,1,9
26,1,5,1,58.73,0.65,1,9
27,1,6,1,68.35,0.55,1,9
28,1,7,1,50.44,0.55,1,9
29,1,8,0,36.56,0.55,0,9
30,1,9,1,60.88,0.55,1,9
31,1,10,0,52.74,0.0,0,9
32,1,11,1,57.23,0.55,1,9
33,1,12,1,67.44,0.55,1,9
34,1,13,1,43.22,0.0,1,9
35,1,14,1,72.12,0.55,1,9
36,1,15,1,60.53,0.55,1,9
37,1,16,1,67.19,0.55,1,9
38,1,17,1,57.46,0.55,1,9
39,1,18,1,62.73,0.65,1,9
40,1,19,0,46.03,0.65,1,9
