trial,block,block_trial,choice,reward,confidence,accurate,run
16,0,16,0,69.31,0.65,1,8
17,0,17,1,36.55,0.65,0,8
18,0,18,1,36.04,0.65,0,8
19,0,19,1,46.76,0.65,0,8
20,0,20,1,46.75,0.0,1,8
21,1,0,0,56.54,0.65,0,8
22,1,1,1,63.1,0.65,1,8
23,1,2,1,48.73,0.65,1,8
24,1,3,1,54.06,0.65,1,8
25,1,4,1,66.71,0.65,1,8
26,1,5,1,70.25,0.65,1,8
27,1,6,1,65.49,0.65,1,8
28,1,7,0,33.73,0.65,0,8
29,1,8,0,26.3,0.65,0,8
30,1,9,0,48.08,0.65,0,8
31,1,10,0,20.25,0.65,0,8
32,1,11,1,57.89,0.65,1,8
33,1,12,0,29.2,0.65,0,8
34,1,13,1,66.4,0.65,1,8
35,1,14,0,43.95,0.0,0,8
36,1,15,1,55.12,0.65,1,8
37,1,16,1,59.17,0.65,1,8
38,1,17,1,85.21,0.65,1,8
39,1,18,0,33.01,0.65,0,8
40,1,19,0,28.4,0.25,1,8
0,0,0,0,56.77,0.1,1,9
1,0,1,1,27.93,0.2,0,9
2,0,2,0,54.25,0.25,1,9
3,0,3,1,32.66,0.3,0,9
4,0,4,1,39.72,0.0,0,9
5,0,5,1,40.3,0.25,0,9
6,0,6,0,69.37,0.35,1,9
7,0,7,1,40.14,0.3,0,9
8,0,8,1,38.73,0.0,0,9
9,0,9,1,30.32,0.0,0,9
10,0,10,0,55.81,0.45,1,9
11,0,11,0,53.44,0.45,1,9
12,0,12,0,60.72,0.55,1,9
13,0,13,1,39.53,0.3,0,9
14,0,14,1,28.64,0.3,0,9
15,0,15,0,53.84,0.5,1,9
16,0,16,1,41.22,0.3,0,9
17,0,17,1,35.8,0.3,0,9
18,0,18,1,55.46,0.3,0,9
19,0,19,1,29.88,0.3,0,9
20,0,20,1,35.97,0.3,1,9
21,1,0,1,43.13,0.3,1,9
22,1,1,1,73.85,0.3,1,9
23,1,2,1,53.47,0.3,1,9
24,1,3,0,32.01,0.55,0,9
25,1,4,1,61.98,0.3,1,9
26,1,5,0,38.73,0.55,0,9
27,1,6,1,68.35,0.3,1,9
28,1,7,1,50.44,0.3,1,9
29,1,8,1,56.56,0.3,1,9
30,1,9,0,40.88,0.55,0,9
31,1,10,0,52.74,0.55,0,9
32,1,11,0,37.23,0.55,0,9
33,1,12,1,67.44,0.3,1,9
34,1,13,1,43.22,0.3,1,9
35,1,14,0,52.12,0.45,0,9
36,1,15,0,40.53,0.5,0,9
37,1,16,0,47.19,0.0,0,9
38,1,17,1,57.46,0.3,1,9
39,1,18,0,42.73,0.0,0,9
40,1,19,0,46.03,0.0,1,9
