trial,block,block_trial,choice,reward,confidence,accurate,run
21,1,0,0,38.73,0.95,0,4
22,1,1,1,62.88,0.25,1,4
23,1,2,1,70.8,0.25,1,4
24,1,3,1,62.92,0.25,1,4
25,1,4,1,66.45,0.25,1,4
26,1,5,1,85.2,0.25,1,4
27,1,6,1,54.65,0.25,1,4
28,1,7,1,65.31,0.25,1,4
29,1,8,1,63.39,0.95,1,4
30,1,9,1,70.87,0.25,1,4
31,1,10,0,34.18,0.85,0,4
32,1,11,1,62.06,0.95,1,4
33,1,12,0,40.48,0.25,0,4
34,1,13,1,70.86,0.99,1,4
35,1,14,1,67.81,0.95,1,4
36,1,15,0,35.03,0.99,0,4
37,1,16,1,47.04,0.99,1,4
38,1,17,0,46.28,0.25,0,4
39,1,18,0,47.06,0.0,0,4
40,1,19,0,39.04,0.85,1,4
0,0,0,0,48.81,0.25,1,5
1,0,1,1,40.98,0.35,0,5
2,0,2,0,70.11,0.45,1,5
3,0,3,1,42.07,0.55,0,5
4,0,4,1,37.87,0.65,0,5
5,0,5,0,52.55,0.65,1,5
6,0,6,0,57.31,0.68,1,5
7,0,7,1,40.46,0.7,0,5
8,0,8,1,45.69,0.72,0,5
9,0,9,0,55.23,0.7,1,5
10,0,10,1,47.0,0.75,0,5
11,0,11,0,58.0,0.73,1,5
12,0,12,1,45.75,0.76,0,5
13,0,13,1,43.7,0.77,0,5
14,0,14,1,45.26,0.78,0,5
15,0,15,0,53.61,0.79,1,5
16,0,16,0,51.03,0.8,1,5
17,0,17,1,40.48,0.8,0,5
18,0,18,1,48.05,0.8,0,5
19,0,19,0,54.78,0.8,1,5
20,0,20,0,56.63,0.8,0,5
21,1,0,1,64.54,0.8,1,5
22,1,1,1,66.37,0.8,1,5
23,1,2,1,52.02,0.8,1,5
24,1,3,1,63.06,0.8,1,5
25,1,4,1,45.84,0.8,1,5
26,1,5,1,58.27,0.8,1,5
27,1,6,0,39.15,0.85,0,5
28,1,7,0,45.97,0.85,0,5
29,1,8,1,67.36,0.0,1,5
30,1,9,1,62.07,0.85,1,5
31,1,10,1,67.61,0.85,1,5
32,1,11,1,55.47,0.85,1,5
33,1,12,1,55.79,0.85,1,5
34,1,13,1,58.76,0.85,1,5
35,1,14,0,45.06,0.85,0,5
36,1,15,1,62.7,0.0,1,5
37,1,16,0,34.72,0.0,0,5
38,1,17,1,57.1,0.85,1,5
39,1,18,1,86.04,0.85,1,5
40,1,19,0,35.99,0.85,1,5
0,0,0,0,63.23,0.25,1,6
1,0,1,1,35.47,0.35,0,6
2,0,2,0,49.68,0.35,1,6
3,0,3,1,31.76,0.4,0,6
4,0,4,1,41.52,0.45,0,6
5,0,5,1,27.96,0.5,0,6
6,0,6,0,47.44,0.55,1,6
7,0,7,0,61.79,0.6,1,6
8,0,8,1,33.93,0.55,0,6
9,0,9,0,62.19,0.65,1,6
10,0,10,0,38.62,0.65,1,6
11,0,11,1,31.29,0.0,0,6
12,0,12,1,36.03,0.0,0,6
13,0,13,1,42.67,0.0,0,6
14,0,14,0,59.66,0.7,1,6
15,0,15,1,32.58,0.05,0,6
16,0,16,1,45.85,0.05,0,6
17,0,17,1,37.62,0.05,0,6
18,0,18,1,44.27,0.05,0,6
19,0,19,0,59.45,0.75,1,6
20,0,20,1,36.1,0.05,1,6
21,1,0,0,34.3,0.75,0,6
22,1,1,1,67.47,0.05,1,6
23,1,2,1,57.49,0.05,1,6
24,1,3,1,67.48,0.05,1,6
25,1,4,1,60.73,0.05,1,6
26,1,5,1,80.88,0.05,1,6
27,1,6,1,72.74,0.95,1,6
28,1,7,1,62.84,0.95,1,6
29,1,8,1,49.71,0.95,1,6
30,1,9,1,55.77,0.95,1,6
31,1,10,1,59.14,0.95,1,6
32,1,11,0,32.69,0.25,0,6
33,1,12,0,36.95,0.25,0,6
34,1,13,0,33.41,0.25,0,6
35,1,14,0,22.68,0.25,0,6
36,1,15,0,44.46,0.25,0,6
37,1,16,1,67.72,0.85,1,6
38,1,17,0,43.22,0.0,0,6
39,1,18,0,42.79,0.25,0,6
40,1,19,1,70.17,0.85,0,6
0,0,0,0,66.7,0.25,1,7
1,0,1,1,42.98,0.25,0,7
2,0,2,1,33.67,0.25,0,7
3,0,3,1,35.99,0.25,0,7
4,0,4,1,38.25,0.25,0,7
5,0,5,0,54.71,0.5,1,7
6,0,6,0,69.85,0.55,1,7
7,0,7,0,64.42,0.58,1,7
8,0,8,1,34.85,0.65,0,7
9,0,9,0,64.54,0.6,1,7
10,0,10,1,39.75,0.75,0,7
11,0,11,0,60.04,0.75,1,7
12,0,12,1,50.48,0.25,0,7
13,0,13,1,53.15,0.25,0,7
14,0,14,1,43.66,0.25,0,7
15,0,15,0,66.2,0.65,1,7
16,0,16,0,59.65,0.7,1,7
17,0,17,1,52.37,0.25,0,7
18,0,18,0,59.35,0.75,1,7
19,0,19,0,41.93,0.85,1,7
20,0,20,1,42.97,0.25,1,7
21,1,0,1,64.42,0.25,1,7
22,1,1,1,58.86,0.25,1,7
23,1,2,1,67.72,0.25,1,7
24,1,3,1,59.19,0.25,1,7
25,1,4,1,59.4,0.0,1,7
26,1,5,1,57.8,0.25,1,7
27,1,6,1,55.1,0.25,1,7
28,1,7,1,47.87,0.25,1,7
29,1,8,0,49.01,0.75,0,7
30,1,9,1,67.18,0.25,1,7
31,1,10,0,49.26,0.75,0,7
32,1,11,0,48.81,0.75,0,7
33,1,12,1,69.93,0.25,1,7
34,1,13,1,56.67,0.25,1,7
35,1,14,1,58.17,0.65,1,7
36,1,15,0,43.05,0.75,0,7
37,1,16,1,60.47,0.0,1,7
38,1,17,1,68.57,0.65,1,7
39,1,18,1,50.49,0.65,1,7
40,1,19,0,45.88,0.65,1,7
0,0,0,0,54.25,0.25,1,8
1,0,1,1,32.86,0.25,0,8
2,0,2,0,59.83,0.25,1,8
3,0,3,1,42.19,0.25,0,8
4,0,4,1,56.46,0.25,0,8
5,0,5,0,70.59,0.33,1,8
6,0,6,0,71.16,0.38,1,8
7,0,7,0,55.37,0.42,1,8
8,0,8,1,34.83,0.0,0,8
9,0,9,0,54.62,0.45,1,8
10,0,10,1,43.99,0.0,0,8
11,0,11,0,61.86,0.48,1,8
12,0,12,1,43.16,0.0,0,8
13,0,13,0,49.97,0.5,1,8
14,0,14,1,41.16,0.0,0,8
15,0,15,0,69.9,0.55,1,8
16,0,16,0,69.31,0.58,1,8
17,0,17,0,56.55,0.58,1,8
18,0,18,1,36.04,0.25,0,8
19,0,19,1,46.76,0.25,0,8
20,0,20,1,46.75,0.25,1,8
21,1,0,1,76.54,0.25,1,8
22,1,1,1,63.1,0.25,1,8
23,1,2,1,48.73,0.25,1,8
24,1,3,1,54.06,0.25,1,8
25,1,4,0,46.71,0.65,0,8
26,1,5,1,70.25,0.25,1,8
27,1,6,1,65.49,0.0,1,8
28,1,7,1,53.73,0.65,1,8
29,1,8,0,26.3,0.65,0,8
30,1,9,1,68.08,0.35,1,8
31,1,10,1,40.25,0.35,1,8
32,1,11,1,57.89,0.35,1,8
33,1,12,1,49.2,0.34,1,8
34,1,13,0,46.4,0.55,0,8
35,1,14,0,43.95,0.65,0,8
36,1,15,0,35.12,0.65,0,8
37,1,16,0,39.17,0.65,0,8
38,1,17,1,85.21,0.3,1,8
39,1,18,1,53.01,0.85,1,8
40,1,19,1,48.4,0.3,0,8
0,0,0,0,56.77,0.1,1,9
1,0,1,1,27.93,0.25,0,9
2,0,2,1,34.25,0.35,0,9
3,0,3,1,32.66,0.45,0,9
4,0,4,0,59.72,0.55,1,9
5,0,5,0,60.3,0.5,1,9
6,0,6,0,69.37,0.5,1,9
7,0,7,0,60.14,0.55,1,9
8,0,8,0,58.73,0.53,1,9
9,0,9,0,50.32,0.55,1,9
10,0,10,0,55.81,0.53,1,9
11,0,11,1,33.44,0.65,0,9
12,0,12,0,60.72,0.55,1,9
13,0,13,1,39.53,0.0,0,9
14,0,14,1,28.64,0.05,0,9
15,0,15,0,53.84,0.55,1,9
16,0,16,0,61.22,0.55,1,9
17,0,17,1,35.8,0.0,0,9
18,0,18,1,55.46,0.05,0,9
19,0,19,1,29.88,0.05,0,9
20,0,20,1,35.97,0.1,1,9
21,1,0,1,43.13,0.1,1,9
22,1,1,0,53.85,0.55,0,9
23,1,2,1,53.47,0.15,1,9
24,1,3,1,52.01,0.15,1,9
25,1,4,1,61.98,0.15,1,9
26,1,5,1,58.73,0.15,1,9
27,1,6,1,68.35,0.15,1,9
28,1,7,0,30.44,0.55,0,9
29,1,8,1,56.56,0.15,1,9
30,1,9,1,60.88,0.15,1,9
31,1,10,0,52.74,0.55,0,9
32,1,11,0,37.23,0.55,0,9
33,1,12,1,67.44,0.15,1,9
34,1,13,1,43.22,0.45,1,9
35,1,14,1,72.12,0.25,1,9
36,1,15,1,60.53,0.25,1,9
37,1,16,0,47.19,0.55,0,9
38,1,17,1,57.46,0.0,1,9
39,1,18,0,42.73,0.55,0,9
40,1,19,0,46.03,0.55,1,9
