trial,block,block_trial,choice,reward,confidence,accurate,run
21,1,0,1,65.28,0.65,1,1
22,1,1,1,64.27,0.0,1,1
23,1,2,0,47.02,0.8,0,1
24,1,3,1,71.19,0.65,1,1
25,1,4,1,60.74,0.65,1,1
26,1,5,1,67.94,0.65,1,1
27,1,6,1,58.22,0.65,1,1
28,1,7,0,47.01,0.85,0,1
29,1,8,1,54.1,0.65,1,1
30,1,9,0,35.7,0.85,0,1
31,1,10,0,55.63,0.84,0,1
32,1,11,0,35.26,0.83,0,1
33,1,12,1,59.66,0.64,1,1
34,1,13,0,39.58,0.82,0,1
35,1,14,0,46.03,0.0,0,1
36,1,15,0,47.54,0.0,0,1
37,1,16,0,35.64,0.0,0,1
38,1,17,1,54.67,0.65,1,1
39,1,18,1,63.25,0.65,1,1
40,1,19,1,54.91,0.0,0,1
0,0,0,1,22.57,0.0,0,2
1,0,1,0,53.15,0.01,1,2
2,0,2,0,67.52,0.49,1,2
3,0,3,1,41.54,0.05,0,2
4,0,4,1,39.94,0.32,0,2
5,0,5,1,48.79,0.0,0,2
6,0,6,1,55.14,0.0,0,2
7,0,7,0,49.31,0.25,1,2
8,0,8,1,36.43,0.0,0,2
9,0,9,0,61.97,0.3,1,2
10,0,10,1,35.47,0.0,0,2
11,0,11,1,35.53,0.0,0,2
12,0,12,1,55.72,0.0,0,2
13,0,13,1,24.24,0.0,0,2
14,0,14,1,33.18,0.0,0,2
15,0,15,0,62.62,0.0,1,2
16,0,16,1,40.93,0.35,0,2
17,0,17,1,24.49,0.35,0,2
18,0,18,0,62.78,0.25,1,2
19,0,19,1,38.6,0.3,0,2
20,0,20,1,30.12,0.0,1,2
21,1,0,1,66.51,0.0,1,2
22,1,1,1,61.81,0.0,1,2
23,1,2,1,58.4,0.0,1,2
24,1,3,0,32.4,0.25,0,2
25,1,4,0,35.28,0.25,0,2
26,1,5,1,52.81,0.0,1,2
27,1,6,0,33.62,0.25,0,2
28,1,7,1,56.73,0.0,1,2
29,1,8,0,35.26,0.25,0,2
30,1,9,1,59.3,0.0,1,2
31,1,10,1,66.12,0.0,1,2
32,1,11,0,30.03,0.25,0,2
33,1,12,0,32.21,0.15,0,2
34,1,13,0,41.66,0.25,0,2
35,1,14,1,50.62,0.0,1,2
36,1,15,0,37.04,0.25,0,2
37,1,16,1,68.62,0.0,1,2
38,1,17,0,35.95,0.25,0,2
39,1,18,1,63.28,0.0,1,2
40,1,19,0,61.99,0.25,1,2
0,0,0,1,64.55,0.0,1,3
1,0,1,0,48.8,0.25,0,3
2,0,2,0,46.2,0.0,0,3
3,0,3,0,44.34,0.15,0,3
4,0,4,1,52.68,0.1,1,3
5,0,5,0,62.05,0.2,0,3
6,0,6,0,64.89,0.25,0,3
7,0,7,0,47.1,0.3,0,3
8,0,8,0,43.62,0.15,0,3
9,0,9,1,58.95,0.25,1,3
10,0,10,0,30.77,0.25,0,3
11,0,11,1,59.04,0.0,1,3
12,0,12,1,66.14,0.0,1,3
13,0,13,1,65.02,0.1,1,3
14,0,14,0,30.45,0.25,0,3
15,0,15,1,48.45,0.2,1,3
16,0,16,0,32.62,0.25,0,3
17,0,17,0,29.76,0.25,0,3
18,0,18,1,64.64,0.2,1,3
19,0,19,0,42.82,0.0,0,3
20,0,20,0,28.69,0.0,1,3
21,1,0,0,59.35,0.0,1,3
22,1,1,0,67.88,0.0,1,3
23,1,2,0,70.09,0.25,1,3
24,1,3,0,55.01,0.25,1,3
25,1,4,0,64.1,0.25,1,3
26,1,5,0,50.38,0.25,1,3
27,1,6,0,57.95,0.0,1,3
28,1,7,0,62.03,0.0,1,3
29,1,8,1,26.25,0.0,0,3
30,1,9,1,43.52,0.15,0,3
31,1,10,0,52.72,0.2,1,3
32,1,11,1,46.63,0.15,0,3
33,1,12,1,43.98,0.15,0,3
34,1,13,0,52.55,0.2,1,3
35,1,14,0,62.15,0.2,1,3
36,1,15,1,26.92,0.15,0,3
37,1,16,1,32.18,0.15,0,3
38,1,17,1,41.63,0.15,0,3
39,1,18,0,45.29,0.0,1,3
40,1,19,1,41.57,0.15,1,3
0,0,0,0,51.32,0.0,1,4
1,0,1,1,31.43,0.0,0,4
2,0,2,1,41.53,0.0,0,4
3,0,3,1,22.25,0.0,0,4
4,0,4,0,51.29,0.25,1,4
5,0,5,1,41.4,0.25,0,4
6,0,6,0,56.33,0.33,1,4
7,0,7,1,46.14,0.5,0,4
8,0,8,1,32.19,0.0,0,4
9,0,9,1,38.57,0.0,0,4
10,0,10,1,19.98,0.0,0,4
11,0,11,0,58.69,0.67,1,4
12,0,12,1,55.92,0.67,0,4
13,0,13,1,39.09,0.67,0,4
14,0,14,1,48.86,0.67,0,4
15,0,15,0,48.93,0.83,1,4
16,0,16,1,48.22,0.0,0,4
17,0,17,1,29.21,0.67,0,4
18,0,18,0,58.97,0.8,1,4
19,0,19,1,32.82,0.67,0,4
20,0,20,1,27.55,0.67,1,4
21,1,0,1,58.73,0.67,1,4
22,1,1,0,42.88,0.8,0,4
23,1,2,1,70.8,0.67,1,4
24,1,3,1,62.92,0.67,1,4
25,1,4,0,46.45,0.8,0,4
26,1,5,0,65.2,0.8,0,4
27,1,6,1,54.65,0.67,1,4
28,1,7,0,45.31,0.8,0,4
29,1,8,1,63.39,0.0,1,4
30,1,9,1,70.87,0.0,1,4
31,1,10,0,34.18,0.8,0,4
32,1,11,0,42.06,0.8,0,4
33,1,12,1,60.48,0.67,1,4
34,1,13,0,50.86,0.5,0,4
35,1,14,0,47.81,0.75,0,4
36,1,15,1,55.03,0.67,1,4
37,1,16,1,47.04,0.67,1,4
38,1,17,0,46.28,0.8,0,4
39,1,18,0,47.06,0.0,0,4
40,1,19,1,59.04,0.0,0,4
0,0,0,0,48.81,0.01,1,5
1,0,1,1,40.98,0.02,0,5
2,0,2,1,50.11,0.03,0,5
3,0,3,0,62.07,0.04,1,5
4,0,4,1,37.87,0.05,0,5
5,0,5,1,32.55,0.06,0,5
6,0,6,1,37.31,0.07,0,5
7,0,7,0,60.46,0.08,1,5
8,0,8,1,45.69,0.09,0,5
9,0,9,0,55.23,0.1,1,5
10,0,10,1,47.0,0.11,0,5
11,0,11,0,58.0,0.12,1,5
12,0,12,1,45.75,0.13,0,5
13,0,13,1,43.7,0.14,0,5
14,0,14,1,45.26,0.15,0,5
15,0,15,1,33.61,0.16,0,5
16,0,16,1,31.03,0.17,0,5
17,0,17,1,40.48,0.18,0,5
18,0,18,0,68.05,0.19,1,5
19,0,19,0,54.78,0.2,1,5
20,0,20,1,36.63,0.21,1,5
21,1,0,0,44.54,0.0,0,5
22,1,1,1,66.37,0.0,1,5
23,1,2,0,32.02,0.25,0,5
24,1,3,1,63.06,0.26,1,5
25,1,4,1,45.84,0.27,1,5
26,1,5,0,38.27,0.28,0,5
27,1,6,0,39.15,0.29,0,5
28,1,7,0,45.97,0.3,0,5
29,1,8,1,67.36,0.31,1,5
30,1,9,0,42.07,0.32,0,5
31,1,10,1,67.61,0.33,1,5
32,1,11,0,35.47,0.34,0,5
33,1,12,0,35.79,0.35,0,5
34,1,13,0,38.76,0.5,0,5
35,1,14,0,45.06,0.36,0,5
36,1,15,1,62.7,0.37,1,5
37,1,16,0,34.72,0.38,0,5
38,1,17,0,37.1,0.39,0,5
39,1,18,0,66.04,0.0,0,5
40,1,19,0,35.99,0.75,1,5
0,0,0,0,63.23,0.0,1,6
1,0,1,1,35.47,0.0,0,6
2,0,2,1,29.68,0.0,0,6
3,0,3,1,31.76,0.0,0,6
4,0,4,1,41.52,0.0,0,6
5,0,5,1,27.96,0.15,0,6
6,0,6,0,47.44,0.15,1,6
7,0,7,1,41.79,0.2,0,6
8,0,8,1,33.93,0.25,0,6
9,0,9,0,62.19,0.35,1,6
10,0,10,1,18.62,0.3,0,6
11,0,11,1,31.29,0.55,0,6
12,0,12,1,36.03,0.15,0,6
13,0,13,1,42.67,0.15,0,6
14,0,14,0,59.66,0.45,1,6
15,0,15,0,52.58,0.75,1,6
16,0,16,1,45.85,0.2,0,6
17,0,17,1,37.62,0.25,0,6
18,0,18,1,44.27,0.25,0,6
19,0,19,1,39.45,0.25,0,6
20,0,20,0,56.1,0.75,0,6
21,1,0,1,54.3,0.25,1,6
22,1,1,1,67.47,0.25,1,6
23,1,2,0,37.49,0.75,0,6
24,1,3,1,67.48,0.0,1,6
25,1,4,1,60.73,0.25,1,6
26,1,5,0,60.88,0.7,0,6
27,1,6,0,52.74,0.65,0,6
28,1,7,1,62.84,0.0,1,6
29,1,8,1,49.71,0.25,1,6
30,1,9,0,35.77,0.7,0,6
31,1,10,0,39.14,0.7,0,6
32,1,11,1,52.69,0.25,1,6
33,1,12,0,36.95,0.7,0,6
34,1,13,0,33.41,0.65,0,6
35,1,14,1,42.68,0.99,1,6
36,1,15,0,44.46,0.85,0,6
37,1,16,0,47.72,0.45,0,6
38,1,17,0,43.22,0.0,0,6
39,1,18,0,42.79,0.95,0,6
40,1,19,0,50.17,0.0,1,6
0,0,0,0,66.7,0.0,1,7
1,0,1,1,42.98,0.0,0,7
2,0,2,1,33.67,0.0,0,7
3,0,3,0,55.99,0.0,1,7
4,0,4,1,38.25,0.25,0,7
5,0,5,0,54.71,0.25,1,7
6,0,6,1,49.85,0.33,0,7
7,0,7,0,64.42,0.33,1,7
8,0,8,1,34.85,0.38,0,7
9,0,9,0,64.54,0.4,1,7
10,0,10,1,39.75,0.45,0,7
11,0,11,1,40.04,0.5,0,7
12,0,12,1,50.48,0.55,0,7
13,0,13,1,53.15,0.58,0,7
14,0,14,1,43.66,0.61,0,7
15,0,15,1,46.2,0.63,0,7
16,0,16,0,59.65,0.64,1,7
17,0,17,1,52.37,0.65,0,7
18,0,18,0,59.35,0.65,1,7
19,0,19,1,21.93,0.67,0,7
20,0,20,0,62.97,0.66,0,7
21,1,0,0,44.42,0.65,0,7
22,1,1,1,58.86,0.0,1,7
23,1,2,1,67.72,0.64,1,7
24,1,3,1,59.19,0.6,1,7
25,1,4,0,39.4,0.64,0,7
26,1,5,1,57.8,0.66,1,7
27,1,6,0,35.1,0.0,0,7
28,1,7,0,27.87,0.63,0,7
29,1,8,1,69.01,0.62,1,7
30,1,9,1,67.18,0.61,1,7
31,1,10,0,49.26,0.6,0,7
32,1,11,0,48.81,0.59,0,7
33,1,12,1,69.93,0.58,1,7
34,1,13,0,36.67,0.57,0,7
35,1,14,0,38.17,0.57,0,7
36,1,15,0,43.05,0.56,0,7
37,1,16,1,60.47,0.55,1,7
38,1,17,1,68.57,0.0,1,7
39,1,18,1,50.49,0.0,1,7
40,1,19,0,45.88,0.55,1,7
0,0,0,0,54.25,0.0,1,8
1,0,1,1,32.86,0.0,0,8
2,0,2,1,39.83,0.0,0,8
3,0,3,1,42.19,0.0,0,8
4,0,4,0,76.46,0.25,1,8
5,0,5,1,50.59,0.25,0,8
6,0,6,1,51.16,0.33,0,8
7,0,7,1,35.37,0.38,0,8
8,0,8,1,34.83,0.0,0,8
9,0,9,1,34.62,0.0,0,8
10,0,10,0,63.99,0.65,1,8
11,0,11,1,41.86,0.0,0,8
12,0,12,1,43.16,0.0,0,8
13,0,13,1,29.97,0.0,0,8
14,0,14,1,41.16,0.0,0,8
15,0,15,0,69.9,0.25,1,8
16,0,16,0,69.31,0.35,1,8
17,0,17,1,36.55,0.0,0,8
18,0,18,1,36.04,0.0,0,8
19,0,19,1,46.76,0.0,0,8
20,0,20,1,46.75,0.0,1,8
21,1,0,0,56.54,0.75,0,8
22,1,1,1,63.1,0.0,1,8
23,1,2,1,48.73,0.0,1,8
24,1,3,1,54.06,0.0,1,8
25,1,4,1,66.71,0.0,1,8
26,1,5,0,50.25,0.0,0,8
27,1,6,1,65.49,0.1,1,8
28,1,7,1,53.73,0.1,1,8
29,1,8,0,26.3,0.3,0,8
30,1,9,0,48.08,0.45,0,8
31,1,10,1,40.25,0.1,1,8
32,1,11,1,57.89,0.1,1,8
33,1,12,0,29.2,0.45,0,8
34,1,13,0,46.4,0.45,0,8
35,1,14,0,43.95,0.45,0,8
36,1,15,0,35.12,0.45,0,8
37,1,16,1,59.17,0.1,1,8
38,1,17,0,65.21,0.45,0,8
39,1,18,1,53.01,0.0,1,8
40,1,19,1,48.4,0.45,0,8
0,0,0,0,56.77,0.01,1,9
1,0,1,1,27.93,0.02,0,9
2,0,2,1,34.25,0.0,0,9
3,0,3,0,52.66,0.0,1,9
4,0,4,1,39.72,0.0,0,9
5,0,5,0,60.3,0.0,1,9
6,0,6,1,49.37,0.0,0,9
7,0,7,1,40.14,0.0,0,9
8,0,8,1,38.73,0.0,0,9
9,0,9,0,50.32,0.0,1,9
10,0,10,1,35.81,0.0,0,9
11,0,11,0,53.44,0.0,1,9
12,0,12,0,60.72,0.85,1,9
13,0,13,1,39.53,0.0,0,9
14,0,14,1,28.64,0.0,0,9
15,0,15,1,33.84,0.0,0,9
16,0,16,1,41.22,0.0,0,9
17,0,17,1,35.8,0.0,0,9
18,0,18,0,75.46,0.01,1,9
19,0,19,0,49.88,0.01,1,9
20,0,20,1,35.97,0.0,1,9
21,1,0,1,43.13,0.0,1,9
22,1,1,1,73.85,0.0,1,9
23,1,2,1,53.47,0.0,1,9
24,1,3,1,52.01,0.0,1,9
25,1,4,0,41.98,0.01,0,9
26,1,5,0,38.73,0.01,0,9
27,1,6,1,68.35,0.0,1,9
28,1,7,0,30.44,0.01,0,9
29,1,8,0,36.56,0.01,0,9
30,1,9,0,40.88,0.01,0,9
31,1,10,0,52.74,0.01,0,9
32,1,11,1,57.23,0.0,1,9
33,1,12,1,67.44,0.0,1,9
34,1,13,1,43.22,0.0,1,9
35,1,14,0,52.12,0.01,0,9
36,1,15,0,40.53,0.01,0,9
37,1,16,1,67.19,0.0,1,9
38,1,17,0,37.46,0.01,0,9
39,1,18,1,62.73,0.0,1,9
40,1,19,0,46.03,0.01,1,9
