trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
4,0,0,32,False,1,1,7
5,2,2,32,False,2,1,7
6,2,2,32,False,3,1,7
7,0,0,128,False,1,0,7
8,1,1,32,False,4,1,7
9,0,0,32,False,5,1,7
10,0,0,32,False,6,1,7
11,0,0,8,False,2,2,7
12,2,0,8,True,3,2,7
13,0,0,32,False,7,1,7
14,2,2,32,False,8,1,7
15,0,0,32,False,9,1,7
16,0,0,8,False,4,2,7
17,0,0,8,False,5,2,7
18,2,2,8,False,6,2,7
19,2,2,128,False,2,0,7
20,1,1,32,False,10,1,7
21,1,0,8,True,7,2,7
22,1,1,32,False,11,1,7
23,14,14,128,False,3,0,7
24,0,0,128,False,4,0,7
25,2,2,32,False,12,1,7
26,2,2,8,False,8,2,7
27,1,1,128,False,5,0,7
28,1,0,8,True,9,2,7
29,1,1,8,False,10,2,7
30,2,0,8,True,11,2,7
31,1,1,8,False,12,2,7
32,4,4,128,False,6,0,7
33,4,4,8,False,13,2,7
34,2,0,8,True,14,2,7
35,0,0,32,False,13,1,7
36,3,3,128,False,7,0,7
37,0,0,32,False,14,1,7
38,3,3,128,False,8,0,7
39,1,1,128,False,9,0,7
40,2,2,128,False,10,0,7
41,0,0,128,False,11,0,7
42,2,2,128,False,12,0,7
43,1,1,128,False,13,0,7
44,1,1,128,False,14,0,7
0,2,2,128,False,0,0,8
1,1,1,32,False,0,1,8
2,1,1,8,False,0,2,8
3,3,3,128,False,1,0,8
4,0,0,32,False,1,1,8
5,1,1,128,False,2,0,8
6,1,1,128,False,3,0,8
7,0,0,128,False,4,0,8
8,0,0,8,False,1,2,8
9,0,0,32,False,2,1,8
10,2,2,8,False,2,2,8
11,2,2,32,False,3,1,8
12,4,4,128,False,5,0,8
13,0,0,32,False,4,1,8
14,3,0,8,True,3,2,8
15,5,5,32,False,5,1,8
16,2,2,32,False,6,1,8
17,0,0,128,False,6,0,8
18,1,0,8,True,4,2,8
19,0,0,128,False,7,0,8
20,1,1,8,False,5,2,8
21,0,0,32,False,7,1,8
22,2,2,128,False,8,0,8
23,1,1,8,False,6,2,8
24,1,1,32,False,8,1,8
25,4,4,128,False,9,0,8
26,5,5,32,False,9,1,8
27,0,0,128,False,10,0,8
28,1,1,32,False,10,1,8
29,1,0,8,True,7,2,8
30,4,4,32,False,11,1,8
31,1,1,8,False,8,2,8
32,5,5,8,False,9,2,8
33,1,1,8,False,10,2,8
34,1,0,8,True,11,2,8
35,3,3,32,False,12,1,8
36,0,0,32,False,13,1,8
37,1,1,32,False,14,1,8
38,2,2,8,False,12,2,8
39,5,5,128,False,11,0,8
40,1,0,8,True,13,2,8
41,5,5,128,False,12,0,8
42,1,1,128,False,13,0,8
43,2,2,8,False,14,2,8
44,1,1,128,False,14,0,8
0,0,0,128,False,0,0,9
1,1,1,128,False,1,0,9
2,0,0,32,False,0,1,9
3,2,2,8,False,0,2,9
4,1,1,128,False,2,0,9
5,0,0,128,False,3,0,9
6,0,0,8,False,1,2,9
7,0,0,128,False,4,0,9
8,0,0,128,False,5,0,9
9,0,0,8,False,2,2,9
10,0,0,32,False,1,1,9
11,2,2,32,False,2,1,9
12,0,0,32,False,3,1,9
13,1,1,128,False,6,0,9
14,0,0,128,False,7,0,9
15,1,1,32,False,4,1,9
16,0,0,8,False,3,2,9
17,0,0,128,False,8,0,9
18,0,0,128,False,9,0,9
19,0,0,128,False,10,0,9
20,0,0,32,False,5,1,9
21,1,1,32,False,6,1,9
22,0,0,8,False,4,2,9
23,0,0,32,False,7,1,9
24,0,0,32,False,8,1,9
25,1,1,32,False,9,1,9
26,0,0,32,False,10,1,9
27,0,0,32,False,11,1,9
28,0,0,128,False,11,0,9
29,0,0,128,False,12,0,9
30,6,6,8,False,5,2,9
31,1,1,128,False,13,0,9
32,0,0,8,False,6,2,9
33,1,1,32,False,12,1,9
34,0,0,128,False,14,0,9
35,0,0,8,False,7,2,9
36,0,0,32,False,13,1,9
37,0,0,32,False,14,1,9
38,0,0,8,False,8,2,9
39,2,2,8,False,9,2,9
40,0,0,8,False,10,2,9
41,0,0,8,False,11,2,9
42,1,0,8,True,12,2,9
43,1,1,8,False,13,2,9
44,0,0,8,False,14,2,9
