trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
2,1,1,128,False,1,2,6
3,2,0,8,True,0,1,6
4,0,0,8,False,1,1,6
5,6,6,32,False,1,0,6
6,0,0,8,False,2,1,6
7,1,1,8,False,3,1,6
8,3,0,8,True,4,1,6
9,0,0,128,False,2,2,6
10,0,0,128,False,3,2,6
11,2,2,8,False,5,1,6
12,1,0,8,True,6,1,6
13,0,0,128,False,4,2,6
14,6,6,32,False,2,0,6
15,4,0,8,True,7,1,6
16,1,0,128,True,5,2,6
17,1,1,8,False,8,1,6
18,3,3,8,False,9,1,6
19,0,0,128,False,6,2,6
20,6,0,32,True,3,0,6
21,6,6,128,False,7,2,6
22,0,0,128,False,8,2,6
23,0,0,8,False,10,1,6
24,2,2,8,False,11,1,6
25,0,0,32,False,4,0,6
26,6,6,128,False,9,2,6
27,7,7,32,False,5,0,6
28,8,0,32,True,6,0,6
29,3,3,128,False,10,2,6
30,2,2,8,False,12,1,6
31,1,1,8,False,13,1,6
32,1,1,8,False,14,1,6
33,3,3,128,False,11,2,6
34,2,2,32,False,7,0,6
35,0,0,128,False,12,2,6
36,0,0,128,False,13,2,6
37,0,0,128,False,14,2,6
38,2,2,32,False,8,0,6
39,1,1,32,False,9,0,6
40,0,0,32,False,10,0,6
41,1,1,32,False,11,0,6
42,0,0,32,False,12,0,6
43,1,1,32,False,13,0,6
44,4,4,32,False,14,0,6
0,0,0,128,False,0,2,7
1,1,1,32,False,0,0,7
2,0,0,32,False,1,0,7
3,6,6,128,False,1,2,7
4,0,0,32,False,2,0,7
5,1,1,128,False,2,2,7
6,1,1,32,False,3,0,7
7,1,1,32,False,4,0,7
8,0,0,8,False,0,1,7
9,1,1,8,False,1,1,7
10,0,0,32,False,5,0,7
11,2,2,8,False,2,1,7
12,2,2,32,False,6,0,7
13,2,2,128,False,3,2,7
14,0,0,32,False,7,0,7
15,3,3,8,False,3,1,7
16,0,0,8,False,4,1,7
17,0,0,8,False,5,1,7
18,0,0,128,False,4,2,7
19,4,4,128,False,5,2,7
20,4,4,128,False,6,2,7
21,0,0,128,False,7,2,7
22,1,1,32,False,8,0,7
23,1,1,8,False,6,1,7
24,1,0,8,True,7,1,7
25,1,1,32,False,9,0,7
26,1,1,8,False,8,1,7
27,3,3,128,False,8,2,7
28,1,0,8,True,9,1,7
29,3,3,128,False,9,2,7
30,5,5,128,False,10,2,7
31,2,2,128,False,11,2,7
32,0,0,128,False,12,2,7
33,2,2,32,False,10,0,7
34,3,3,32,False,11,0,7
35,0,0,8,False,10,1,7
36,1,1,32,False,12,0,7
37,0,0,32,False,13,0,7
38,0,0,32,False,14,0,7
39,6,6,128,False,13,2,7
40,0,0,8,False,11,1,7
41,2,2,128,False,14,2,7
42,1,0,8,True,12,1,7
43,0,0,8,False,13,1,7
44,2,2,8,False,14,1,7
0,3,3,32,False,0,0,8
1,0,0,128,False,0,2,8
2,2,2,32,False,1,0,8
3,0,0,128,False,1,2,8
4,2,2,32,False,2,0,8
5,0,0,128,False,2,2,8
6,0,0,128,False,3,2,8
7,3,3,8,False,0,1,8
8,0,0,8,False,1,1,8
9,0,0,128,False,4,2,8
10,0,0,128,False,5,2,8
11,1,0,8,True,2,1,8
12,1,1,8,False,3,1,8
13,4,0,8,True,4,1,8
14,0,0,8,False,5,1,8
15,2,2,128,False,6,2,8
16,2,2,8,False,6,1,8
17,2,2,8,False,7,1,8
18,2,2,8,False,8,1,8
19,1,1,128,False,7,2,8
20,3,3,128,False,8,2,8
21,3,3,8,False,9,1,8
22,0,0,8,False,10,1,8
23,3,3,32,False,3,0,8
24,4,4,32,False,4,0,8
25,0,0,32,False,5,0,8
26,4,4,128,False,9,2,8
27,4,0,8,True,11,1,8
28,6,6,128,False,10,2,8
29,1,1,32,False,6,0,8
30,2,2,32,False,7,0,8
31,1,1,8,False,12,1,8
32,1,1,8,False,13,1,8
33,3,0,8,True,14,1,8
34,1,1,128,False,11,2,8
35,0,0,128,False,12,2,8
36,8,8,32,False,8,0,8
37,2,2,32,False,9,0,8
38,0,0,128,False,13,2,8
39,1,1,32,False,10,0,8
40,1,1,128,False,14,2,8
41,4,4,32,False,11,0,8
42,4,4,32,False,12,0,8
43,1,1,32,False,13,0,8
44,1,1,32,False,14,0,8
0,0,0,32,False,0,0,9
1,0,0,8,False,0,1,9
2,0,0,128,False,0,2,9
3,0,0,8,False,1,1,9
4,0,0,128,False,1,2,9
5,0,0,8,False,2,1,9
6,0,0,8,False,3,1,9
7,0,0,128,False,2,2,9
8,4,4,32,False,1,0,9
9,1,1,128,False,3,2,9
10,0,0,8,False,4,1,9
11,0,0,32,False,2,0,9
12,0,0,32,False,3,0,9
13,0,0,32,False,4,0,9
14,0,0,32,False,5,0,9
15,0,0,8,False,5,1,9
16,1,1,32,False,6,0,9
17,0,0,8,False,6,1,9
18,0,0,128,False,4,2,9
19,0,0,8,False,7,1,9
20,0,0,32,False,7,0,9
21,2,2,128,False,5,2,9
22,0,0,32,False,8,0,9
23,0,0,128,False,6,2,9
24,0,0,8,False,8,1,9
25,2,2,8,False,9,1,9
26,0,0,32,False,9,0,9
27,0,0,8,False,10,1,9
28,0,0,32,False,10,0,9
29,1,1,32,False,11,0,9
30,0,0,32,False,12,0,9
31,2,2,128,False,7,2,9
32,3,3,8,False,11,1,9
33,4,0,8,True,12,1,9
34,1,1,128,False,8,2,9
35,0,0,8,False,13,1,9
36,0,0,32,False,13,0,9
37,1,1,32,False,14,0,9
38,0,0,128,False,9,2,9
39,1,1,128,False,10,2,9
40,0,0,8,False,14,1,9
41,0,0,128,False,11,2,9
42,3,3,128,False,12,2,9
43,1,1,128,False,13,2,9
44,1,1,128,False,14,2,9
