trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
27,1,1,128,False,10,2,2
28,1,1,8,False,9,0,2
29,0,0,32,False,8,1,2
30,3,3,32,False,9,1,2
31,6,6,128,False,11,2,2
32,1,1,128,False,12,2,2
33,1,1,128,False,13,2,2
34,0,0,32,False,10,1,2
35,0,0,128,False,14,2,2
36,0,0,8,False,10,0,2
37,1,1,32,False,11,1,2
38,1,1,32,False,12,1,2
39,1,1,8,False,11,0,2
40,1,1,8,False,12,0,2
41,0,0,8,False,13,0,2
42,1,1,32,False,13,1,2
43,1,1,8,False,14,0,2
44,1,1,32,False,14,1,2
0,1,1,32,False,0,1,3
1,1,1,128,False,0,2,3
2,4,4,128,False,1,2,3
3,1,1,32,False,1,1,3
4,0,0,128,False,2,2,3
5,0,0,128,False,3,2,3
6,1,1,32,False,2,1,3
7,1,1,32,False,3,1,3
8,0,0,8,False,0,0,3
9,0,0,32,False,4,1,3
10,1,1,8,False,1,0,3
11,1,1,128,False,4,2,3
12,1,1,128,False,5,2,3
13,0,0,128,False,6,2,3
14,0,0,32,False,5,1,3
15,1,1,32,False,6,1,3
16,3,0,8,True,2,0,3
17,0,0,8,False,3,0,3
18,2,2,32,False,7,1,3
19,0,0,8,False,4,0,3
20,0,0,128,False,7,2,3
21,2,2,8,False,5,0,3
22,2,2,8,False,6,0,3
23,4,4,128,False,8,2,3
24,0,0,8,False,7,0,3
25,1,1,128,False,9,2,3
26,1,1,128,False,10,2,3
27,0,0,32,False,8,1,3
28,0,0,32,False,9,1,3
29,2,2,128,False,11,2,3
30,3,3,8,False,8,0,3
31,0,0,32,False,10,1,3
32,1,1,8,False,9,0,3
33,0,0,8,False,10,0,3
34,1,0,8,True,11,0,3
35,2,2,128,False,12,2,3
36,2,2,32,False,11,1,3
37,3,0,8,True,12,0,3
38,0,0,32,False,12,1,3
39,0,0,32,False,13,1,3
40,3,3,128,False,13,2,3
41,4,4,128,False,14,2,3
42,3,3,8,False,13,0,3
43,1,1,32,False,14,1,3
44,2,2,8,False,14,0,3
0,3,0,32,True,0,1,4
1,0,0,32,False,1,1,4
2,0,0,128,False,0,2,4
3,2,2,8,False,0,0,4
4,5,0,32,True,2,1,4
5,0,0,32,False,3,1,4
6,0,0,32,False,4,1,4
7,0,0,8,False,1,0,4
8,2,2,32,False,5,1,4
9,0,0,128,False,1,2,4
10,0,0,32,False,6,1,4
11,1,1,32,False,7,1,4
12,2,2,128,False,2,2,4
13,0,0,128,False,3,2,4
14,1,1,32,False,8,1,4
15,0,0,128,False,4,2,4
16,1,1,128,False,5,2,4
17,0,0,8,False,2,0,4
18,0,0,32,False,9,1,4
19,1,1,128,False,6,2,4
20,0,0,128,False,7,2,4
21,0,0,128,False,8,2,4
22,1,1,32,False,10,1,4
23,1,1,128,False,9,2,4
24,0,0,8,False,3,0,4
25,0,0,8,False,4,0,4
26,1,1,32,False,11,1,4
27,0,0,32,False,12,1,4
28,0,0,32,False,13,1,4
29,0,0,128,False,10,2,4
30,0,0,128,False,11,2,4
31,2,0,32,True,14,1,4
32,0,0,8,False,5,0,4
33,0,0,128,False,12,2,4
34,1,1,128,False,13,2,4
35,0,0,128,False,14,2,4
36,0,0,8,False,6,0,4
37,1,1,8,False,7,0,4
38,0,0,8,False,8,0,4
39,0,0,8,False,9,0,4
40,0,0,8,False,10,0,4
41,0,0,8,False,11,0,4
42,0,0,8,False,12,0,4
43,0,0,8,False,13,0,4
44,0,0,8,False,14,0,4
0,2,2,128,False,0,2,5
1,0,0,8,False,0,0,5
2,0,0,128,False,1,2,5
3,3,3,8,False,1,0,5
4,0,0,128,False,2,2,5
5,2,2,8,False,2,0,5
6,1,1,8,False,3,0,5
7,0,0,128,False,3,2,5
8,0,0,32,False,0,1,5
9,0,0,32,False,1,1,5
10,5,5,32,False,2,1,5
11,3,3,128,False,4,2,5
12,0,0,8,False,4,0,5
13,1,1,128,False,5,2,5
14,0,0,32,False,3,1,5
15,0,0,32,False,4,1,5
16,2,2,32,False,5,1,5
17,0,0,128,False,6,2,5
18,0,0,8,False,5,0,5
19,0,0,128,False,7,2,5
20,1,1,8,False,6,0,5
21,0,0,128,False,8,2,5
22,0,0,8,False,7,0,5
23,0,0,128,False,9,2,5
24,0,0,8,False,8,0,5
25,3,3,8,False,9,0,5
26,0,0,32,False,6,1,5
27,1,0,32,True,7,1,5
28,0,0,128,False,10,2,5
29,0,0,32,False,8,1,5
30,1,0,8,True,10,0,5
31,0,0,32,False,9,1,5
32,0,0,8,False,11,0,5
33,2,2,128,False,11,2,5
34,0,0,8,False,12,0,5
35,1,1,128,False,12,2,5
36,0,0,8,False,13,0,5
37,1,1,128,False,13,2,5
38,0,0,32,False,10,1,5
39,0,0,128,False,14,2,5
40,0,0,32,False,11,1,5
41,0,0,8,False,14,0,5
42,0,0,32,False,12,1,5
43,0,0,32,False,13,1,5
44,1,1,32,False,14,1,5
0,0,0,8,False,0,0,6
1,1,1,128,False,0,2,6
2,0,0,32,False,0,1,6
3,3,0,8,True,1,0,6
4,2,2,8,False,2,0,6
5,7,7,32,False,1,1,6
6,0,0,128,False,1,2,6
7,0,0,128,False,2,2,6
8,0,0,8,False,3,0,6
9,3,3,32,False,2,1,6
10,3,3,128,False,3,2,6
11,1,1,128,False,4,2,6
12,1,1,8,False,4,0,6
13,0,0,32,False,3,1,6
14,0,0,8,False,5,0,6
15,1,1,128,False,5,2,6
16,1,1,8,False,6,0,6
17,0,0,32,False,4,1,6
18,1,1,32,False,5,1,6
19,2,2,128,False,6,2,6
20,1,1,128,False,7,2,6
21,4,4,32,False,6,1,6
22,2,2,128,False,8,2,6
23,9,9,32,False,7,1,6
24,5,5,32,False,8,1,6
25,0,0,32,False,9,1,6
26,3,3,32,False,10,1,6
27,1,1,8,False,7,0,6
28,1,1,32,False,11,1,6
29,1,1,128,False,9,2,6
30,0,0,32,False,12,1,6
31,0,0,8,False,8,0,6
32,2,2,8,False,9,0,6
33,0,0,128,False,10,2,6
34,0,0,128,False,11,2,6
35,0,0,8,False,10,0,6
36,2,2,8,False,11,0,6
37,0,0,128,False,12,2,6
38,3,3,128,False,13,2,6
39,0,0,8,False,12,0,6
40,4,4,32,False,13,1,6
41,2,2,128,False,14,2,6
42,0,0,8,False,13,0,6
43,2,2,32,False,14,1,6
44,1,1,8,False,14,0,6
0,0,0,128,False,0,2,7
1,4,4,8,False,0,0,7
2,1,1,8,False,1,0,7
3,0,0,32,False,0,1,7
4,0,0,32,False,1,1,7
5,0,0,8,False,2,0,7
6,0,0,128,False,1,2,7
7,0,0,32,False,2,1,7
8,2,2,8,False,3,0,7
9,7,7,128,False,2,2,7
10,2,2,32,False,3,1,7
11,0,0,8,False,4,0,7
12,0,0,128,False,3,2,7
13,2,2,128,False,4,2,7
14,0,0,8,False,5,0,7
15,0,0,32,False,4,1,7
16,3,3,8,False,6,0,7
17,1,1,128,False,5,2,7
18,1,1,32,False,5,1,7
19,0,0,128,False,6,2,7
20,1,1,32,False,6,1,7
21,1,1,128,False,7,2,7
22,1,1,32,False,7,1,7
23,0,0,32,False,8,1,7
24,2,0,8,True,7,0,7
25,0,0,128,False,8,2,7
26,2,2,128,False,9,2,7
27,0,0,8,False,8,0,7
28,7,7,128,False,10,2,7
29,0,0,8,False,9,0,7
30,0,0,8,False,10,0,7
31,0,0,8,False,11,0,7
32,1,1,8,False,12,0,7
33,1,0,32,True,9,1,7
34,2,2,128,False,11,2,7
35,1,1,32,False,10,1,7
36,1,1,8,False,13,0,7
37,0,0,32,False,11,1,7
38,1,1,128,False,12,2,7
39,1,1,32,False,12,1,7
40,1,1,32,False,13,1,7
41,1,1,8,False,14,0,7
42,4,4,128,False,13,2,7
43,2,2,32,False,14,1,7
44,0,0,128,False,14,2,7
0,0,0,8,False,0,0,8
1,0,0,32,False,0,1,8
2,0,0,128,False,0,2,8
3,1,1,32,False,1,1,8
4,2,2,8,False,1,0,8
5,0,0,8,False,2,0,8
6,2,2,32,False,2,1,8
7,2,0,128,True,1,2,8
8,2,2,128,False,2,2,8
9,1,0,8,True,3,0,8
10,0,0,32,False,3,1,8
11,1,1,32,False,4,1,8
12,0,0,32,False,5,1,8
13,2,0,8,True,4,0,8
14,2,0,32,True,6,1,8
15,4,4,8,False,5,0,8
16,1,1,128,False,3,2,8
17,2,2,128,False,4,2,8
18,0,0,32,False,7,1,8
19,3,3,128,False,5,2,8
20,4,4,32,False,8,1,8
21,3,0,8,True,6,0,8
22,0,0,8,False,7,0,8
23,2,2,128,False,6,2,8
24,0,0,8,False,8,0,8
25,0,0,32,False,9,1,8
26,1,1,32,False,10,1,8
27,1,0,8,True,9,0,8
28,0,0,128,False,7,2,8
29,0,0,32,False,11,1,8
30,1,1,32,False,12,1,8
31,0,0,8,False,10,0,8
32,0,0,128,False,8,2,8
33,0,0,32,False,13,1,8
34,1,0,8,True,11,0,8
35,0,0,32,False,14,1,8
36,0,0,8,False,12,0,8
37,1,1,8,False,13,0,8
38,2,2,128,False,9,2,8
39,2,2,128,False,10,2,8
40,1,1,128,False,11,2,8
41,1,1,128,False,12,2,8
42,0,0,8,False,14,0,8
43,3,3,128,False,13,2,8
44,0,0,128,False,14,2,8
0,0,0,8,False,0,0,9
1,1,1,32,False,0,1,9
2,1,1,128,False,0,2,9
3,0,0,32,False,1,1,9
4,1,1,32,False,2,1,9
5,2,2,8,False,1,0,9
6,2,0,8,True,2,0,9
7,0,0,8,False,3,0,9
8,0,0,8,False,4,0,9
9,0,0,128,False,1,2,9
10,3,3,8,False,5,0,9
11,7,0,8,True,6,0,9
12,0,0,8,False,7,0,9
13,3,3,32,False,3,1,9
14,0,0,32,False,4,1,9
15,7,7,32,False,5,1,9
16,0,0,128,False,2,2,9
17,0,0,128,False,3,2,9
18,0,0,128,False,4,2,9
19,1,1,32,False,6,1,9
20,2,2,32,False,7,1,9
21,1,1,8,False,8,0,9
22,0,0,8,False,9,0,9
23,0,0,8,False,10,0,9
24,2,2,8,False,11,0,9
25,1,1,32,False,8,1,9
26,1,1,128,False,5,2,9
27,0,0,8,False,12,0,9
28,1,1,8,False,13,0,9
29,0,0,32,False,9,1,9
30,0,0,32,False,10,1,9
31,0,0,32,False,11,1,9
32,1,1,8,False,14,0,9
33,2,2,128,False,6,2,9
34,2,2,128,False,7,2,9
35,0,0,32,False,12,1,9
36,0,0,128,False,8,2,9
37,0,0,32,False,13,1,9
38,3,3,128,False,9,2,9
39,0,0,128,False,10,2,9
40,0,0,32,False,14,1,9
41,1,1,128,False,11,2,9
42,1,1,128,False,12,2,9
43,3,0,128,True,13,2,9
44,0,0,128,False,14,2,9
