trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,2,2,32,False,0,0,2
1,3,3,32,False,1,0,2
2,7,0,8,True,0,2,2
3,8,8,128,False,0,1,2
4,0,0,128,False,1,1,2
5,0,0,128,False,2,1,2
6,2,2,128,False,3,1,2
7,0,0,128,False,4,1,2
8,5,5,128,False,5,1,2
9,3,0,8,True,1,2,2
10,1,1,128,False,6,1,2
11,1,1,32,False,2,0,2
12,2,0,8,True,2,2,2
13,3,3,32,False,3,0,2
14,4,4,128,False,7,1,2
15,2,2,32,False,4,0,2
16,0,0,32,False,5,0,2
17,0,0,128,False,8,1,2
18,3,3,128,False,9,1,2
19,0,0,128,False,10,1,2
20,0,0,32,False,6,0,2
21,0,0,8,False,3,2,2
22,1,1,32,False,7,0,2
23,1,1,8,False,4,2,2
24,2,2,32,False,8,0,2
25,2,2,8,False,5,2,2
26,0,0,128,False,11,1,2
27,0,0,8,False,6,2,2
28,0,0,8,False,7,2,2
29,0,0,128,False,12,1,2
30,1,1,8,False,8,2,2
31,0,0,8,False,9,2,2
32,1,0,8,True,10,2,2
33,0,0,8,False,11,2,2
34,2,2,128,False,13,1,2
35,0,0,8,False,12,2,2
36,2,2,128,False,14,1,2
37,0,0,8,False,13,2,2
38,0,0,8,False,14,2,2
39,3,3,32,False,9,0,2
40,1,1,32,False,10,0,2
41,0,0,32,False,11,0,2
42,0,0,32,False,12,0,2
43,0,0,32,False,13,0,2
44,9,9,32,False,14,0,2
0,0,0,128,False,0,1,3
1,0,0,128,False,1,1,3
2,0,0,128,False,2,1,3
3,0,0,32,False,0,0,3
4,1,1,8,False,0,2,3
5,1,0,8,True,1,2,3
6,0,0,8,False,2,2,3
7,0,0,128,False,3,1,3
8,0,0,128,False,4,1,3
9,0,0,128,False,5,1,3
10,1,1,128,False,6,1,3
11,0,0,8,False,3,2,3
12,0,0,32,False,1,0,3
13,0,0,8,False,4,2,3
14,0,0,8,False,5,2,3
15,1,1,128,False,7,1,3
16,0,0,8,False,6,2,3
17,0,0,8,False,7,2,3
18,0,0,8,False,8,2,3
19,2,2,128,False,8,1,3
20,5,5,8,False,9,2,3
21,2,2,32,False,2,0,3
22,6,6,128,False,9,1,3
23,2,2,128,False,10,1,3
24,6,6,8,False,10,2,3
25,0,0,8,False,11,2,3
26,0,0,8,False,12,2,3
27,1,1,128,False,11,1,3
28,15,15,128,False,12,1,3
29,0,0,128,False,13,1,3
30,1,1,8,False,13,2,3
31,0,0,8,False,14,2,3
32,2,0,32,True,3,0,3
33,1,1,32,False,4,0,3
34,1,1,128,False,14,1,3
35,0,0,32,False,5,0,3
36,0,0,32,False,6,0,3
37,0,0,32,False,7,0,3
38,0,0,32,False,8,0,3
39,2,2,32,False,9,0,3
40,0,0,32,False,10,0,3
41,0,0,32,False,11,0,3
42,3,3,32,False,12,0,3
43,0,0,32,False,13,0,3
44,0,0,32,False,14,0,3
0,1,1,128,False,0,1,4
1,0,0,8,False,0,2,4
2,0,0,32,False,0,0,4
3,2,2,8,False,1,2,4
4,0,0,128,False,1,1,4
5,6,6,32,False,1,0,4
6,3,3,128,False,2,1,4
7,6,6,128,False,3,1,4
8,3,0,8,True,2,2,4
9,1,1,8,False,3,2,4
10,1,1,128,False,4,1,4
11,1,1,32,False,2,0,4
12,0,0,8,False,4,2,4
13,0,0,128,False,5,1,4
14,0,0,128,False,6,1,4
15,0,0,128,False,7,1,4
16,5,5,32,False,3,0,4
17,5,5,128,False,8,1,4
18,1,1,8,False,5,2,4
19,0,0,128,False,9,1,4
20,0,0,8,False,6,2,4
21,0,0,8,False,7,2,4
22,3,3,8,False,8,2,4
23,0,0,128,False,10,1,4
24,0,0,32,False,4,0,4
25,0,0,128,False,11,1,4
26,0,0,32,False,5,0,4
27,0,0,32,False,6,0,4
28,0,0,8,False,9,2,4
29,1,1,32,False,7,0,4
30,1,1,128,False,12,1,4
31,0,0,32,False,8,0,4
32,0,0,8,False,10,2,4
33,0,0,32,False,9,0,4
34,0,0,128,False,13,1,4
35,0,0,128,False,14,1,4
36,0,0,32,False,10,0,4
37,1,1,8,False,11,2,4
38,0,0,32,False,11,0,4
39,3,3,32,False,12,0,4
40,0,0,8,False,12,2,4
41,0,0,8,False,13,2,4
42,1,1,32,False,13,0,4
43,0,0,32,False,14,0,4
44,2,2,8,False,14,2,4
0,1,1,8,False,0,2,5
1,2,2,8,False,1,2,5
2,1,1,32,False,0,0,5
3,3,3,128,False,0,1,5
4,0,0,128,False,1,1,5
5,2,0,32,True,1,0,5
6,0,0,128,False,2,1,5
7,1,1,128,False,3,1,5
8,2,2,128,False,4,1,5
9,7,7,32,False,2,0,5
10,0,0,8,False,2,2,5
11,0,0,8,False,3,2,5
12,1,1,8,False,4,2,5
13,2,2,8,False,5,2,5
14,2,2,32,False,3,0,5
15,5,5,128,False,5,1,5
16,0,0,128,False,6,1,5
17,2,2,8,False,6,2,5
18,0,0,32,False,4,0,5
19,0,0,32,False,5,0,5
20,1,1,128,False,7,1,5
21,0,0,32,False,6,0,5
22,2,2,32,False,7,0,5
23,1,1,32,False,8,0,5
24,0,0,128,False,8,1,5
25,0,0,8,False,7,2,5
26,1,1,8,False,8,2,5
27,0,0,32,False,9,0,5
28,0,0,8,False,9,2,5
29,0,0,8,False,10,2,5
30,1,1,128,False,9,1,5
31,0,0,32,False,10,0,5
32,0,0,32,False,11,0,5
33,0,0,8,False,11,2,5
34,0,0,32,False,12,0,5
35,0,0,32,False,13,0,5
36,0,0,32,False,14,0,5
37,0,0,128,False,10,1,5
38,0,0,128,False,11,1,5
39,3,3,128,False,12,1,5
40,0,0,8,False,12,2,5
41,0,0,8,False,13,2,5
42,0,0,8,False,14,2,5
43,0,0,128,False,13,1,5
44,1,1,128,False,14,1,5
0,0,0,32,False,0,0,6
1,1,1,8,False,0,2,6
2,0,0,128,False,0,1,6
3,0,0,8,False,1,2,6
4,5,5,32,False,1,0,6
5,1,1,128,False,1,1,6
6,0,0,128,False,2,1,6
7,0,0,32,False,2,0,6
8,0,0,128,False,3,1,6
9,2,2,32,False,3,0,6
10,0,0,128,False,4,1,6
11,0,0,128,False,5,1,6
12,0,0,128,False,6,1,6
13,0,0,8,False,2,2,6
14,0,0,128,False,7,1,6
15,0,0,128,False,8,1,6
16,0,0,8,False,3,2,6
17,0,0,8,False,4,2,6
18,0,0,32,False,4,0,6
19,0,0,8,False,5,2,6
20,0,0,32,False,5,0,6
21,0,0,32,False,6,0,6
22,1,0,8,True,6,2,6
23,2,2,32,False,7,0,6
24,1,0,8,True,7,2,6
25,0,0,8,False,8,2,6
26,0,0,8,False,9,2,6
27,1,1,8,False,10,2,6
28,0,0,8,False,11,2,6
29,1,1,128,False,9,1,6
30,1,1,32,False,8,0,6
31,7,0,8,True,12,2,6
32,1,1,8,False,13,2,6
33,2,2,8,False,14,2,6
34,0,0,128,False,10,1,6
35,3,0,32,True,9,0,6
36,0,0,32,False,10,0,6
37,0,0,128,False,11,1,6
38,0,0,32,False,11,0,6
39,0,0,128,False,12,1,6
40,0,0,32,False,12,0,6
41,0,0,32,False,13,0,6
42,0,0,128,False,13,1,6
43,0,0,32,False,14,0,6
44,0,0,128,False,14,1,6
0,0,0,8,False,0,2,7
1,0,0,32,False,0,0,7
2,0,0,128,False,0,1,7
3,0,0,128,False,1,1,7
4,0,0,128,False,2,1,7
5,0,0,32,False,1,0,7
6,0,0,32,False,2,0,7
7,0,0,8,False,1,2,7
8,0,0,128,False,3,1,7
9,1,1,32,False,3,0,7
10,1,1,8,False,2,2,7
11,0,0,8,False,3,2,7
12,0,0,32,False,4,0,7
13,0,0,128,False,4,1,7
14,0,0,128,False,5,1,7
15,0,0,128,False,6,1,7
16,0,0,32,False,5,0,7
17,0,0,8,False,4,2,7
18,0,0,32,False,6,0,7
19,2,2,8,False,5,2,7
20,1,1,8,False,6,2,7
21,2,2,128,False,7,1,7
22,3,3,128,False,8,1,7
23,6,6,128,False,9,1,7
24,3,0,8,True,7,2,7
25,1,1,128,False,10,1,7
26,0,0,128,False,11,1,7
27,7,7,128,False,12,1,7
28,5,5,128,False,13,1,7
29,2,2,8,False,8,2,7
30,2,2,8,False,9,2,7
31,0,0,8,False,10,2,7
32,11,11,32,False,7,0,7
33,1,1,32,False,8,0,7
34,1,1,128,False,14,1,7
35,0,0,32,False,9,0,7
36,1,1,32,False,10,0,7
37,3,3,8,False,11,2,7
38,0,0,8,False,12,2,7
39,0,0,32,False,11,0,7
40,0,0,32,False,12,0,7
41,0,0,32,False,13,0,7
42,3,0,8,True,13,2,7
43,0,0,32,False,14,0,7
44,2,2,8,False,14,2,7
0,0,0,32,False,0,0,8
1,0,0,128,False,0,1,8
2,0,0,128,False,1,1,8
3,0,0,128,False,2,1,8
4,0,0,8,False,0,2,8
5,0,0,128,False,3,1,8
6,0,0,128,False,4,1,8
7,0,0,32,False,1,0,8
8,0,0,128,False,5,1,8
9,1,1,32,False,2,0,8
10,3,3,32,False,3,0,8
11,0,0,128,False,6,1,8
12,1,1,8,False,1,2,8
13,0,0,128,False,7,1,8
14,1,1,128,False,8,1,8
15,0,0,32,False,4,0,8
16,0,0,128,False,9,1,8
17,0,0,32,False,5,0,8
18,1,1,32,False,6,0,8
19,0,0,8,False,2,2,8
20,1,1,128,False,10,1,8
21,3,3,32,False,7,0,8
22,8,0,8,True,3,2,8
23,0,0,128,False,11,1,8
24,1,1,8,False,4,2,8
25,1,1,8,False,5,2,8
26,1,0,32,True,8,0,8
27,1,1,128,False,12,1,8
28,2,2,32,False,9,0,8
29,0,0,32,False,10,0,8
30,5,5,32,False,11,0,8
31,10,10,32,False,12,0,8
32,0,0,8,False,6,2,8
33,1,1,128,False,13,1,8
34,0,0,8,False,7,2,8
35,0,0,32,False,13,0,8
36,9,9,128,False,14,1,8
37,1,1,8,False,8,2,8
38,0,0,8,False,9,2,8
39,2,2,8,False,10,2,8
40,2,2,8,False,11,2,8
41,0,0,32,False,14,0,8
42,0,0,8,False,12,2,8
43,2,2,8,False,13,2,8
44,5,0,8,True,14,2,8
0,2,2,32,False,0,0,9
1,0,0,32,False,1,0,9
2,1,0,8,True,0,2,9
3,1,1,128,False,0,1,9
4,0,0,32,False,2,0,9
5,5,0,8,True,1,2,9
6,6,6,128,False,1,1,9
7,2,2,32,False,3,0,9
8,3,3,128,False,2,1,9
9,2,2,32,False,4,0,9
10,4,0,8,True,2,2,9
11,7,7,128,False,3,1,9
12,2,2,32,False,5,0,9
13,0,0,32,False,6,0,9
14,4,4,128,False,4,1,9
15,0,0,32,False,7,0,9
16,1,1,8,False,3,2,9
17,8,0,32,True,8,0,9
18,0,0,8,False,4,2,9
19,0,0,8,False,5,2,9
20,4,4,128,False,5,1,9
21,3,3,128,False,6,1,9
22,0,0,8,False,6,2,9
23,1,1,8,False,7,2,9
24,1,1,8,False,8,2,9
25,0,0,128,False,7,1,9
26,1,1,8,False,9,2,9
27,2,2,8,False,10,2,9
28,1,1,8,False,11,2,9
29,1,1,128,False,8,1,9
30,2,2,128,False,9,1,9
31,1,1,128,False,10,1,9
32,3,3,8,False,12,2,9
33,0,0,128,False,11,1,9
34,3,3,32,False,9,0,9
35,0,0,128,False,12,1,9
36,0,0,32,False,10,0,9
37,0,0,128,False,13,1,9
38,1,1,32,False,11,0,9
39,0,0,32,False,12,0,9
40,0,0,32,False,13,0,9
41,1,1,128,False,14,1,9
42,0,0,8,False,13,2,9
43,0,0,8,False,14,2,9
44,3,3,32,False,14,0,9
