trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
44,1,1,128,False,14,1,6
0,0,0,32,False,0,2,7
1,4,0,8,True,0,0,7
2,2,2,8,False,1,0,7
3,3,3,8,False,2,0,7
4,1,1,8,False,3,0,7
5,3,3,8,False,4,0,7
6,0,0,8,False,5,0,7
7,2,0,128,True,0,1,7
8,0,0,32,False,1,2,7
9,0,0,128,False,1,1,7
10,1,1,32,False,2,2,7
11,0,0,8,False,6,0,7
12,2,2,8,False,7,0,7
13,1,1,128,False,2,1,7
14,1,1,32,False,3,2,7
15,0,0,128,False,3,1,7
16,0,0,128,False,4,1,7
17,0,0,128,False,5,1,7
18,0,0,128,False,6,1,7
19,0,0,128,False,7,1,7
20,0,0,8,False,8,0,7
21,1,1,32,False,4,2,7
22,0,0,8,False,9,0,7
23,0,0,32,False,5,2,7
24,0,0,128,False,8,1,7
25,0,0,32,False,6,2,7
26,2,2,8,False,10,0,7
27,0,0,128,False,9,1,7
28,0,0,32,False,7,2,7
29,0,0,32,False,8,2,7
30,0,0,128,False,10,1,7
31,0,0,8,False,11,0,7
32,3,3,128,False,11,1,7
33,0,0,128,False,12,1,7
34,1,1,8,False,12,0,7
35,0,0,8,False,13,0,7
36,0,0,128,False,13,1,7
37,0,0,32,False,9,2,7
38,0,0,128,False,14,1,7
39,1,1,32,False,10,2,7
40,1,1,8,False,14,0,7
41,0,0,32,False,11,2,7
42,0,0,32,False,12,2,7
43,2,2,32,False,13,2,7
44,0,0,32,False,14,2,7
0,0,0,8,False,0,0,8
1,0,0,128,False,0,1,8
2,0,0,128,False,1,1,8
3,0,0,128,False,2,1,8
4,1,1,32,False,0,2,8
5,0,0,128,False,3,1,8
6,0,0,32,False,1,2,8
7,0,0,128,False,4,1,8
8,1,1,8,False,1,0,8
9,0,0,128,False,5,1,8
10,0,0,128,False,6,1,8
11,1,1,128,False,7,1,8
12,0,0,128,False,8,1,8
13,0,0,8,False,2,0,8
14,0,0,8,False,3,0,8
15,0,0,32,False,2,2,8
16,1,1,128,False,9,1,8
17,0,0,8,False,4,0,8
18,1,1,128,False,10,1,8
19,2,2,32,False,3,2,8
20,1,0,8,True,5,0,8
21,0,0,32,False,4,2,8
22,1,1,128,False,11,1,8
23,0,0,32,False,5,2,8
24,1,1,8,False,6,0,8
25,0,0,128,False,12,1,8
26,0,0,128,False,13,1,8
27,2,2,128,False,14,1,8
28,2,2,32,False,6,2,8
29,1,1,32,False,7,2,8
30,0,0,32,False,8,2,8
31,1,1,32,False,9,2,8
32,1,1,8,False,7,0,8
33,0,0,8,False,8,0,8
34,0,0,32,False,10,2,8
35,0,0,8,False,9,0,8
36,1,1,8,False,10,0,8
37,2,0,8,True,11,0,8
38,0,0,8,False,12,0,8
39,0,0,32,False,11,2,8
40,0,0,8,False,13,0,8
41,3,0,8,True,14,0,8
42,0,0,32,False,12,2,8
43,1,1,32,False,13,2,8
44,0,0,32,False,14,2,8
0,0,0,8,False,0,0,9
1,0,0,128,False,0,1,9
2,0,0,32,False,0,2,9
3,0,0,128,False,1,1,9
4,0,0,128,False,2,1,9
5,2,2,8,False,1,0,9
6,5,5,128,False,3,1,9
7,0,0,8,False,2,0,9
8,0,0,32,False,1,2,9
9,0,0,32,False,2,2,9
10,1,1,32,False,3,2,9
11,0,0,8,False,3,0,9
12,0,0,32,False,4,2,9
13,0,0,128,False,4,1,9
14,2,2,128,False,5,1,9
15,0,0,8,False,4,0,9
16,0,0,128,False,6,1,9
17,1,1,128,False,7,1,9
18,0,0,32,False,5,2,9
19,0,0,128,False,8,1,9
20,0,0,32,False,6,2,9
21,0,0,128,False,9,1,9
22,0,0,128,False,10,1,9
23,0,0,8,False,5,0,9
24,1,1,8,False,6,0,9
25,0,0,32,False,7,2,9
26,0,0,128,False,11,1,9
27,2,2,128,False,12,1,9
28,0,0,32,False,8,2,9
29,1,1,8,False,7,0,9
30,0,0,8,False,8,0,9
31,1,1,8,False,9,0,9
32,3,3,128,False,13,1,9
33,2,2,128,False,14,1,9
34,0,0,32,False,9,2,9
35,2,2,32,False,10,2,9
36,1,1,32,False,11,2,9
37,0,0,32,False,12,2,9
38,0,0,8,False,10,0,9
39,0,0,32,False,13,2,9
40,0,0,32,False,14,2,9
41,1,0,8,True,11,0,9
42,1,1,8,False,12,0,9
43,0,0,8,False,13,0,9
44,1,0,8,True,14,0,9
