trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
44,1,1,32,False,14,1,6
0,0,0,128,False,0,2,7
1,0,0,8,False,0,0,7
2,1,1,32,False,0,1,7
3,0,0,128,False,1,2,7
4,0,0,8,False,1,0,7
5,1,1,32,False,1,1,7
6,0,0,32,False,2,1,7
7,0,0,128,False,2,2,7
8,2,2,32,False,3,1,7
9,0,0,128,False,3,2,7
10,0,0,8,False,2,0,7
11,0,0,32,False,4,1,7
12,3,0,8,True,3,0,7
13,0,0,128,False,4,2,7
14,0,0,32,False,5,1,7
15,0,0,128,False,5,2,7
16,2,2,128,False,6,2,7
17,0,0,32,False,6,1,7
18,1,1,32,False,7,1,7
19,0,0,32,False,8,1,7
20,0,0,8,False,4,0,7
21,2,2,32,False,9,1,7
22,0,0,32,False,10,1,7
23,0,0,32,False,11,1,7
24,0,0,128,False,7,2,7
25,0,0,128,False,8,2,7
26,2,2,128,False,9,2,7
27,5,0,8,True,5,0,7
28,2,2,8,False,6,0,7
29,2,2,128,False,10,2,7
30,0,0,32,False,12,1,7
31,0,0,32,False,13,1,7
32,1,0,8,True,7,0,7
33,5,5,128,False,11,2,7
34,0,0,32,False,14,1,7
35,0,0,128,False,12,2,7
36,0,0,128,False,13,2,7
37,2,2,128,False,14,2,7
38,0,0,8,False,8,0,7
39,0,0,8,False,9,0,7
40,0,0,8,False,10,0,7
41,1,1,8,False,11,0,7
42,1,0,8,True,12,0,7
43,0,0,8,False,13,0,7
44,0,0,8,False,14,0,7
0,0,0,8,False,0,0,8
1,2,0,32,True,0,1,8
2,0,0,32,False,1,1,8
3,0,0,32,False,2,1,8
4,0,0,8,False,1,0,8
5,0,0,32,False,3,1,8
6,0,0,128,False,0,2,8
7,3,3,8,False,2,0,8
8,0,0,8,False,3,0,8
9,2,2,32,False,4,1,8
10,8,8,128,False,1,2,8
11,1,1,8,False,4,0,8
12,1,1,128,False,2,2,8
13,0,0,32,False,5,1,8
14,2,2,8,False,5,0,8
15,2,2,8,False,6,0,8
16,0,0,128,False,3,2,8
17,1,1,128,False,4,2,8
18,0,0,128,False,5,2,8
19,0,0,32,False,6,1,8
20,1,1,128,False,6,2,8
21,0,0,8,False,7,0,8
22,1,1,128,False,7,2,8
23,3,3,128,False,8,2,8
24,2,2,128,False,9,2,8
25,0,0,128,False,10,2,8
26,0,0,32,False,7,1,8
27,1,1,8,False,8,0,8
28,1,1,8,False,9,0,8
29,0,0,32,False,8,1,8
30,1,1,128,False,11,2,8
31,2,2,128,False,12,2,8
32,7,7,128,False,13,2,8
33,0,0,32,False,9,1,8
34,2,2,8,False,10,0,8
35,1,1,128,False,14,2,8
36,0,0,32,False,10,1,8
37,1,1,32,False,11,1,8
38,0,0,32,False,12,1,8
39,0,0,32,False,13,1,8
40,1,1,32,False,14,1,8
41,5,0,8,True,11,0,8
42,3,0,8,True,12,0,8
43,1,0,8,True,13,0,8
44,1,1,8,False,14,0,8
0,0,0,8,False,0,0,9
1,1,1,32,False,0,1,9
2,2,2,8,False,1,0,9
3,2,2,32,False,1,1,9
4,2,2,32,False,2,1,9
5,0,0,8,False,2,0,9
6,0,0,32,False,3,1,9
7,0,0,8,False,3,0,9
8,2,2,32,False,4,1,9
9,0,0,128,False,0,2,9
10,2,2,128,False,1,2,9
11,0,0,32,False,5,1,9
12,0,0,128,False,2,2,9
13,0,0,32,False,6,1,9
14,0,0,32,False,7,1,9
15,0,0,8,False,4,0,9
16,1,1,8,False,5,0,9
17,1,1,32,False,8,1,9
18,0,0,128,False,3,2,9
19,0,0,32,False,9,1,9
20,0,0,8,False,6,0,9
21,0,0,8,False,7,0,9
22,0,0,32,False,10,1,9
23,3,3,32,False,11,1,9
24,2,2,32,False,12,1,9
25,1,1,32,False,13,1,9
26,5,5,32,False,14,1,9
27,0,0,128,False,4,2,9
28,0,0,8,False,8,0,9
29,0,0,128,False,5,2,9
30,3,3,8,False,9,0,9
31,2,2,128,False,6,2,9
32,0,0,8,False,10,0,9
33,0,0,128,False,7,2,9
34,0,0,128,False,8,2,9
35,1,1,128,False,9,2,9
36,2,2,8,False,11,0,9
37,3,3,128,False,10,2,9
38,1,1,128,False,11,2,9
39,1,1,128,False,12,2,9
40,2,2,128,False,13,2,9
41,0,0,8,False,12,0,9
42,0,0,128,False,14,2,9
43,0,0,8,False,13,0,9
44,0,0,8,False,14,0,9
