trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
41,4,4,32,False,11,0,4
42,2,2,32,False,12,0,4
43,0,0,32,False,13,0,4
44,0,0,32,False,14,0,4
0,2,2,8,False,0,2,5
1,1,1,32,False,0,0,5
2,1,1,8,False,1,2,5
3,0,0,128,False,0,1,5
4,0,0,128,False,1,1,5
5,1,1,128,False,2,1,5
6,2,2,8,False,2,2,5
7,0,0,8,False,3,2,5
8,0,0,128,False,3,1,5
9,0,0,32,False,1,0,5
10,2,0,8,True,4,2,5
11,2,2,8,False,5,2,5
12,1,1,32,False,2,0,5
13,1,1,32,False,3,0,5
14,1,1,32,False,4,0,5
15,0,0,32,False,5,0,5
16,3,3,32,False,6,0,5
17,1,1,128,False,4,1,5
18,1,1,32,False,7,0,5
19,2,2,32,False,8,0,5
20,2,2,32,False,9,0,5
21,0,0,8,False,6,2,5
22,1,0,8,True,7,2,5
23,0,0,128,False,5,1,5
24,1,1,32,False,10,0,5
25,0,0,128,False,6,1,5
26,1,1,8,False,8,2,5
27,5,5,32,False,11,0,5
28,1,1,32,False,12,0,5
29,2,2,8,False,9,2,5
30,0,0,32,False,13,0,5
31,0,0,128,False,7,1,5
32,0,0,8,False,10,2,5
33,1,1,128,False,8,1,5
34,3,0,32,True,14,0,5
35,1,1,8,False,11,2,5
36,3,3,128,False,9,1,5
37,1,1,128,False,10,1,5
38,3,3,8,False,12,2,5
39,0,0,128,False,11,1,5
40,1,1,8,False,13,2,5
41,0,0,8,False,14,2,5
42,2,2,128,False,12,1,5
43,0,0,128,False,13,1,5
44,2,2,128,False,14,1,5
0,0,0,32,False,0,0,6
1,1,1,8,False,0,2,6
2,1,0,8,True,1,2,6
3,2,2,8,False,2,2,6
4,0,0,128,False,0,1,6
5,0,0,128,False,1,1,6
6,0,0,128,False,2,1,6
7,2,2,128,False,3,1,6
8,2,2,128,False,4,1,6
9,1,1,8,False,3,2,6
10,0,0,32,False,1,0,6
11,1,1,128,False,5,1,6
12,5,0,8,True,4,2,6
13,0,0,128,False,6,1,6
14,1,1,128,False,7,1,6
15,0,0,128,False,8,1,6
16,0,0,8,False,5,2,6
17,2,2,128,False,9,1,6
18,0,0,8,False,6,2,6
19,0,0,128,False,10,1,6
20,1,1,32,False,2,0,6
21,0,0,32,False,3,0,6
22,4,4,128,False,11,1,6
23,2,2,8,False,7,2,6
24,0,0,8,False,8,2,6
25,0,0,32,False,4,0,6
26,2,2,32,False,5,0,6
27,0,0,128,False,12,1,6
28,2,2,32,False,6,0,6
29,0,0,8,False,9,2,6
30,0,0,8,False,10,2,6
31,0,0,128,False,13,1,6
32,1,1,128,False,14,1,6
33,1,1,32,False,7,0,6
34,0,0,32,False,8,0,6
35,0,0,8,False,11,2,6
36,0,0,32,False,9,0,6
37,0,0,8,False,12,2,6
38,1,1,8,False,13,2,6
39,1,0,8,True,14,2,6
40,3,3,32,False,10,0,6
41,2,2,32,False,11,0,6
42,4,4,32,False,12,0,6
43,0,0,32,False,13,0,6
44,2,2,32,False,14,0,6
0,0,0,8,False,0,2,7
1,6,6,32,False,0,0,7
2,0,0,8,False,1,2,7
3,0,0,32,False,1,0,7
4,1,1,32,False,2,0,7
5,1,1,128,False,0,1,7
6,1,1,128,False,1,1,7
7,1,1,128,False,2,1,7
8,0,0,128,False,3,1,7
9,3,3,128,False,4,1,7
10,0,0,32,False,3,0,7
11,1,1,128,False,5,1,7
12,6,0,8,True,2,2,7
13,3,3,32,False,4,0,7
14,0,0,8,False,3,2,7
15,1,1,8,False,4,2,7
16,3,0,8,True,5,2,7
17,1,1,128,False,6,1,7
18,0,0,8,False,6,2,7
19,3,3,8,False,7,2,7
20,0,0,32,False,5,0,7
21,0,0,32,False,6,0,7
22,1,1,128,False,7,1,7
23,1,1,8,False,8,2,7
24,0,0,128,False,8,1,7
25,0,0,8,False,9,2,7
26,0,0,32,False,7,0,7
27,0,0,8,False,10,2,7
28,1,1,128,False,9,1,7
29,2,2,128,False,10,1,7
30,2,2,32,False,8,0,7
31,4,4,8,False,11,2,7
32,0,0,128,False,11,1,7
33,2,2,8,False,12,2,7
34,2,2,32,False,9,0,7
35,0,0,32,False,10,0,7
36,1,1,128,False,12,1,7
37,0,0,128,False,13,1,7
38,2,2,8,False,13,2,7
39,2,2,32,False,11,0,7
40,0,0,128,False,14,1,7
41,1,1,32,False,12,0,7
42,1,1,32,False,13,0,7
43,2,2,8,False,14,2,7
44,2,2,32,False,14,0,7
0,0,0,32,False,0,0,8
1,0,0,128,False,0,1,8
2,0,0,128,False,1,1,8
3,0,0,128,False,2,1,8
4,2,2,8,False,0,2,8
5,0,0,8,False,1,2,8
6,0,0,32,False,1,0,8
7,3,3,32,False,2,0,8
8,1,1,8,False,2,2,8
9,0,0,128,False,3,1,8
10,0,0,32,False,3,0,8
11,1,1,8,False,3,2,8
12,6,6,32,False,4,0,8
13,2,2,32,False,5,0,8
14,0,0,128,False,4,1,8
15,0,0,32,False,6,0,8
16,1,0,32,True,7,0,8
17,0,0,128,False,5,1,8
18,0,0,32,False,8,0,8
19,3,0,8,True,4,2,8
20,1,1,128,False,6,1,8
21,0,0,32,False,9,0,8
22,1,1,32,False,10,0,8
23,0,0,128,False,7,1,8
24,0,0,128,False,8,1,8
25,0,0,128,False,9,1,8
26,2,2,128,False,10,1,8
27,1,0,8,True,5,2,8
28,1,1,8,False,6,2,8
29,2,2,128,False,11,1,8
30,5,5,32,False,11,0,8
31,0,0,32,False,12,0,8
32,3,3,8,False,7,2,8
33,1,1,8,False,8,2,8
34,0,0,32,False,13,0,8
35,1,1,32,False,14,0,8
36,3,3,8,False,9,2,8
37,4,4,8,False,10,2,8
38,0,0,8,False,11,2,8
39,0,0,128,False,12,1,8
40,2,0,128,True,13,1,8
41,1,1,8,False,12,2,8
42,0,0,128,False,14,1,8
43,1,1,8,False,13,2,8
44,1,1,8,False,14,2,8
0,0,0,32,False,0,0,9
1,0,0,128,False,0,1,9
2,0,0,8,False,0,2,9
3,0,0,128,False,1,1,9
4,0,0,8,False,1,2,9
5,2,2,32,False,1,0,9
6,0,0,128,False,2,1,9
7,0,0,32,False,2,0,9
8,1,1,128,False,3,1,9
9,2,2,8,False,2,2,9
10,1,1,128,False,4,1,9
11,0,0,128,False,5,1,9
12,0,0,8,False,3,2,9
13,1,1,128,False,6,1,9
14,0,0,128,False,7,1,9
15,2,2,32,False,3,0,9
16,0,0,32,False,4,0,9
17,1,1,32,False,5,0,9
18,0,0,8,False,4,2,9
19,0,0,128,False,8,1,9
20,2,2,32,False,6,0,9
21,0,0,8,False,5,2,9
22,1,1,128,False,9,1,9
23,0,0,128,False,10,1,9
24,1,1,128,False,11,1,9
25,2,2,128,False,12,1,9
26,3,3,32,False,7,0,9
27,0,0,128,False,13,1,9
28,0,0,8,False,6,2,9
29,0,0,128,False,14,1,9
30,0,0,8,False,7,2,9
31,2,0,8,True,8,2,9
32,1,1,8,False,9,2,9
33,1,1,32,False,8,0,9
34,1,1,8,False,10,2,9
35,4,0,32,True,9,0,9
36,1,1,32,False,10,0,9
37,0,0,32,False,11,0,9
38,0,0,8,False,11,2,9
39,0,0,8,False,12,2,9
40,4,4,32,False,12,0,9
41,0,0,8,False,13,2,9
42,4,4,32,False,13,0,9
43,0,0,32,False,14,0,9
44,0,0,8,False,14,2,9
