informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.7,red,0.64,50
False,0.7,0.6,red,0.99,50
True,0.5,0.2,blue,0.2,51
False,0.9,0.6,red,0.99,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.05,52
True,0.5,0.7,blue,0.86,53
False,0.9,0.6,blue,0.4,53
True,0.5,0.3,blue,0.05,54
False,0.2,0.6,red,0.12,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.6,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.04,56
True,0.5,0.1,red,0.99,57
False,0.9,0.6,blue,0.54,57
True,0.5,0.1,red,0.33,58
False,0.3,0.5,red,0.5,58
True,0.5,0.8,blue,0.06,59
False,0.1,0.5,blue,0.05,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.5,60
True,0.5,0.1,red,0.99,61
False,0.3,0.6,red,0.99,61
True,0.5,0.3,blue,0.04,62
False,0.8,0.5,red,0.05,62
True,0.6,0.2,red,0.27,63
False,0.9,0.5,red,0.05,63
True,0.5,0.3,red,0.99,64
False,0.1,0.5,blue,0.05,64
True,0.6,0.8,red,0.72,65
False,0.8,0.4,blue,0.6,65
True,0.5,0.3,red,0.15,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.6,67
True,0.5,0.3,red,0.32,68
False,0.9,0.4,blue,0.99,68
True,0.4,0.7,blue,0.35,69
False,0.1,0.5,red,0.5,69
True,0.5,0.8,blue,0.99,70
False,0.8,0.6,blue,0.6,70
True,0.5,0.3,blue,0.43,71
False,0.7,0.6,red,0.97,71
True,0.6,0.2,red,0.99,72
False,0.9,0.5,blue,0.05,72
True,0.4,0.9,blue,0.1,73
False,0.1,0.4,red,0.53,73
True,0.5,0.3,blue,0.3,74
False,0.9,0.5,red,0.5,74
True,0.5,0.3,red,0.99,75
False,0.1,0.4,blue,0.31,75
True,0.4,0.1,red,0.99,76
False,0.2,0.5,red,0.5,76
True,0.4,0.1,red,0.1,77
False,0.9,0.6,blue,0.05,77
True,0.4,0.1,blue,0.07,78
False,0.3,0.5,blue,0.03,78
True,0.5,0.8,blue,0.31,79
False,0.8,0.5,red,0.5,79
True,0.6,0.3,red,0.36,80
False,0.3,0.5,red,0.3,80
True,0.5,0.2,blue,0.04,81
False,0.8,0.6,blue,0.06,81
True,0.6,0.1,red,0.99,82
False,0.2,0.4,red,0.04,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.34,83
True,0.5,0.7,blue,0.58,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.36,85
True,0.4,0.1,red,0.14,86
False,0.9,0.4,red,0.6,86
True,0.4,0.7,blue,0.14,87
False,0.3,0.4,red,0.4,87
True,0.4,0.2,red,0.25,88
False,0.3,0.5,blue,0.05,88
True,0.5,0.8,red,0.4,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.99,90
False,0.2,0.4,blue,0.2,90
True,0.5,0.2,blue,0.02,91
False,0.8,0.6,red,0.6,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.1,93
False,0.2,0.5,red,0.05,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.5,95
True,0.5,0.8,red,0.5,96
False,0.7,0.5,red,0.64,96
True,0.5,0.8,red,0.79,97
False,0.9,0.5,blue,0.99,97
True,0.6,0.7,blue,0.99,98
False,0.8,0.5,red,0.5,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.04,99
