informative_lh,prior,lh,red_observation,left_pred,run
False,0.3,0.6,blue,0.22,44
True,0.6,0.3,blue,0.3,45
False,0.3,0.4,blue,0.3,45
True,0.5,0.9,blue,0.1,46
False,0.3,0.6,red,0.8,46
True,0.6,0.9,blue,0.14,47
False,0.9,0.5,blue,0.5,47
True,0.6,0.1,blue,0.57,48
False,0.1,0.5,blue,0.06,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.5,50
False,0.7,0.6,red,0.41,50
True,0.5,0.2,blue,0.33,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.2,52
False,0.7,0.5,red,0.57,52
True,0.5,0.7,blue,0.3,53
False,0.9,0.6,blue,0.86,53
True,0.5,0.3,blue,0.3,54
False,0.2,0.6,red,0.14,54
True,0.5,0.2,red,0.25,55
False,0.3,0.6,blue,0.22,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.13,56
True,0.5,0.1,red,0.5,57
False,0.9,0.6,blue,0.51,57
True,0.5,0.1,red,0.28,58
False,0.3,0.5,red,0.06,58
True,0.5,0.8,blue,0.2,59
False,0.1,0.5,blue,0.5,59
True,0.5,0.7,red,0.57,60
False,0.1,0.5,red,0.13,60
True,0.5,0.1,red,0.2,61
False,0.3,0.6,red,0.53,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.4,62
True,0.6,0.2,red,0.07,63
False,0.9,0.5,red,0.55,63
True,0.5,0.3,red,0.37,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.57,65
False,0.8,0.4,blue,0.63,65
True,0.5,0.3,red,0.6,66
False,0.2,0.6,red,0.14,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.9,67
True,0.5,0.3,red,0.16,68
False,0.9,0.4,blue,0.55,68
True,0.4,0.7,blue,0.22,69
False,0.1,0.5,red,0.5,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.2,70
True,0.5,0.3,blue,0.25,71
False,0.7,0.6,red,0.58,71
True,0.6,0.2,red,0.07,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.07,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.45,74
True,0.5,0.3,red,0.33,75
False,0.1,0.4,blue,0.25,75
True,0.4,0.1,red,0.43,76
False,0.2,0.5,red,0.29,76
True,0.4,0.1,red,0.5,77
False,0.9,0.6,blue,0.86,77
True,0.4,0.1,blue,0.86,78
False,0.3,0.5,blue,0.3,78
True,0.5,0.8,blue,0.2,79
False,0.8,0.5,red,0.8,79
True,0.6,0.3,red,0.0,80
False,0.3,0.5,red,0.3,80
True,0.5,0.2,blue,0.1,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.6,82
False,0.2,0.4,red,0.13,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.7,83
True,0.5,0.7,blue,0.3,84
False,0.1,0.6,red,0.16,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.58,85
True,0.4,0.1,red,0.07,86
False,0.9,0.4,red,0.4,86
True,0.4,0.7,blue,0.22,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.2,88
False,0.3,0.5,blue,0.3,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.5,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.2,90
True,0.5,0.2,blue,0.2,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.57,92
True,0.5,0.9,blue,0.8,93
False,0.2,0.5,red,0.13,93
True,0.5,0.1,blue,0.36,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.1,95
False,0.2,0.5,red,0.33,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.2,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.5,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.07,99
