informative_lh,prior,lh,red_observation,left_pred,run
False,0.8,0.5,red,0.30,29
True,0.5,0.9,red,0.28,30
False,0.8,0.4,blue,0.04,30
True,0.4,0.9,blue,0.34,31
False,0.3,0.5,red,0.52,31
True,0.5,0.1,red,0.28,32
False,0.2,0.4,blue,0.57,32
True,0.4,0.3,blue,0.22,33
False,0.8,0.4,blue,0.40,33
True,0.5,0.8,red,0.75,34
False,0.7,0.5,blue,0.30,34
True,0.5,0.2,blue,0.30,35
False,0.8,0.5,red,0.62,35
True,0.4,0.8,blue,0.59,36
False,0.7,0.6,red,0.25,36
True,0.6,0.7,red,0.17,37
False,0.3,0.5,red,0.65,37
True,0.4,0.2,red,0.99,38
False,0.7,0.5,red,0.14,38
True,0.4,0.3,red,0.02,39
False,0.2,0.6,blue,0.03,39
True,0.5,0.7,red,0.67,40
False,0.7,0.6,blue,0.20,40
True,0.6,0.7,blue,0.77,41
False,0.1,0.4,blue,0.31,41
True,0.6,0.7,blue,0.40,42
False,0.2,0.4,blue,0.86,42
True,0.5,0.2,red,0.78,43
False,0.2,0.6,red,0.50,43
True,0.5,0.3,blue,0.27,44
False,0.3,0.6,blue,0.13,44
True,0.6,0.3,blue,0.65,45
False,0.3,0.4,blue,0.02,45
True,0.5,0.9,blue,0.37,46
False,0.3,0.6,red,0.11,46
True,0.6,0.9,blue,0.33,47
False,0.9,0.5,blue,0.29,47
True,0.6,0.1,blue,0.59,48
False,0.1,0.5,blue,0.67,48
True,0.5,0.8,red,0.93,49
False,0.8,0.6,red,0.05,49
True,0.5,0.7,red,0.66,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.84,51
False,0.9,0.6,red,0.48,51
True,0.5,0.7,red,0.82,52
False,0.7,0.5,red,0.37,52
True,0.5,0.7,blue,0.72,53
False,0.9,0.6,blue,0.54,53
True,0.5,0.3,blue,0.71,54
False,0.2,0.6,red,0.10,54
True,0.5,0.2,red,0.16,55
False,0.3,0.6,blue,0.19,55
True,0.5,0.8,red,0.30,56
False,0.8,0.6,blue,0.6,56
True,0.5,0.1,red,0.54,57
False,0.9,0.6,blue,0.61,57
True,0.5,0.1,red,0.43,58
False,0.3,0.5,red,0.83,58
True,0.5,0.8,blue,0.03,59
False,0.1,0.5,blue,0.30,59
True,0.5,0.7,red,0.18,60
False,0.1,0.5,red,0.36,60
True,0.5,0.1,red,0.20,61
False,0.3,0.6,red,0.17,61
True,0.5,0.3,blue,0.24,62
False,0.8,0.5,red,0.13,62
True,0.6,0.2,red,0.57,63
False,0.9,0.5,red,0.67,63
True,0.5,0.3,red,0.21,64
False,0.1,0.5,blue,0.04,64
True,0.6,0.8,red,0.82,65
False,0.8,0.4,blue,0.45,65
True,0.5,0.3,red,0.39,66
False,0.2,0.6,red,0.43,66
True,0.5,0.8,red,0.75,67
False,0.9,0.4,blue,0.38,67
True,0.5,0.3,red,0.41,68
False,0.9,0.4,blue,0.28,68
True,0.4,0.7,blue,0.05,69
False,0.1,0.5,red,0.52,69
True,0.5,0.8,blue,0.23,70
False,0.8,0.6,blue,0.38,70
True,0.5,0.3,blue,0.36,71
False,0.7,0.6,red,0.31,71
True,0.6,0.2,red,0.08,72
False,0.9,0.5,blue,0.89,72
True,0.4,0.9,blue,0.89,73
False,0.1,0.4,red,0.16,73
True,0.5,0.3,blue,0.11,74
False,0.9,0.5,red,0.20,74
True,0.5,0.3,red,0.78,75
False,0.1,0.4,blue,0.57,75
True,0.4,0.1,red,0.19,76
False,0.2,0.5,red,0.72,76
True,0.4,0.1,red,0.61,77
False,0.9,0.6,blue,0.25,77
True,0.4,0.1,blue,0.33,78
False,0.3,0.5,blue,0.40,78
True,0.5,0.8,blue,0.17,79
False,0.8,0.5,red,0.53,79
True,0.6,0.3,red,0.91,80
False,0.3,0.5,red,0.81,80
True,0.5,0.2,blue,0.47,81
False,0.8,0.6,blue,0.97,81
True,0.6,0.1,red,0.95,82
False,0.2,0.4,red,0.85,82
True,0.5,0.7,red,0.24,83
False,0.7,0.4,blue,0.16,83
True,0.5,0.7,blue,0.45,84
False,0.1,0.6,red,0.84,84
True,0.5,0.2,red,0.56,85
False,0.7,0.5,red,0.99,85
True,0.4,0.1,red,0.28,86
False,0.9,0.4,red,0.46,86
True,0.4,0.7,blue,0.99,87
False,0.3,0.4,red,0.82,87
True,0.4,0.2,red,0.88,88
False,0.3,0.5,blue,0.28,88
True,0.5,0.8,red,0.78,89
False,0.1,0.6,red,0.49,89
True,0.6,0.7,blue,0.88,90
False,0.2,0.4,blue,0.95,90
True,0.5,0.2,blue,0.02,91
False,0.8,0.6,red,0.06,91
True,0.5,0.9,red,0.98,92
False,0.7,0.5,blue,0.99,92
True,0.5,0.9,blue,0.29,93
False,0.2,0.5,red,0.66,93
True,0.5,0.1,blue,0.69,94
False,0.8,0.5,red,0.86,94
True,0.5,0.9,blue,0.73,95
False,0.2,0.5,red,0.34,95
True,0.5,0.8,red,0.49,96
False,0.7,0.5,red,0.90,96
True,0.5,0.8,red,0.70,97
False,0.9,0.5,blue,0.66,97
True,0.6,0.7,blue,0.72,98
False,0.8,0.5,red,0.02,98
True,0.5,0.9,red,0.02,99
False,0.1,0.4,red,0.72,99
