informative_lh,prior,lh,red_observation,left_pred,run
True,0.6,0.2,red,0.83,63
False,0.9,0.5,red,0.9,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.86,65
True,0.5,0.3,red,0.36,66
False,0.2,0.6,red,0.69,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.6,67
True,0.5,0.3,red,0.15,68
False,0.9,0.4,blue,0.86,68
True,0.4,0.7,blue,0.5,69
False,0.1,0.5,red,0.5,69
True,0.5,0.8,blue,0.24,70
False,0.8,0.6,blue,0.86,70
True,0.5,0.3,blue,0.7,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.11,73
False,0.1,0.4,red,0.15,73
True,0.5,0.3,blue,0.15,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.71,75
False,0.1,0.4,blue,0.87,75
True,0.4,0.1,red,0.99,76
False,0.2,0.5,red,0.2,76
True,0.4,0.1,red,0.07,77
False,0.9,0.6,blue,0.86,77
True,0.4,0.1,blue,0.9,78
False,0.3,0.5,blue,0.3,78
True,0.5,0.8,blue,0.2,79
False,0.8,0.5,red,0.89,79
True,0.6,0.3,red,0.49,80
False,0.3,0.5,red,0.3,80
True,0.5,0.2,blue,0.5,81
False,0.8,0.6,blue,0.86,81
True,0.6,0.1,red,0.93,82
False,0.2,0.4,red,0.31,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.78,83
True,0.5,0.7,blue,0.84,84
False,0.1,0.6,red,0.6,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.82,85
True,0.4,0.1,red,0.1,86
False,0.9,0.4,red,0.4,86
True,0.4,0.7,blue,0.3,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.14,88
False,0.3,0.5,blue,0.15,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.69,89
True,0.6,0.7,blue,0.78,90
False,0.2,0.4,blue,0.6,90
True,0.5,0.2,blue,0.8,91
False,0.8,0.6,red,0.6,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.64,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.11,95
False,0.2,0.5,red,0.13,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.64,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.47,97
True,0.6,0.7,blue,0.88,98
False,0.8,0.5,red,0.67,98
True,0.5,0.9,red,0.99,99
False,0.1,0.4,red,0.23,99
