informative_lh,prior,lh,red_observation,left_pred,run
False,0.7,0.6,blue,0.61,40
True,0.6,0.7,blue,0.41,41
False,0.1,0.4,blue,0.67,41
True,0.6,0.7,blue,0.7,42
False,0.2,0.4,blue,0.27,42
True,0.5,0.2,red,0.39,43
False,0.2,0.6,red,0.13,43
True,0.5,0.3,blue,0.33,44
False,0.3,0.6,blue,0.46,44
True,0.6,0.3,blue,0.6,45
False,0.3,0.4,blue,0.5,45
True,0.5,0.9,blue,0.83,46
False,0.3,0.6,red,0.6,46
True,0.6,0.9,blue,0.01,47
False,0.9,0.5,blue,0.5,47
True,0.6,0.1,blue,0.3,48
False,0.1,0.5,blue,0.5,48
True,0.5,0.8,red,0.5,49
False,0.8,0.6,red,0.96,49
True,0.5,0.7,red,0.83,50
False,0.7,0.6,red,0.5,50
True,0.5,0.2,blue,0.2,51
False,0.9,0.6,red,0.85,51
True,0.5,0.7,red,0.5,52
False,0.7,0.5,red,0.99,52
True,0.5,0.7,blue,0.09,53
False,0.9,0.6,blue,0.99,53
True,0.5,0.3,blue,0.75,54
False,0.2,0.6,red,0.68,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.69,55
True,0.5,0.8,red,0.5,56
False,0.8,0.6,blue,0.73,56
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.93,57
True,0.5,0.1,red,0.82,58
False,0.3,0.5,red,0.43,58
True,0.5,0.8,blue,0.8,59
False,0.1,0.5,blue,0.09,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.11,60
True,0.5,0.1,red,0.99,61
False,0.3,0.6,red,0.6,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.78,62
True,0.6,0.2,red,0.38,63
False,0.9,0.5,red,0.82,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.48,64
True,0.6,0.8,red,0.5,65
False,0.8,0.4,blue,0.25,65
True,0.5,0.3,red,0.23,66
False,0.2,0.6,red,0.53,66
True,0.5,0.8,red,0.62,67
False,0.9,0.4,blue,0.93,67
True,0.5,0.3,red,0.62,68
False,0.9,0.4,blue,0.78,68
True,0.4,0.7,blue,0.33,69
False,0.1,0.5,red,0.51,69
True,0.5,0.8,blue,0.8,70
False,0.8,0.6,blue,0.57,70
True,0.5,0.3,blue,0.5,71
False,0.7,0.6,red,0.63,71
True,0.6,0.2,red,0.2,72
False,0.9,0.5,blue,0.99,72
True,0.4,0.9,blue,0.69,73
False,0.1,0.4,red,0.0074,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.82,74
True,0.5,0.3,red,0.6,75
False,0.1,0.4,blue,0.6,75
True,0.4,0.1,red,0.85,76
False,0.2,0.5,red,0.4,76
True,0.4,0.1,red,0.8,77
False,0.9,0.6,blue,0.76,77
True,0.4,0.1,blue,0.85,78
False,0.3,0.5,blue,0.6,78
True,0.5,0.8,blue,0.4,79
False,0.8,0.5,red,0.67,79
True,0.6,0.3,red,0.39,80
False,0.3,0.5,red,0.41,80
True,0.5,0.2,blue,0.33,81
False,0.8,0.6,blue,0.86,81
True,0.6,0.1,red,0.07,82
False,0.2,0.4,red,0.69,82
True,0.5,0.7,red,0.69,83
False,0.7,0.4,blue,0.84,83
True,0.5,0.7,blue,0.5,84
False,0.1,0.6,red,0.36,84
True,0.5,0.2,red,0.1,85
False,0.7,0.5,red,0.77,85
True,0.4,0.1,red,0.58,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.99,87
False,0.3,0.4,red,0.38,87
True,0.4,0.2,red,0.32,88
False,0.3,0.5,blue,0.3,88
True,0.5,0.8,red,0.5,89
False,0.1,0.6,red,0.6,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.27,90
True,0.5,0.2,blue,0.25,91
False,0.8,0.6,red,0.89,91
True,0.5,0.9,red,0.05,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.9,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.37,95
False,0.2,0.5,red,0.4,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.7,96
True,0.5,0.8,red,0.99,97
False,0.9,0.5,blue,0.5,97
True,0.6,0.7,blue,0.81,98
False,0.8,0.5,red,0.67,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.39,99
