informative_lh,prior,lh,red_observation,left_pred,run
True,0.6,0.9,blue,0.9,47
False,0.9,0.5,blue,0.0,47
True,0.6,0.1,blue,0.11,48
False,0.1,0.5,blue,0.0,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.75,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.83,50
True,0.5,0.2,blue,0.99,51
False,0.9,0.6,red,0.06,51
True,0.5,0.7,red,0.85,52
False,0.7,0.5,red,0.99,52
True,0.5,0.7,blue,0.43,53
False,0.9,0.6,blue,0.67,53
True,0.5,0.3,blue,0.43,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.67,55
True,0.5,0.8,red,0.08,56
False,0.8,0.6,blue,0.66,56
True,0.5,0.1,red,0.11,57
False,0.9,0.6,blue,0.66,57
True,0.5,0.1,red,0.1,58
False,0.3,0.5,red,0.0,58
True,0.5,0.8,blue,0.25,59
False,0.1,0.5,blue,0.99,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.99,60
True,0.5,0.1,red,0.11,61
False,0.3,0.6,red,0.06,61
True,0.5,0.3,blue,0.7,62
False,0.8,0.5,red,0.0,62
True,0.6,0.2,red,0.25,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.21,64
False,0.1,0.5,blue,0.0,64
True,0.6,0.8,red,0.08,65
False,0.8,0.4,blue,0.75,65
True,0.5,0.3,red,0.25,66
False,0.2,0.6,red,0.05,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.06,67
True,0.5,0.3,red,0.6,68
False,0.9,0.4,blue,0.66,68
True,0.4,0.7,blue,0.05,69
False,0.1,0.5,red,0.99,69
True,0.5,0.8,blue,0.25,70
False,0.8,0.6,blue,0.67,70
True,0.5,0.3,blue,0.7,71
False,0.7,0.6,red,0.83,71
True,0.6,0.2,red,0.33,72
False,0.9,0.5,blue,0.0,72
True,0.4,0.9,blue,0.11,73
False,0.1,0.4,red,0.4,73
True,0.5,0.3,blue,0.43,74
False,0.9,0.5,red,0.55,74
True,0.5,0.3,red,0.25,75
False,0.1,0.4,blue,0.66,75
True,0.4,0.1,red,0.1,76
False,0.2,0.5,red,0.0,76
True,0.4,0.1,red,0.1,77
False,0.9,0.6,blue,0.66,77
True,0.4,0.1,blue,0.11,78
False,0.3,0.5,blue,0.05,78
True,0.5,0.8,blue,0.25,79
False,0.8,0.5,red,0.62,79
True,0.6,0.3,red,0.05,80
False,0.3,0.5,red,0.05,80
True,0.5,0.2,blue,0.2,81
False,0.8,0.6,blue,0.66,81
True,0.6,0.1,red,0.11,82
False,0.2,0.4,red,0.75,82
True,0.5,0.7,red,0.9,83
False,0.7,0.4,blue,0.05,83
True,0.5,0.7,blue,0.7,84
False,0.1,0.6,red,0.06,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.71,85
True,0.4,0.1,red,0.1,86
False,0.9,0.4,red,0.4,86
True,0.4,0.7,blue,0.7,87
False,0.3,0.4,red,0.04,87
True,0.4,0.2,red,0.2,88
False,0.3,0.5,blue,0.0,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.06,89
True,0.6,0.7,blue,0.0,90
False,0.2,0.4,blue,0.67,90
True,0.5,0.2,blue,0.2,91
False,0.8,0.6,red,0.75,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.71,92
True,0.5,0.9,blue,0.11,93
False,0.2,0.5,red,0.05,93
True,0.5,0.1,blue,0.09,94
False,0.8,0.5,red,0.0,94
True,0.5,0.9,blue,0.1,95
False,0.2,0.5,red,0.99,95
True,0.5,0.8,red,0.08,96
False,0.7,0.5,red,0.05,96
True,0.5,0.8,red,0.05,97
False,0.9,0.5,blue,0.0,97
True,0.6,0.7,blue,0.05,98
False,0.8,0.5,red,0.0,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.4,99
