informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.2,blue,0.0,81
False,0.8,0.6,blue,0.25,81
True,0.6,0.1,red,0.6,82
False,0.2,0.4,red,0.04,82
True,0.5,0.7,red,0.6,83
False,0.7,0.4,blue,0.03,83
True,0.5,0.7,blue,0.42,84
False,0.1,0.6,red,0.15,84
True,0.5,0.2,red,0.0,85
False,0.7,0.5,red,0.0,85
True,0.4,0.1,red,0.0,86
False,0.9,0.4,red,0.0,86
True,0.4,0.7,blue,0.6,87
False,0.3,0.4,red,0.0,87
True,0.4,0.2,red,0.02,88
False,0.3,0.5,blue,0.0,88
True,0.5,0.8,red,0.0,89
False,0.1,0.6,red,0.0,89
True,0.6,0.7,blue,0.0,90
False,0.2,0.4,blue,0.0,90
True,0.5,0.2,blue,0.08,91
False,0.8,0.6,red,0.0,91
True,0.5,0.9,red,0.0,92
False,0.7,0.5,blue,0.05,92
True,0.5,0.9,blue,0.05,93
False,0.2,0.5,red,0.05,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.0,94
True,0.5,0.9,blue,0.2,95
False,0.2,0.5,red,0.13,95
True,0.5,0.8,red,0.05,96
False,0.7,0.5,red,0.0,96
True,0.5,0.8,red,0.0,97
False,0.9,0.5,blue,0.0,97
True,0.6,0.7,blue,0.0,98
False,0.8,0.5,red,0.0,98
True,0.5,0.9,red,0.25,99
False,0.1,0.4,red,0.0,99
