informative_lh,prior,lh,red_observation,left_pred,run
False,0.8,0.6,blue,0.6,70
True,0.5,0.3,blue,0.3,71
False,0.7,0.6,red,0.6,71
True,0.6,0.2,red,0.2,72
False,0.9,0.5,blue,0.05,72
True,0.4,0.9,blue,0.9,73
False,0.1,0.4,red,0.67,73
True,0.5,0.3,blue,0.43,74
False,0.9,0.5,red,0.99,74
True,0.5,0.3,red,0.43,75
False,0.1,0.4,blue,0.44,75
True,0.4,0.1,red,0.11,76
False,0.2,0.5,red,0.99,76
True,0.4,0.1,red,0.01,77
False,0.9,0.6,blue,0.99,77
True,0.4,0.1,blue,0.11,78
False,0.3,0.5,blue,0.99,78
True,0.5,0.8,blue,0.99,79
False,0.8,0.5,red,0.05,79
True,0.6,0.3,red,0.99,80
False,0.3,0.5,red,0.05,80
True,0.5,0.2,blue,0.25,81
False,0.8,0.6,blue,0.6,81
True,0.6,0.1,red,0.99,82
False,0.2,0.4,red,0.67,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.67,83
True,0.5,0.7,blue,0.7,84
False,0.1,0.6,red,0.6,84
True,0.5,0.2,red,0.25,85
False,0.7,0.5,red,0.99,85
True,0.4,0.1,red,0.11,86
False,0.9,0.4,red,0.67,86
True,0.4,0.7,blue,0.7,87
False,0.3,0.4,red,0.67,87
True,0.4,0.2,red,0.25,88
False,0.3,0.5,blue,0.25,88
True,0.5,0.8,red,0.08,89
False,0.1,0.6,red,0.6,89
True,0.6,0.7,blue,0.07,90
False,0.2,0.4,blue,0.67,90
True,0.5,0.2,blue,0.2,91
False,0.8,0.6,red,0.36,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.99,92
True,0.5,0.9,blue,0.9,93
False,0.2,0.5,red,0.99,93
True,0.5,0.1,blue,0.11,94
False,0.8,0.5,red,0.99,94
True,0.5,0.9,blue,0.9,95
False,0.2,0.5,red,0.05,95
True,0.5,0.8,red,0.4,96
False,0.7,0.5,red,0.35,96
True,0.5,0.8,red,0.4,97
False,0.9,0.5,blue,0.0,97
True,0.6,0.7,blue,0.7,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.09,99
False,0.1,0.4,red,0.67,99
