informative_lh,prior,lh,red_observation,left_pred,run
False,0.3,0.5,blue,0.15,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.14,90
True,0.5,0.2,blue,0.8,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.74,92
True,0.5,0.9,blue,0.05,93
False,0.2,0.5,red,0.25,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.25,95
True,0.5,0.8,red,0.99,96
False,0.7,0.5,red,0.71,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.42,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.8,99
False,0.1,0.4,red,0.07,99
