informative_lh,prior,lh,red_observation,left_pred,run
False,0.8,0.4,blue,0.8,33
True,0.5,0.8,red,0.99,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.8,35
False,0.8,0.5,red,0.99,35
True,0.4,0.8,blue,0.25,36
False,0.7,0.6,red,0.78,36
True,0.6,0.7,red,0.78,37
False,0.3,0.5,red,0.86,37
True,0.4,0.2,red,0.25,38
False,0.7,0.5,red,0.7,38
True,0.4,0.3,red,0.33,39
False,0.2,0.6,blue,0.14,39
True,0.5,0.7,red,0.99,40
False,0.7,0.6,blue,0.57,40
True,0.6,0.7,blue,0.39,41
False,0.1,0.4,blue,0.25,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.5,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.27,43
True,0.5,0.3,blue,0.5,44
False,0.3,0.6,blue,0.22,44
True,0.6,0.3,blue,0.78,45
False,0.3,0.4,blue,0.75,45
True,0.5,0.9,blue,0.1,46
False,0.3,0.6,red,0.39,46
True,0.6,0.9,blue,0.16,47
False,0.9,0.5,blue,0.9,47
True,0.6,0.1,blue,0.6,48
False,0.1,0.5,blue,0.2,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.71,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.5,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.7,52
True,0.5,0.7,blue,0.3,53
False,0.9,0.6,blue,0.86,53
True,0.5,0.3,blue,0.99,54
False,0.2,0.6,red,0.21,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.22,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.73,56
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.86,57
True,0.5,0.1,red,0.1,58
False,0.3,0.5,red,0.43,58
True,0.5,0.8,blue,0.5,59
False,0.1,0.5,blue,0.2,59
True,0.5,0.7,red,0.99,60
False,0.1,0.5,red,0.05,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.3,62
False,0.8,0.5,red,0.8,62
True,0.6,0.2,red,0.38,63
False,0.9,0.5,red,0.83,63
True,0.5,0.3,red,0.38,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.86,65
True,0.5,0.3,red,0.5,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.99,67
False,0.9,0.4,blue,0.9,67
True,0.5,0.3,red,0.3,68
False,0.9,0.4,blue,0.45,68
True,0.4,0.7,blue,0.22,69
False,0.1,0.5,red,0.2,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.71,70
True,0.5,0.3,blue,0.82,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.01,73
True,0.5,0.3,blue,0.7,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.01,75
True,0.4,0.1,red,0.07,76
False,0.2,0.5,red,0.4,76
True,0.4,0.1,red,0.05,77
False,0.9,0.6,blue,0.78,77
True,0.4,0.1,blue,0.5,78
False,0.3,0.5,blue,0.51,78
True,0.5,0.8,blue,0.8,79
False,0.8,0.5,red,0.8,79
True,0.6,0.3,red,0.75,80
False,0.3,0.5,red,0.43,80
True,0.5,0.2,blue,0.71,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.09,82
False,0.2,0.4,red,0.14,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.7,83
True,0.5,0.7,blue,0.76,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.64,85
True,0.4,0.1,red,0.5,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.22,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.4,88
False,0.3,0.5,blue,0.6,88
True,0.5,0.8,red,0.99,89
False,0.1,0.6,red,0.01,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.13,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.95,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.1,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.9,95
False,0.2,0.5,red,0.2,95
True,0.5,0.8,red,0.99,96
False,0.7,0.5,red,0.7,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.82,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.01,99
