informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.7,red,0.99,40
False,0.7,0.6,blue,0.99,40
True,0.6,0.7,blue,0.43,41
False,0.1,0.4,blue,0.04,41
True,0.6,0.7,blue,0.99,42
False,0.2,0.4,blue,0.66,42
True,0.5,0.2,red,0.8,43
False,0.2,0.6,red,0.06,43
True,0.5,0.3,blue,0.99,44
False,0.3,0.6,blue,0.99,44
True,0.6,0.3,blue,0.05,45
False,0.3,0.4,blue,0.05,45
True,0.5,0.9,blue,0.99,46
False,0.3,0.6,red,0.99,46
True,0.6,0.9,blue,0.99,47
False,0.9,0.5,blue,0.05,47
True,0.6,0.1,blue,0.81,48
False,0.1,0.5,blue,0.05,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.75,49
True,0.5,0.7,red,0.99,50
False,0.7,0.6,red,0.06,50
True,0.5,0.2,blue,0.99,51
False,0.9,0.6,red,0.99,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.71,52
True,0.5,0.7,blue,0.99,53
False,0.9,0.6,blue,0.99,53
True,0.5,0.3,blue,0.43,54
False,0.2,0.6,red,0.06,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.27,55
True,0.5,0.8,red,0.89,56
False,0.8,0.6,blue,0.99,56
True,0.5,0.1,red,0.99,57
False,0.9,0.6,blue,0.3,57
True,0.5,0.1,red,0.99,58
False,0.3,0.5,red,0.5,58
True,0.5,0.8,blue,0.99,59
False,0.1,0.5,blue,0.5,59
True,0.5,0.7,red,0.35,60
False,0.1,0.5,red,0.5,60
True,0.5,0.1,red,0.99,61
False,0.3,0.6,red,0.06,61
True,0.5,0.3,blue,0.99,62
False,0.8,0.5,red,0.99,62
True,0.6,0.2,red,0.99,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.03,64
False,0.1,0.5,blue,0.05,64
True,0.6,0.8,red,0.99,65
False,0.8,0.4,blue,0.83,65
True,0.5,0.3,red,0.6,66
False,0.2,0.6,red,0.99,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.06,67
True,0.5,0.3,red,0.7,68
False,0.9,0.4,blue,0.99,68
True,0.4,0.7,blue,0.99,69
False,0.1,0.5,red,0.99,69
True,0.5,0.8,blue,0.16,70
False,0.8,0.6,blue,0.99,70
True,0.5,0.3,blue,0.99,71
False,0.7,0.6,red,0.06,71
True,0.6,0.2,red,0.99,72
False,0.9,0.5,blue,0.5,72
True,0.4,0.9,blue,0.99,73
False,0.1,0.4,red,0.67,73
True,0.5,0.3,blue,0.99,74
False,0.9,0.5,red,0.05,74
True,0.5,0.3,red,0.06,75
False,0.1,0.4,blue,0.66,75
True,0.4,0.1,red,0.99,76
False,0.2,0.5,red,0.99,76
True,0.4,0.1,red,0.99,77
False,0.9,0.6,blue,0.7,77
True,0.4,0.1,blue,0.99,78
False,0.3,0.5,blue,0.5,78
True,0.5,0.8,blue,0.99,79
False,0.8,0.5,red,0.99,79
True,0.6,0.3,red,0.25,80
False,0.3,0.5,red,0.08,80
True,0.5,0.2,blue,0.25,81
False,0.8,0.6,blue,0.99,81
True,0.6,0.1,red,0.99,82
False,0.2,0.4,red,0.99,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.6,83
True,0.5,0.7,blue,0.99,84
False,0.1,0.6,red,0.99,84
True,0.5,0.2,red,0.99,85
False,0.7,0.5,red,0.99,85
True,0.4,0.1,red,0.81,86
False,0.9,0.4,red,0.99,86
True,0.4,0.7,blue,0.49,87
False,0.3,0.4,red,0.99,87
True,0.4,0.2,red,0.04,88
False,0.3,0.5,blue,0.99,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.6,89
True,0.6,0.7,blue,0.43,90
False,0.2,0.4,blue,0.17,90
True,0.5,0.2,blue,0.8,91
False,0.8,0.6,red,0.99,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.83,92
True,0.5,0.9,blue,0.99,93
False,0.2,0.5,red,0.99,93
True,0.5,0.1,blue,0.05,94
False,0.8,0.5,red,0.99,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.99,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.0,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.99,97
True,0.6,0.7,blue,0.99,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.5,99
False,0.1,0.4,red,0.99,99
