informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.38,90
False,0.2,0.4,blue,0.5,90
True,0.5,0.2,blue,0.2,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.9,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.1,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.59,95
False,0.2,0.5,red,0.2,95
True,0.5,0.8,red,0.5,96
False,0.7,0.5,red,0.5,96
True,0.5,0.8,red,0.5,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.07,99
