informative_lh,prior,lh,red_observation,left_pred,run
True,0.6,0.9,blue,0.9,47
False,0.9,0.5,blue,0.99,47
True,0.6,0.1,blue,0.11,48
False,0.1,0.5,blue,0.05,48
True,0.5,0.8,red,0.08,49
False,0.8,0.6,red,0.75,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.99,50
True,0.5,0.2,blue,0.2,51
False,0.9,0.6,red,0.67,51
True,0.5,0.7,red,0.58,52
False,0.7,0.5,red,0.05,52
True,0.5,0.7,blue,0.7,53
False,0.9,0.6,blue,0.99,53
True,0.5,0.3,blue,0.03,54
False,0.2,0.6,red,0.99,54
True,0.5,0.2,red,0.4,55
False,0.3,0.6,blue,0.15,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.32,56
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.6,57
True,0.5,0.1,red,0.1,58
False,0.3,0.5,red,0.99,58
True,0.5,0.8,blue,0.08,59
False,0.1,0.5,blue,0.05,59
True,0.5,0.7,red,0.99,60
False,0.1,0.5,red,0.5,60
True,0.5,0.1,red,0.99,61
False,0.3,0.6,red,0.6,61
True,0.5,0.3,blue,0.02,62
False,0.8,0.5,red,0.05,62
True,0.6,0.2,red,0.33,63
False,0.9,0.5,red,0.55,63
True,0.5,0.3,red,0.6,64
False,0.1,0.5,blue,0.5,64
True,0.6,0.8,red,0.13,65
False,0.8,0.4,blue,0.22,65
True,0.5,0.3,red,0.6,66
False,0.2,0.6,red,0.06,66
True,0.5,0.8,red,0.99,67
False,0.9,0.4,blue,0.67,67
True,0.5,0.3,red,0.99,68
False,0.9,0.4,blue,0.09,68
True,0.4,0.7,blue,0.84,69
False,0.1,0.5,red,0.05,69
True,0.5,0.8,blue,0.08,70
False,0.8,0.6,blue,0.99,70
True,0.5,0.3,blue,0.99,71
False,0.7,0.6,red,0.06,71
True,0.6,0.2,red,0.99,72
False,0.9,0.5,blue,0.99,72
True,0.4,0.9,blue,0.99,73
False,0.1,0.4,red,0.99,73
True,0.5,0.3,blue,0.03,74
False,0.9,0.5,red,0.99,74
True,0.5,0.3,red,0.3,75
False,0.1,0.4,blue,0.99,75
True,0.4,0.1,red,0.99,76
False,0.2,0.5,red,0.87,76
True,0.4,0.1,red,0.99,77
False,0.9,0.6,blue,0.6,77
True,0.4,0.1,blue,0.19,78
False,0.3,0.5,blue,0.05,78
True,0.5,0.8,blue,0.16,79
False,0.8,0.5,red,0.05,79
True,0.6,0.3,red,0.43,80
False,0.3,0.5,red,0.05,80
True,0.5,0.2,blue,0.2,81
False,0.8,0.6,blue,0.6,81
True,0.6,0.1,red,0.4,82
False,0.2,0.4,red,0.04,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.99,83
True,0.5,0.7,blue,0.6,84
False,0.1,0.6,red,0.36,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.7,85
True,0.4,0.1,red,0.04,86
False,0.9,0.4,red,0.09,86
True,0.4,0.7,blue,0.67,87
False,0.3,0.4,red,0.99,87
True,0.4,0.2,red,0.2,88
False,0.3,0.5,blue,0.25,88
True,0.5,0.8,red,0.08,89
False,0.1,0.6,red,0.6,89
True,0.6,0.7,blue,0.07,90
False,0.2,0.4,blue,0.2,90
True,0.5,0.2,blue,0.99,91
False,0.8,0.6,red,0.06,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.99,92
True,0.5,0.9,blue,0.99,93
False,0.2,0.5,red,0.5,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.99,95
True,0.5,0.8,red,0.08,96
False,0.7,0.5,red,0.71,96
True,0.5,0.8,red,0.08,97
False,0.9,0.5,blue,0.99,97
True,0.6,0.7,blue,0.79,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.99,99
False,0.1,0.4,red,0.04,99
