informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.86,57
True,0.5,0.1,red,0.1,58
False,0.3,0.5,red,0.3,58
True,0.5,0.8,blue,0.2,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.1,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.7,62
False,0.8,0.5,red,0.8,62
True,0.6,0.2,red,0.27,63
False,0.9,0.5,red,0.9,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.86,65
True,0.5,0.3,red,0.3,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.91,67
True,0.5,0.3,red,0.3,68
False,0.9,0.4,blue,0.93,68
True,0.4,0.7,blue,0.22,69
False,0.1,0.5,red,0.1,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.73,70
True,0.5,0.3,blue,0.7,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.07,73
True,0.5,0.3,blue,0.7,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.3,75
False,0.1,0.4,blue,0.14,75
True,0.4,0.1,red,0.07,76
False,0.2,0.5,red,0.2,76
True,0.4,0.1,red,0.07,77
False,0.9,0.6,blue,0.86,77
True,0.4,0.1,blue,0.86,78
False,0.3,0.5,blue,0.3,78
True,0.5,0.8,blue,0.2,79
False,0.8,0.5,red,0.8,79
True,0.6,0.3,red,0.39,80
False,0.3,0.5,red,0.3,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.14,82
False,0.2,0.4,red,0.14,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.78,83
True,0.5,0.7,blue,0.3,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.7,85
True,0.4,0.1,red,0.07,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.22,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.14,88
False,0.3,0.5,blue,0.3,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.27,90
True,0.5,0.2,blue,0.8,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.1,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.1,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.1,95
False,0.2,0.5,red,0.2,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.7,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.07,99
