informative_lh,prior,lh,red_observation,left_pred,run
True,0.6,0.9,blue,0.9,47
False,0.9,0.5,blue,0.11,47
True,0.6,0.1,blue,0.93,48
False,0.1,0.5,blue,0.25,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.6,49
True,0.5,0.7,red,0.5,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.5,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.7,52
True,0.5,0.7,blue,0.3,53
False,0.9,0.6,blue,0.93,53
True,0.5,0.3,blue,0.5,54
False,0.2,0.6,red,0.43,54
True,0.5,0.2,red,0.25,55
False,0.3,0.6,blue,0.23,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.6,56
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.85,57
True,0.5,0.1,red,0.5,58
False,0.3,0.5,red,0.5,58
True,0.5,0.8,blue,0.99,59
False,0.1,0.5,blue,0.11,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.11,60
True,0.5,0.1,red,0.0,61
False,0.3,0.6,red,0.31,61
True,0.5,0.3,blue,0.0,62
False,0.8,0.5,red,0.5,62
True,0.6,0.2,red,0.75,63
False,0.9,0.5,red,0.9,63
True,0.5,0.3,red,0.5,64
False,0.1,0.5,blue,0.25,64
True,0.6,0.8,red,0.6,65
False,0.8,0.4,blue,0.8,65
True,0.5,0.3,red,0.6,66
False,0.2,0.6,red,0.6,66
True,0.5,0.8,red,0.99,67
False,0.9,0.4,blue,0.9,67
True,0.5,0.3,red,0.42,68
False,0.9,0.4,blue,0.93,68
True,0.4,0.7,blue,0.5,69
False,0.1,0.5,red,0.11,69
True,0.5,0.8,blue,0.38,70
False,0.8,0.6,blue,0.73,70
True,0.5,0.3,blue,0.5,71
False,0.7,0.6,red,0.54,71
True,0.6,0.2,red,0.6,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.0043,73
False,0.1,0.4,red,0.29,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.99,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.8,75
True,0.4,0.1,red,0.07,76
False,0.2,0.5,red,0.5,76
True,0.4,0.1,red,0.1,77
False,0.9,0.6,blue,0.54,77
True,0.4,0.1,blue,0.9,78
False,0.3,0.5,blue,0.29,78
True,0.5,0.8,blue,0.8,79
False,0.8,0.5,red,0.5,79
True,0.6,0.3,red,0.6,80
False,0.3,0.5,red,0.43,80
True,0.5,0.2,blue,0.5,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.17,82
False,0.2,0.4,red,0.2,82
True,0.5,0.7,red,0.5,83
False,0.7,0.4,blue,0.61,83
True,0.5,0.7,blue,0.6,84
False,0.1,0.6,red,0.09,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.7,85
True,0.4,0.1,red,0.13,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.29,87
False,0.3,0.4,red,0.56,87
True,0.4,0.2,red,0.35,88
False,0.3,0.5,blue,0.3,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.25,89
True,0.6,0.7,blue,0.5,90
False,0.2,0.4,blue,0.83,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.2,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.95,93
False,0.2,0.5,red,0.5,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.09,95
False,0.2,0.5,red,0.2,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.99,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.6,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.69,99
