informative_lh,prior,lh,red_observation,left_pred,run
True,0.6,0.2,red,0.98,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.97,64
False,0.1,0.5,blue,0.99,64
True,0.6,0.8,red,0.8,65
False,0.8,0.4,blue,0.99,65
True,0.5,0.3,red,0.99,66
False,0.2,0.6,red,0.99,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.99,67
True,0.5,0.3,red,0.7,68
False,0.9,0.4,blue,0.99,68
True,0.4,0.7,blue,0.99,69
False,0.1,0.5,red,0.95,69
True,0.5,0.8,blue,0.8,70
False,0.8,0.6,blue,0.33,70
True,0.5,0.3,blue,0.43,71
False,0.7,0.6,red,0.96,71
True,0.6,0.2,red,0.15,72
False,0.9,0.5,blue,0.99,72
True,0.4,0.9,blue,0.99,73
False,0.1,0.4,red,0.67,73
True,0.5,0.3,blue,0.99,74
False,0.9,0.5,red,0.99,74
True,0.5,0.3,red,0.21,75
False,0.1,0.4,blue,0.99,75
True,0.4,0.1,red,0.99,76
False,0.2,0.5,red,0.62,76
True,0.4,0.1,red,0.11,77
False,0.9,0.6,blue,0.99,77
True,0.4,0.1,blue,0.99,78
False,0.3,0.5,blue,0.63,78
True,0.5,0.8,blue,0.99,79
False,0.8,0.5,red,0.63,79
True,0.6,0.3,red,0.99,80
False,0.3,0.5,red,0.95,80
True,0.5,0.2,blue,0.25,81
False,0.8,0.6,blue,0.99,81
True,0.6,0.1,red,0.9,82
False,0.2,0.4,red,0.99,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.66,83
True,0.5,0.7,blue,0.99,84
False,0.1,0.6,red,0.83,84
True,0.5,0.2,red,0.25,85
False,0.7,0.5,red,0.71,85
True,0.4,0.1,red,0.99,86
False,0.9,0.4,red,0.99,86
True,0.4,0.7,blue,0.7,87
False,0.3,0.4,red,0.99,87
True,0.4,0.2,red,0.25,88
False,0.3,0.5,blue,0.7,88
True,0.5,0.8,red,0.99,89
False,0.1,0.6,red,0.6,89
True,0.6,0.7,blue,0.7,90
False,0.2,0.4,blue,0.67,90
True,0.5,0.2,blue,0.99,91
False,0.8,0.6,red,0.8,91
True,0.5,0.9,red,0.99,92
False,0.7,0.5,blue,0.63,92
True,0.5,0.9,blue,0.99,93
False,0.2,0.5,red,0.71,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.99,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.95,96
True,0.5,0.8,red,0.98,97
False,0.9,0.5,blue,0.99,97
True,0.6,0.7,blue,0.83,98
False,0.8,0.5,red,0.63,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.75,99
