informative_lh,prior,lh,red_observation,left_pred,run
False,0.9,0.6,red,0.51,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.64,52
True,0.5,0.7,blue,0.27,53
False,0.9,0.6,blue,0.54,53
True,0.5,0.3,blue,0.5,54
False,0.2,0.6,red,0.27,54
True,0.5,0.2,red,0.22,55
False,0.3,0.6,blue,0.22,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.73,56
True,0.5,0.1,red,0.47,57
False,0.9,0.6,blue,0.93,57
True,0.5,0.1,red,0.45,58
False,0.3,0.5,red,0.43,58
True,0.5,0.8,blue,0.17,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.11,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.64,61
True,0.5,0.3,blue,0.99,62
False,0.8,0.5,red,0.4,62
True,0.6,0.2,red,0.21,63
False,0.9,0.5,red,0.82,63
True,0.5,0.3,red,0.38,64
False,0.1,0.5,blue,0.36,64
True,0.6,0.8,red,0.75,65
False,0.8,0.4,blue,0.3,65
True,0.5,0.3,red,0.5,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.99,67
False,0.9,0.4,blue,0.55,67
True,0.5,0.3,red,0.38,68
False,0.9,0.4,blue,0.55,68
True,0.4,0.7,blue,0.29,69
False,0.1,0.5,red,0.17,69
True,0.5,0.8,blue,0.4,70
False,0.8,0.6,blue,0.73,70
True,0.5,0.3,blue,0.99,71
False,0.7,0.6,red,0.2,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.82,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.12,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.25,75
True,0.4,0.1,red,0.04,76
False,0.2,0.5,red,0.25,76
True,0.4,0.1,red,0.07,77
False,0.9,0.6,blue,0.34,77
True,0.4,0.1,blue,0.04,78
False,0.3,0.5,blue,0.43,78
True,0.5,0.8,blue,0.25,79
False,0.8,0.5,red,0.8,79
True,0.6,0.3,red,0.6,80
False,0.3,0.5,red,0.51,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.86,81
True,0.6,0.1,red,0.75,82
False,0.2,0.4,red,0.29,82
True,0.5,0.7,red,0.35,83
False,0.7,0.4,blue,0.78,83
True,0.5,0.7,blue,0.5,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.17,85
False,0.7,0.5,red,0.64,85
True,0.4,0.1,red,0.04,86
False,0.9,0.4,red,0.56,86
True,0.4,0.7,blue,0.22,87
False,0.3,0.4,red,0.29,87
True,0.4,0.2,red,0.14,88
False,0.3,0.5,blue,0.2,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.12,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.45,92
False,0.7,0.5,blue,0.64,92
True,0.5,0.9,blue,0.1,93
False,0.2,0.5,red,0.22,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.67,94
True,0.5,0.9,blue,0.5,95
False,0.2,0.5,red,0.25,95
True,0.5,0.8,red,0.5,96
False,0.7,0.5,red,0.64,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.81,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.99,99
False,0.1,0.4,red,0.12,99
