informative_lh,prior,lh,red_observation,left_pred,run
False,0.1,0.5,red,0.1,69
True,0.5,0.8,blue,0.25,70
False,0.8,0.6,blue,0.73,70
True,0.5,0.3,blue,0.71,71
False,0.7,0.6,red,0.67,71
True,0.6,0.2,red,0.25,72
False,0.9,0.5,blue,0.45,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.07,73
True,0.5,0.3,blue,0.7,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.6,75
False,0.1,0.4,blue,0.5,75
True,0.4,0.1,red,0.69,76
False,0.2,0.5,red,0.2,76
True,0.4,0.1,red,0.07,77
False,0.9,0.6,blue,0.81,77
True,0.4,0.1,blue,0.35,78
False,0.3,0.5,blue,0.86,78
True,0.5,0.8,blue,0.1,79
False,0.8,0.5,red,0.4,79
True,0.6,0.3,red,0.6,80
False,0.3,0.5,red,0.5,80
True,0.5,0.2,blue,0.99,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.06,82
False,0.2,0.4,red,0.14,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.7,83
True,0.5,0.7,blue,0.3,84
False,0.1,0.6,red,0.13,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.7,85
True,0.4,0.1,red,0.03,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.19,87
False,0.3,0.4,red,0.54,87
True,0.4,0.2,red,0.17,88
False,0.3,0.5,blue,0.5,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.28,90
False,0.2,0.4,blue,0.27,90
True,0.5,0.2,blue,0.54,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.78,92
True,0.5,0.9,blue,0.45,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.2,95
False,0.2,0.5,red,0.25,95
True,0.5,0.8,red,0.99,96
False,0.7,0.5,red,0.5,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.46,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.89,99
False,0.1,0.4,red,0.07,99
