informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.8,red,0.99,28
False,0.1,0.5,red,0.25,28
True,0.6,0.9,blue,0.41,29
False,0.8,0.5,red,0.29,29
True,0.5,0.9,red,0.01,30
False,0.8,0.4,blue,0.85,30
True,0.4,0.9,blue,0.9,31
False,0.3,0.5,red,0.25,31
True,0.5,0.1,red,0.99,32
False,0.2,0.4,blue,0.2,32
True,0.4,0.3,blue,0.93,33
False,0.8,0.4,blue,0.4,33
True,0.5,0.8,red,0.4,34
False,0.7,0.5,blue,0.25,34
True,0.5,0.2,blue,0.78,35
False,0.8,0.5,red,0.5,35
True,0.4,0.8,blue,0.2,36
False,0.7,0.6,red,0.2,36
True,0.6,0.7,red,0.38,37
False,0.3,0.5,red,0.05,37
True,0.4,0.2,red,0.2,38
False,0.7,0.5,red,0.5,38
True,0.4,0.3,red,0.3,39
False,0.2,0.6,blue,0.17,39
True,0.5,0.7,red,0.21,40
False,0.7,0.6,blue,0.6,40
True,0.6,0.7,blue,0.42,41
False,0.1,0.4,blue,0.4,41
True,0.6,0.7,blue,0.43,42
False,0.2,0.4,blue,0.24,42
True,0.5,0.2,red,0.48,43
False,0.2,0.6,red,0.4,43
True,0.5,0.3,blue,0.7,44
False,0.3,0.6,blue,0.4,44
True,0.6,0.3,blue,0.62,45
False,0.3,0.4,blue,0.24,45
True,0.5,0.9,blue,0.04,46
False,0.3,0.6,red,0.36,46
True,0.6,0.9,blue,0.1,47
False,0.9,0.5,blue,0.99,47
True,0.6,0.1,blue,0.9,48
False,0.1,0.5,blue,0.5,48
True,0.5,0.8,red,0.51,49
False,0.8,0.6,red,0.06,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.6,50
True,0.5,0.2,blue,0.05,51
False,0.9,0.6,red,0.6,51
True,0.5,0.7,red,0.69,52
False,0.7,0.5,red,0.05,52
True,0.5,0.7,blue,0.21,53
False,0.9,0.6,blue,0.4,53
True,0.5,0.3,blue,0.26,54
False,0.2,0.6,red,0.99,54
True,0.5,0.2,red,0.4,55
False,0.3,0.6,blue,0.8,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.06,56
True,0.5,0.1,red,0.03,57
False,0.9,0.6,blue,0.2,57
True,0.5,0.1,red,0.77,58
False,0.3,0.5,red,0.99,58
True,0.5,0.8,blue,0.58,59
False,0.1,0.5,blue,0.25,59
True,0.5,0.7,red,0.05,60
False,0.1,0.5,red,0.25,60
True,0.5,0.1,red,0.5,61
False,0.3,0.6,red,0.4,61
True,0.5,0.3,blue,0.37,62
False,0.8,0.5,red,0.5,62
True,0.6,0.2,red,0.81,63
False,0.9,0.5,red,0.83,63
True,0.5,0.3,red,0.23,64
False,0.1,0.5,blue,0.25,64
True,0.6,0.8,red,0.12,65
False,0.8,0.4,blue,0.46,65
True,0.5,0.3,red,0.3,66
False,0.2,0.6,red,0.38,66
True,0.5,0.8,red,0.2,67
False,0.9,0.4,blue,0.99,67
True,0.5,0.3,red,0.88,68
False,0.9,0.4,blue,0.36,68
True,0.4,0.7,blue,0.5,69
False,0.1,0.5,red,0.25,69
True,0.5,0.8,blue,0.1,70
False,0.8,0.6,blue,0.4,70
True,0.5,0.3,blue,0.21,71
False,0.7,0.6,red,0.6,71
True,0.6,0.2,red,0.16,72
False,0.9,0.5,blue,0.99,72
True,0.4,0.9,blue,0.5,73
False,0.1,0.4,red,0.24,73
True,0.5,0.3,blue,0.95,74
False,0.9,0.5,red,0.45,74
True,0.5,0.3,red,0.36,75
False,0.1,0.4,blue,0.6,75
True,0.4,0.1,red,0.49,76
False,0.2,0.5,red,0.25,76
True,0.4,0.1,red,0.01,77
False,0.9,0.6,blue,0.6,77
True,0.4,0.1,blue,0.09,78
False,0.3,0.5,blue,0.99,78
True,0.5,0.8,blue,0.86,79
False,0.8,0.5,red,0.5,79
True,0.6,0.3,red,0.50,80
False,0.3,0.5,red,0.5,80
True,0.5,0.2,blue,0.2,81
False,0.8,0.6,blue,0.6,81
True,0.6,0.1,red,0.58,82
False,0.2,0.4,red,0.99,82
True,0.5,0.7,red,0.3,83
False,0.7,0.4,blue,0.4,83
True,0.5,0.7,blue,0.99,84
False,0.1,0.6,red,0.10,84
True,0.5,0.2,red,0.3,85
False,0.7,0.5,red,0.67,85
True,0.4,0.1,red,0.07,86
False,0.9,0.4,red,0.4,86
True,0.4,0.7,blue,0.09,87
False,0.3,0.4,red,0.2,87
True,0.4,0.2,red,0.2,88
False,0.3,0.5,blue,0.51,88
True,0.5,0.8,red,0.08,89
False,0.1,0.6,red,0.98,89
True,0.6,0.7,blue,0.99,90
False,0.2,0.4,blue,0.4,90
True,0.5,0.2,blue,0.99,91
False,0.8,0.6,red,0.6,91
True,0.5,0.9,red,0.06,92
False,0.7,0.5,blue,0.5,92
True,0.5,0.9,blue,0.49,93
False,0.2,0.5,red,0.99,93
True,0.5,0.1,blue,0.13,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.11,95
False,0.2,0.5,red,0.05,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.5,96
True,0.5,0.8,red,0.99,97
False,0.9,0.5,blue,0.71,97
True,0.6,0.7,blue,0.49,98
False,0.8,0.5,red,0.5,98
True,0.5,0.9,red,0.03,99
False,0.1,0.4,red,0.37,99
