informative_lh,prior,lh,red_observation,left_pred,run
False,0.1,0.4,blue,0.2,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.31,42
True,0.5,0.2,red,0.5,43
False,0.2,0.6,red,0.27,43
True,0.5,0.3,blue,0.7,44
False,0.3,0.6,blue,0.22,44
True,0.6,0.3,blue,0.4,45
False,0.3,0.4,blue,0.3,45
True,0.5,0.9,blue,0.33,46
False,0.3,0.6,red,0.85,46
True,0.6,0.9,blue,0.14,47
False,0.9,0.5,blue,0.5,47
True,0.6,0.1,blue,0.98,48
False,0.1,0.5,blue,0.11,48
True,0.5,0.8,red,0.99,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.53,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.82,52
True,0.5,0.7,blue,0.18,53
False,0.9,0.6,blue,0.39,53
True,0.5,0.3,blue,0.16,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.14,55
False,0.3,0.6,blue,0.22,55
True,0.5,0.8,red,0.99,56
False,0.8,0.6,blue,0.86,56
True,0.5,0.1,red,0.03,57
False,0.9,0.6,blue,0.9,57
True,0.5,0.1,red,0.03,58
False,0.3,0.5,red,0.55,58
True,0.5,0.8,blue,0.2,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.2,60
True,0.5,0.1,red,0.2,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.8,62
True,0.6,0.2,red,0.25,63
False,0.9,0.5,red,0.81,63
True,0.5,0.3,red,0.5,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.71,65
True,0.5,0.3,red,0.5,66
False,0.2,0.6,red,0.14,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.93,67
True,0.5,0.3,red,0.3,68
False,0.9,0.4,blue,0.93,68
True,0.4,0.7,blue,0.3,69
False,0.1,0.5,red,0.2,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.15,70
True,0.5,0.3,blue,0.41,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.83,72
True,0.4,0.9,blue,0.21,73
False,0.1,0.4,red,0.18,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.1,75
True,0.4,0.1,red,0.96,76
False,0.2,0.5,red,0.25,76
True,0.4,0.1,red,0.04,77
False,0.9,0.6,blue,0.52,77
True,0.4,0.1,blue,0.4,78
False,0.3,0.5,blue,0.27,78
True,0.5,0.8,blue,0.2,79
False,0.8,0.5,red,0.5,79
True,0.6,0.3,red,0.8,80
False,0.3,0.5,red,0.38,80
True,0.5,0.2,blue,0.99,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.7,82
False,0.2,0.4,red,0.5,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.7,83
True,0.5,0.7,blue,0.3,84
False,0.1,0.6,red,0.75,84
True,0.5,0.2,red,0.17,85
False,0.7,0.5,red,0.7,85
True,0.4,0.1,red,0.53,86
False,0.9,0.4,red,0.85,86
True,0.4,0.7,blue,0.6,87
False,0.3,0.4,red,0.12,87
True,0.4,0.2,red,0.14,88
False,0.3,0.5,blue,0.43,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.11,89
True,0.6,0.7,blue,0.64,90
False,0.2,0.4,blue,0.25,90
True,0.5,0.2,blue,0.38,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.22,93
False,0.2,0.5,red,0.25,93
True,0.5,0.1,blue,0.9,94
False,0.8,0.5,red,0.5,94
True,0.5,0.9,blue,0.03,95
False,0.2,0.5,red,0.25,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.99,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.5,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.07,99
