informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.8,red,0.99,28
False,0.1,0.5,red,0.05,28
True,0.6,0.9,blue,0.99,29
False,0.8,0.5,red,0.05,29
True,0.5,0.9,red,0.99,30
False,0.8,0.4,blue,0.99,30
True,0.4,0.9,blue,0.99,31
False,0.3,0.5,red,0.99,31
True,0.5,0.1,red,0.9,32
False,0.2,0.4,blue,0.99,32
True,0.4,0.3,blue,0.99,33
False,0.8,0.4,blue,0.99,33
True,0.5,0.8,red,0.60,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.2,35
False,0.8,0.5,red,0.99,35
True,0.4,0.8,blue,0.99,36
False,0.7,0.6,red,0.99,36
True,0.6,0.7,red,0.7,37
False,0.3,0.5,red,0.99,37
True,0.4,0.2,red,0.99,38
False,0.7,0.5,red,0.05,38
True,0.4,0.3,red,0.99,39
False,0.2,0.6,blue,0.99,39
True,0.5,0.7,red,0.99,40
False,0.7,0.6,blue,0.99,40
True,0.6,0.7,blue,0.99,41
False,0.1,0.4,blue,0.4,41
True,0.6,0.7,blue,0.7,42
False,0.2,0.4,blue,0.99,42
True,0.5,0.2,red,0.02,43
False,0.2,0.6,red,0.6,43
True,0.5,0.3,blue,0.3,44
False,0.3,0.6,blue,0.99,44
True,0.6,0.3,blue,0.99,45
False,0.3,0.4,blue,0.99,45
True,0.5,0.9,blue,0.99,46
False,0.3,0.6,red,0.6,46
True,0.6,0.9,blue,0.99,47
False,0.9,0.5,blue,0.99,47
True,0.6,0.1,blue,0.99,48
False,0.1,0.5,blue,0.99,48
True,0.5,0.8,red,0.99,49
False,0.8,0.6,red,0.99,49
True,0.5,0.7,red,0.99,50
False,0.7,0.6,red,0.71,50
True,0.5,0.2,blue,0.99,51
False,0.9,0.6,red,0.99,51
True,0.5,0.7,red,0.99,52
False,0.7,0.5,red,0.05,52
True,0.5,0.7,blue,0.35,53
False,0.9,0.6,blue,0.99,53
True,0.5,0.3,blue,0.08,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.99,55
False,0.3,0.6,blue,0.99,55
True,0.5,0.8,red,0.25,56
False,0.8,0.6,blue,0.99,56
True,0.5,0.1,red,0.99,57
False,0.9,0.6,blue,0.99,57
True,0.5,0.1,red,0.99,58
False,0.3,0.5,red,0.99,58
True,0.5,0.8,blue,0.99,59
False,0.1,0.5,blue,0.99,59
True,0.5,0.7,red,0.99,60
False,0.1,0.5,red,0.13,60
True,0.5,0.1,red,0.33,61
False,0.3,0.6,red,0.99,61
True,0.5,0.3,blue,0.99,62
False,0.8,0.5,red,0.05,62
True,0.6,0.2,red,0.02,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.85,64
False,0.1,0.5,blue,0.99,64
True,0.6,0.8,red,0.99,65
False,0.8,0.4,blue,0.8,65
True,0.5,0.3,red,0.99,66
False,0.2,0.6,red,0.99,66
True,0.5,0.8,red,0.99,67
False,0.9,0.4,blue,0.8,67
True,0.5,0.3,red,0.99,68
False,0.9,0.4,blue,0.99,68
True,0.4,0.7,blue,0.99,69
False,0.1,0.5,red,0.99,69
True,0.5,0.8,blue,0.99,70
False,0.8,0.6,blue,0.99,70
True,0.5,0.3,blue,0.3,71
False,0.7,0.6,red,0.99,71
True,0.6,0.2,red,0.2,72
False,0.9,0.5,blue,0.99,72
True,0.4,0.9,blue,0.9,73
False,0.1,0.4,red,0.4,73
True,0.5,0.3,blue,0.99,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.99,75
False,0.1,0.4,blue,0.4,75
True,0.4,0.1,red,0.76,76
False,0.2,0.5,red,0.05,76
True,0.4,0.1,red,0.99,77
False,0.9,0.6,blue,0.99,77
True,0.4,0.1,blue,0.9,78
False,0.3,0.5,blue,0.94,78
True,0.5,0.8,blue,0.8,79
False,0.8,0.5,red,0.99,79
True,0.6,0.3,red,0.99,80
False,0.3,0.5,red,0.05,80
True,0.5,0.2,blue,0.99,81
False,0.8,0.6,blue,0.99,81
True,0.6,0.1,red,0.41,82
False,0.2,0.4,red,0.99,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.99,83
True,0.5,0.7,blue,0.99,84
False,0.1,0.6,red,0.99,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.99,85
True,0.4,0.1,red,0.99,86
False,0.9,0.4,red,0.99,86
True,0.4,0.7,blue,0.99,87
False,0.3,0.4,red,0.99,87
True,0.4,0.2,red,0.99,88
False,0.3,0.5,blue,0.05,88
True,0.5,0.8,red,0.99,89
False,0.1,0.6,red,0.99,89
True,0.6,0.7,blue,0.99,90
False,0.2,0.4,blue,0.04,90
True,0.5,0.2,blue,0.99,91
False,0.8,0.6,red,0.99,91
True,0.5,0.9,red,0.99,92
False,0.7,0.5,blue,0.05,92
True,0.5,0.9,blue,0.99,93
False,0.2,0.5,red,0.99,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.05,95
True,0.5,0.8,red,0.08,96
False,0.7,0.5,red,0.71,96
True,0.5,0.8,red,0.5,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.99,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.99,99
False,0.1,0.4,red,0.4,99
