informative_lh,prior,lh,red_observation,left_pred,run
False,0.3,0.5,red,0.3,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.2,32
True,0.4,0.3,blue,0.4,33
False,0.8,0.4,blue,0.44,33
True,0.5,0.8,red,0.8,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.8,35
False,0.8,0.5,red,0.8,35
True,0.4,0.8,blue,0.05,36
False,0.7,0.6,red,0.89,36
True,0.6,0.7,red,0.78,37
False,0.3,0.5,red,0.5,37
True,0.4,0.2,red,0.25,38
False,0.7,0.5,red,0.85,38
True,0.4,0.3,red,0.22,39
False,0.2,0.6,blue,0.14,39
True,0.5,0.7,red,0.71,40
False,0.7,0.6,blue,0.61,40
True,0.6,0.7,blue,0.3,41
False,0.1,0.4,blue,0.07,41
True,0.6,0.7,blue,0.3,42
False,0.2,0.4,blue,0.14,42
True,0.5,0.2,red,0.16,43
False,0.2,0.6,red,0.27,43
True,0.5,0.3,blue,0.5,44
False,0.3,0.6,blue,0.22,44
True,0.6,0.3,blue,0.6,45
False,0.3,0.4,blue,0.3,45
True,0.5,0.9,blue,0.2,46
False,0.3,0.6,red,0.39,46
True,0.6,0.9,blue,0.14,47
False,0.9,0.5,blue,0.55,47
True,0.6,0.1,blue,0.6,48
False,0.1,0.5,blue,0.2,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.85,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.81,50
True,0.5,0.2,blue,0.8,51
False,0.9,0.6,red,0.89,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.87,52
True,0.5,0.7,blue,0.3,53
False,0.9,0.6,blue,0.85,53
True,0.5,0.3,blue,0.3,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.28,55
False,0.3,0.6,blue,0.6,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.4,56
True,0.5,0.1,red,0.17,57
False,0.9,0.6,blue,0.92,57
True,0.5,0.1,red,0.16,58
False,0.3,0.5,red,0.14,58
True,0.5,0.8,blue,0.13,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.12,60
True,0.5,0.1,red,0.06,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.8,62
True,0.6,0.2,red,0.27,63
False,0.9,0.5,red,0.5,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.85,65
False,0.8,0.4,blue,0.8,65
True,0.5,0.3,red,0.38,66
False,0.2,0.6,red,0.13,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.93,67
True,0.5,0.3,red,0.27,68
False,0.9,0.4,blue,0.78,68
True,0.4,0.7,blue,0.22,69
False,0.1,0.5,red,0.1,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.86,70
True,0.5,0.3,blue,0.5,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.42,73
False,0.1,0.4,red,0.07,73
True,0.5,0.3,blue,0.32,74
False,0.9,0.5,red,0.8,74
True,0.5,0.3,red,0.6,75
False,0.1,0.4,blue,0.12,75
True,0.4,0.1,red,0.25,76
False,0.2,0.5,red,0.2,76
True,0.4,0.1,red,0.4,77
False,0.9,0.6,blue,0.85,77
True,0.4,0.1,blue,0.28,78
False,0.3,0.5,blue,0.32,78
True,0.5,0.8,blue,0.17,79
False,0.8,0.5,red,0.83,79
True,0.6,0.3,red,0.17,80
False,0.3,0.5,red,0.3,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.6,82
False,0.2,0.4,red,0.14,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.17,83
True,0.5,0.7,blue,0.75,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.31,85
False,0.7,0.5,red,0.68,85
True,0.4,0.1,red,0.83,86
False,0.9,0.4,red,0.83,86
True,0.4,0.7,blue,0.75,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.14,88
False,0.3,0.5,blue,0.6,88
True,0.5,0.8,red,0.25,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.29,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.85,91
True,0.5,0.9,red,0.8,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.1,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.25,94
False,0.8,0.5,red,0.8,94
True,0.5,0.9,blue,0.2,95
False,0.2,0.5,red,0.28,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.71,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.5,98
True,0.5,0.9,red,0.45,99
False,0.1,0.4,red,0.28,99
