informative_lh,prior,lh,red_observation,left_pred,run
True,0.5,0.8,blue,0.4,70
False,0.8,0.6,blue,0.36,70
True,0.5,0.3,blue,0.7,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.99,72
True,0.4,0.9,blue,0.23,73
False,0.1,0.4,red,0.07,73
True,0.5,0.3,blue,0.99,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.3,75
False,0.1,0.4,blue,0.12,75
True,0.4,0.1,red,0.07,76
False,0.2,0.5,red,0.33,76
True,0.4,0.1,red,0.99,77
False,0.9,0.6,blue,0.86,77
True,0.4,0.1,blue,0.28,78
False,0.3,0.5,blue,0.27,78
True,0.5,0.8,blue,0.2,79
False,0.8,0.5,red,0.8,79
True,0.6,0.3,red,0.54,80
False,0.3,0.5,red,0.43,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.86,81
True,0.6,0.1,red,0.14,82
False,0.2,0.4,red,0.25,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.7,83
True,0.5,0.7,blue,0.86,84
False,0.1,0.6,red,0.01,84
True,0.5,0.2,red,0.5,85
False,0.7,0.5,red,0.64,85
True,0.4,0.1,red,0.99,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.22,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.25,88
False,0.3,0.5,blue,0.43,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.01,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.27,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.7,92
True,0.5,0.9,blue,0.9,93
False,0.2,0.5,red,0.5,93
True,0.5,0.1,blue,0.99,94
False,0.8,0.5,red,0.99,94
True,0.5,0.9,blue,0.99,95
False,0.2,0.5,red,0.33,95
True,0.5,0.8,red,0.99,96
False,0.7,0.5,red,0.7,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.53,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.99,99
False,0.1,0.4,red,0.07,99
