trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
10,Y,Y,J,1,[0.42681522 0.50642187 0.57725162 0.60362951],[0.49205527 0.53084138 0.37758731 0.74665047],[0.62930437 0.58392054 0.64284348 0.50227631],[0.55026297 0.61740615 0.22047846 0.2800046 ],2
11,X,X,F,1,[0.46516857 0.47590077 0.59405472 0.60854681],[0.45336187 0.51248865 0.37604269 0.72373297],[0.64092259 0.55417677 0.65384174 0.47160034],[0.6182651  0.57706156 0.28807514 0.2203792 ],2
12,Y,Y,J,1,[0.51362056 0.42931601 0.62051514 0.67812096],[0.51181562 0.52907567 0.39739629 0.70450825],[0.61436881 0.57750094 0.5935688  0.48022134],[0.61218219 0.55309501 0.27907949 0.24553324],2
13,X,Y,J,1,[0.5181171  0.44818757 0.65015526 0.68522939],[0.50385089 0.49696661 0.41167679 0.72392339],[0.59177208 0.57934578 0.63643181 0.48009768],[0.59976797 0.5413585  0.2576263  0.27878554],2
14,X,X,F,1,[0.53562846 0.45877199 0.61963685 0.69820149],[0.47663461 0.5068748  0.42731208 0.74896962],[0.58783029 0.61129934 0.64351656 0.46025472],[0.57348543 0.56176254 0.26815989 0.301125  ],2
15,X,X,D,1,[0.5259213  0.48555942 0.59857392 0.69818519],[0.49750024 0.51172137 0.44436242 0.74612255],[0.60940005 0.60160288 0.63938465 0.46060997],[0.62267481 0.56763026 0.3286984  0.30575185],2
16,X,X,F,0,[0.50416518 0.46063212 0.61281967 0.67546386],[0.49459205 0.49664065 0.42994956 0.76672219],[0.59426398 0.60395736 0.63829787 0.47781859],[0.64421642 0.5835485  0.34504649 0.31961196],2
17,X,X,F,1,[0.51480387 0.45463967 0.57218928 0.68374113],[0.51542112 0.49025072 0.41512046 0.73791919],[0.57879415 0.60596559 0.61977142 0.44059181],[0.65718517 0.61029749 0.35457738 0.31880046],2
18,X,X,D,0,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.58373841 0.56624804 0.60420668 0.45982703],[0.63914664 0.63434836 0.33050191 0.3077166 ],2
19,X,X,F,1,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.65272866 0.61716368 0.3568147  0.28324284],2
0,Y,Y,K,0,[0.52782532 0.52954833 0.50649066 0.59416278],[0.4498384  0.52632054 0.47055146 0.66651179],[0.76202788 0.54840154 0.62091228 0.53738481],[0.55318886 0.72170564 0.24130457 0.30245169],3
1,X,X,D,0,[0.56152622 0.5522408  0.57350493 0.58914257],[0.458239   0.5384586  0.45945625 0.65843152],[0.73586255 0.56030232 0.56696056 0.57034859],[0.50011509 0.74982454 0.25280152 0.31543023],3
2,X,X,F,1,[0.51912293 0.57049539 0.52706785 0.59870752],[0.44483419 0.54349288 0.44193289 0.6323018 ],[0.74104299 0.57489157 0.64018797 0.57592004],[0.50872125 0.74602219 0.2509638  0.29553307],3
3,X,X,D,1,[0.47497116 0.54267368 0.55509312 0.573339  ],[0.45669591 0.55187826 0.45993036 0.62361379],[0.70847098 0.60326468 0.63109046 0.58312269],[0.4780019  0.69076369 0.26338308 0.27205091],3
4,X,X,D,0,[0.48206199 0.51329754 0.53781831 0.57052815],[0.44555681 0.56458721 0.47144169 0.63697059],[0.72163629 0.61785307 0.61553901 0.56299502],[0.48696236 0.66964467 0.28786905 0.28493321],3
5,X,Y,J,0,[0.45118096 0.50054643 0.57661172 0.58118178],[0.43468095 0.58102927 0.37793917 0.66131001],[0.70185634 0.62793438 0.65300862 0.52395436],[0.49562779 0.64472343 0.29013147 0.28226016],3
6,X,Y,K,0,[0.44966799 0.51199923 0.58155492 0.56635301],[0.4316391  0.58460911 0.37877496 0.69126165],[0.72986795 0.59968745 0.69275669 0.54842261],[0.48787001 0.64734231 0.26489645 0.25633848],3
7,X,X,D,0,[0.44855575 0.51763906 0.60010224 0.62209481],[0.4585441  0.54962521 0.39149053 0.7310723 ],[0.71360291 0.61959572 0.65681724 0.58830457],[0.47787671 0.65380783 0.22164654 0.25683904],3
8,X,Y,J,0,[0.46775503 0.50875177 0.60100754 0.60417872],[0.47442819 0.53687091 0.37484642 0.747882  ],[0.65710352 0.59725869 0.64039936 0.57097982],[0.51821662 0.64485026 0.25978625 0.25373381],3
9,X,Y,J,0,[0.50189321 0.50221081 0.56885152 0.56281228],[0.49557291 0.53736581 0.35716109 0.74480663],[0.62930437 0.58392054 0.64284348 0.50227631],[0.50647687 0.62608705 0.21717359 0.22044293],3
10,X,X,F,1,[0.42681522 0.50642187 0.57725162 0.60362951],[0.49205527 0.53084138 0.37758731 0.74665047],[0.64092259 0.55417677 0.65384174 0.47160034],[0.55026297 0.61740615 0.22047846 0.2800046 ],3
11,X,X,F,0,[0.46516857 0.47590077 0.59405472 0.60854681],[0.45336187 0.51248865 0.37604269 0.72373297],[0.61436881 0.57750094 0.5935688  0.48022134],[0.6182651  0.57706156 0.28807514 0.2203792 ],3
12,X,Y,J,0,[0.51362056 0.42931601 0.62051514 0.67812096],[0.51181562 0.52907567 0.39739629 0.70450825],[0.59177208 0.57934578 0.63643181 0.48009768],[0.61218219 0.55309501 0.27907949 0.24553324],3
13,X,X,D,0,[0.5181171  0.44818757 0.65015526 0.68522939],[0.50385089 0.49696661 0.41167679 0.72392339],[0.58783029 0.61129934 0.64351656 0.46025472],[0.59976797 0.5413585  0.2576263  0.27878554],3
14,X,X,F,0,[0.53562846 0.45877199 0.61963685 0.69820149],[0.47663461 0.5068748  0.42731208 0.74896962],[0.60940005 0.60160288 0.63938465 0.46060997],[0.57348543 0.56176254 0.26815989 0.301125  ],3
15,Y,Y,J,1,[0.5259213  0.48555942 0.59857392 0.69818519],[0.49750024 0.51172137 0.44436242 0.74612255],[0.59426398 0.60395736 0.63829787 0.47781859],[0.62267481 0.56763026 0.3286984  0.30575185],3
16,X,Y,J,0,[0.50416518 0.46063212 0.61281967 0.67546386],[0.49459205 0.49664065 0.42994956 0.76672219],[0.57879415 0.60596559 0.61977142 0.44059181],[0.64421642 0.5835485  0.34504649 0.31961196],3
17,Y,X,F,1,[0.51480387 0.45463967 0.57218928 0.68374113],[0.51542112 0.49025072 0.41512046 0.73791919],[0.58373841 0.56624804 0.60420668 0.45982703],[0.65718517 0.61029749 0.35457738 0.31880046],3
18,X,Y,K,1,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.63914664 0.63434836 0.33050191 0.3077166 ],3
19,Y,Y,J,0,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.65272866 0.61716368 0.3568147  0.28324284],3
0,Y,Y,K,1,[0.52782532 0.52954833 0.50649066 0.59416278],[0.4498384  0.52632054 0.47055146 0.66651179],[0.76202788 0.54840154 0.62091228 0.53738481],[0.50011509 0.74982454 0.25280152 0.31543023],4
1,X,X,D,0,[0.56152622 0.5522408  0.57350493 0.58914257],[0.458239   0.5384586  0.45945625 0.65843152],[0.73586255 0.56030232 0.56696056 0.57034859],[0.50872125 0.74602219 0.2509638  0.29553307],4
2,Y,Y,K,1,[0.51912293 0.57049539 0.52706785 0.59870752],[0.44483419 0.54349288 0.44193289 0.6323018 ],[0.74104299 0.57489157 0.64018797 0.57592004],[0.4780019  0.69076369 0.26338308 0.27205091],4
3,Y,Y,K,0,[0.47497116 0.54267368 0.55509312 0.573339  ],[0.45669591 0.55187826 0.45993036 0.62361379],[0.70847098 0.60326468 0.63109046 0.58312269],[0.48696236 0.66964467 0.28786905 0.28493321],4
4,Y,X,D,0,[0.48206199 0.51329754 0.53781831 0.57052815],[0.44555681 0.56458721 0.47144169 0.63697059],[0.72163629 0.61785307 0.61553901 0.56299502],[0.49562779 0.64472343 0.29013147 0.28226016],4
5,Y,Y,K,1,[0.45118096 0.50054643 0.57661172 0.58118178],[0.43468095 0.58102927 0.37793917 0.66131001],[0.70185634 0.62793438 0.65300862 0.52395436],[0.48787001 0.64734231 0.26489645 0.25633848],4
6,Y,Y,K,1,[0.44966799 0.51199923 0.58155492 0.56635301],[0.4316391  0.58460911 0.37877496 0.69126165],[0.72986795 0.59968745 0.69275669 0.54842261],[0.47787671 0.65380783 0.22164654 0.25683904],4
7,Y,Y,K,1,[0.44855575 0.51763906 0.60010224 0.62209481],[0.4585441  0.54962521 0.39149053 0.7310723 ],[0.71360291 0.61959572 0.65681724 0.58830457],[0.51821662 0.64485026 0.25978625 0.25373381],4
8,X,X,D,0,[0.46775503 0.50875177 0.60100754 0.60417872],[0.47442819 0.53687091 0.37484642 0.747882  ],[0.65710352 0.59725869 0.64039936 0.57097982],[0.50647687 0.62608705 0.21717359 0.22044293],4
9,Y,Y,K,1,[0.50189321 0.50221081 0.56885152 0.56281228],[0.49557291 0.53736581 0.35716109 0.74480663],[0.62930437 0.58392054 0.64284348 0.50227631],[0.55026297 0.61740615 0.22047846 0.2800046 ],4
10,Y,Y,K,1,[0.42681522 0.50642187 0.57725162 0.60362951],[0.49205527 0.53084138 0.37758731 0.74665047],[0.64092259 0.55417677 0.65384174 0.47160034],[0.6182651  0.57706156 0.28807514 0.2203792 ],4
11,Y,Y,K,1,[0.46516857 0.47590077 0.59405472 0.60854681],[0.45336187 0.51248865 0.37604269 0.72373297],[0.61436881 0.57750094 0.5935688  0.48022134],[0.61218219 0.55309501 0.27907949 0.24553324],4
12,Y,Y,K,1,[0.51362056 0.42931601 0.62051514 0.67812096],[0.51181562 0.52907567 0.39739629 0.70450825],[0.59177208 0.57934578 0.63643181 0.48009768],[0.59976797 0.5413585  0.2576263  0.27878554],4
13,Y,Y,J,0,[0.5181171  0.44818757 0.65015526 0.68522939],[0.50385089 0.49696661 0.41167679 0.72392339],[0.58783029 0.61129934 0.64351656 0.46025472],[0.57348543 0.56176254 0.26815989 0.301125  ],4
14,Y,Y,K,1,[0.53562846 0.45877199 0.61963685 0.69820149],[0.47663461 0.5068748  0.42731208 0.74896962],[0.60940005 0.60160288 0.63938465 0.46060997],[0.62267481 0.56763026 0.3286984  0.30575185],4
15,Y,Y,K,0,[0.5259213  0.48555942 0.59857392 0.69818519],[0.49750024 0.51172137 0.44436242 0.74612255],[0.59426398 0.60395736 0.63829787 0.47781859],[0.64421642 0.5835485  0.34504649 0.31961196],4
16,Y,Y,K,1,[0.50416518 0.46063212 0.61281967 0.67546386],[0.49459205 0.49664065 0.42994956 0.76672219],[0.57879415 0.60596559 0.61977142 0.44059181],[0.65718517 0.61029749 0.35457738 0.31880046],4
17,X,X,F,0,[0.51480387 0.45463967 0.57218928 0.68374113],[0.51542112 0.49025072 0.41512046 0.73791919],[0.58373841 0.56624804 0.60420668 0.45982703],[0.63914664 0.63434836 0.33050191 0.3077166 ],4
18,Y,Y,K,1,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.65272866 0.61716368 0.3568147  0.28324284],4
19,Y,Y,K,1,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.65272866 0.61716368 0.3568147  0.28324284],4
0,Y,Y,K,1,[0.52782532 0.52954833 0.50649066 0.59416278],[0.4498384  0.52632054 0.47055146 0.66651179],[0.76202788 0.54840154 0.62091228 0.53738481],[0.50011509 0.74982454 0.25280152 0.31543023],5
1,Y,X,D,1,[0.56152622 0.5522408  0.57350493 0.58914257],[0.458239   0.5384586  0.45945625 0.65843152],[0.73586255 0.56030232 0.56696056 0.57034859],[0.50872125 0.74602219 0.2509638  0.29553307],5
2,Y,Y,K,0,[0.51912293 0.57049539 0.52706785 0.59870752],[0.44483419 0.54349288 0.44193289 0.6323018 ],[0.74104299 0.57489157 0.64018797 0.57592004],[0.4780019  0.69076369 0.26338308 0.27205091],5
3,X,X,D,1,[0.47497116 0.54267368 0.55509312 0.573339  ],[0.45669591 0.55187826 0.45993036 0.62361379],[0.70847098 0.60326468 0.63109046 0.58312269],[0.48696236 0.66964467 0.28786905 0.28493321],5
4,Y,X,D,0,[0.48206199 0.51329754 0.53781831 0.57052815],[0.44555681 0.56458721 0.47144169 0.63697059],[0.72163629 0.61785307 0.61553901 0.56299502],[0.49562779 0.64472343 0.29013147 0.28226016],5
5,X,X,D,1,[0.45118096 0.50054643 0.57661172 0.58118178],[0.43468095 0.58102927 0.37793917 0.66131001],[0.70185634 0.62793438 0.65300862 0.52395436],[0.48787001 0.64734231 0.26489645 0.25633848],5
6,X,X,D,1,[0.44966799 0.51199923 0.58155492 0.56635301],[0.4316391  0.58460911 0.37877496 0.69126165],[0.72986795 0.59968745 0.69275669 0.54842261],[0.47787671 0.65380783 0.22164654 0.25683904],5
7,X,Y,K,1,[0.44855575 0.51763906 0.60010224 0.62209481],[0.4585441  0.54962521 0.39149053 0.7310723 ],[0.71360291 0.61959572 0.65681724 0.58830457],[0.51821662 0.64485026 0.25978625 0.25373381],5
8,X,X,D,1,[0.46775503 0.50875177 0.60100754 0.60417872],[0.47442819 0.53687091 0.37484642 0.747882  ],[0.65710352 0.59725869 0.64039936 0.57097982],[0.50647687 0.62608705 0.21717359 0.22044293],5
9,X,X,D,1,[0.50189321 0.50221081 0.56885152 0.56281228],[0.49557291 0.53736581 0.35716109 0.74480663],[0.62930437 0.58392054 0.64284348 0.50227631],[0.55026297 0.61740615 0.22047846 0.2800046 ],5
10,X,X,D,1,[0.42681522 0.50642187 0.57725162 0.60362951],[0.49205527 0.53084138 0.37758731 0.74665047],[0.64092259 0.55417677 0.65384174 0.47160034],[0.6182651  0.57706156 0.28807514 0.2203792 ],5
11,X,Y,J,1,[0.46516857 0.47590077 0.59405472 0.60854681],[0.45336187 0.51248865 0.37604269 0.72373297],[0.61436881 0.57750094 0.5935688  0.48022134],[0.61218219 0.55309501 0.27907949 0.24553324],5
12,X,X,D,1,[0.51362056 0.42931601 0.62051514 0.67812096],[0.51181562 0.52907567 0.39739629 0.70450825],[0.59177208 0.57934578 0.63643181 0.48009768],[0.59976797 0.5413585  0.2576263  0.27878554],5
13,X,X,F,0,[0.5181171  0.44818757 0.65015526 0.68522939],[0.50385089 0.49696661 0.41167679 0.72392339],[0.58783029 0.61129934 0.64351656 0.46025472],[0.57348543 0.56176254 0.26815989 0.301125  ],5
14,X,X,D,1,[0.53562846 0.45877199 0.61963685 0.69820149],[0.47663461 0.5068748  0.42731208 0.74896962],[0.60940005 0.60160288 0.63938465 0.46060997],[0.62267481 0.56763026 0.3286984  0.30575185],5
15,X,X,D,0,[0.5259213  0.48555942 0.59857392 0.69818519],[0.49750024 0.51172137 0.44436242 0.74612255],[0.59426398 0.60395736 0.63829787 0.47781859],[0.64421642 0.5835485  0.34504649 0.31961196],5
16,X,X,D,0,[0.50416518 0.46063212 0.61281967 0.67546386],[0.49459205 0.49664065 0.42994956 0.76672219],[0.57879415 0.60596559 0.61977142 0.44059181],[0.65718517 0.61029749 0.35457738 0.31880046],5
17,X,Y,J,0,[0.51480387 0.45463967 0.57218928 0.68374113],[0.51542112 0.49025072 0.41512046 0.73791919],[0.58373841 0.56624804 0.60420668 0.45982703],[0.63914664 0.63434836 0.33050191 0.3077166 ],5
18,X,Y,J,1,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.65272866 0.61716368 0.3568147  0.28324284],5
19,X,X,D,1,[0.52313543 0.45157008 0.56866652 0.70849601],[0.53017312 0.49917617 0.43887199 0.72869048],[0.59065171 0.56639561 0.60289714 0.47284134],[0.65272866 0.61716368 0.3568147  0.28324284],5
0,Y,Y,K,1,[0.52782532 0.52954833 0.50649066 0.59416278],[0.4498384  0.52632054 0.47055146 0.66651179],[0.76202788 0.54840154 0.62091228 0.53738481],[0.50011509 0.74982454 0.25280152 0.31543023],6
1,Y,Y,K,0,[0.56152622 0.5522408  0.57350493 0.58914257],[0.458239   0.5384586  0.45945625 0.65843152],[0.73586255 0.56030232 0.56696056 0.57034859],[0.50872125 0.74602219 0.2509638  0.29553307],6
