trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
18,X,X,F,0,[0.38723102 0.7162594  0.40100934 0.52277873],[0.30215657 0.48164591 0.45736027 0.66585136],[0.61572256 0.27632232 0.6588813  0.65820211],[0.62752172 0.7121645  0.26235607 0.26307426],1
19,X,X,F,1,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.24161656],1
0,X,X,D,0,[0.58150726 0.52955709 0.51215085 0.54749251],[0.43318444 0.51924505 0.47064389 0.70929483],[0.75738896 0.47941766 0.62277898 0.5309169 ],[0.55318886 0.72170564 0.24130457 0.30245169],2
1,Y,Y,J,1,[0.57396325 0.56820524 0.52634609 0.56236376],[0.4599512  0.53905028 0.48847778 0.72914392],[0.76201723 0.47972539 0.65313507 0.51656152],[0.56586983 0.7187999  0.22631279 0.30856278],2
2,Y,X,F,0,[0.55179064 0.59016284 0.5285074  0.56855642],[0.44242784 0.51292057 0.49005113 0.78366998],[0.76359153 0.46787788 0.67181951 0.51297102],[0.63418895 0.73542551 0.22209734 0.31136324],2
3,Y,Y,J,1,[0.56365236 0.59854822 0.54650487 0.55986841],[0.40985583 0.54129368 0.48095362 0.75720265],[0.77440094 0.42895453 0.63857221 0.50408365],[0.66561638 0.72151694 0.2564759  0.24512346],2
4,Y,Y,J,1,[0.54411524 0.61349472 0.53385296 0.54265725],[0.36941618 0.52851029 0.47392737 0.75301881],[0.75896045 0.40783551 0.66305819 0.51696595],[0.66915567 0.71791165 0.23387456 0.19970104],2
5,Y,Y,J,0,[0.57262673 0.58383517 0.50722425 0.48856573],[0.38767787 0.49218444 0.48320006 0.76043861],[0.81999269 0.3996911  0.63424779 0.53917175],[0.60742363 0.7014866  0.25279664 0.2379715 ],2
6,Y,Y,J,1,[0.51947547 0.57053036 0.50289896 0.47538406],[0.39964524 0.5025256  0.49887264 0.76756474],[0.75510796 0.35167346 0.60354542 0.57696838],[0.64621704 0.71214023 0.27273378 0.26088781],2
7,Y,Y,J,0,[0.52845053 0.59161805 0.4971197  0.48068328],[0.39393475 0.51897031 0.49948194 0.74958154],[0.73667559 0.36693739 0.61461668 0.56027947],[0.61345739 0.7436039  0.28593501 0.26619936],2
8,Y,Y,J,0,[0.48988504 0.62218288 0.48488246 0.47418367],[0.39362837 0.51312976 0.4924532  0.77906492],[0.70462274 0.40648472 0.60548419 0.53556494],[0.6050811  0.73989658 0.25207039 0.25032825],2
9,Y,X,D,1,[0.48822467 0.63831195 0.52424541 0.48578501],[0.39329845 0.51522068 0.49103529 0.72942259],[0.71319569 0.40142258 0.58135661 0.5471207 ],[0.60779976 0.80050295 0.26622823 0.20877275],2
10,Y,X,D,1,[0.47673621 0.67955883 0.49884322 0.51752667],[0.36822119 0.5152711  0.43580869 0.71962331],[0.70139683 0.38743018 0.60467666 0.58984419],[0.61546954 0.79254442 0.2618584  0.22985965],2
11,Y,Y,J,1,[0.42671067 0.65177957 0.48533406 0.54802225],[0.30636879 0.56168517 0.43663079 0.73993395],[0.70292389 0.38694838 0.62676699 0.56614169],[0.60229146 0.72858709 0.26157118 0.2414758 ],2
12,Y,Y,J,1,[0.42552726 0.65303608 0.48276794 0.53594811],[0.29975256 0.52760155 0.44403258 0.70855562],[0.69375782 0.37426105 0.59985477 0.53578973],[0.62151776 0.70665002 0.26784739 0.24417283],2
13,Y,Y,J,1,[0.42063628 0.6441091  0.4760548  0.57850903],[0.33239701 0.52340846 0.3861032  0.74419087],[0.68820588 0.3649474  0.61927618 0.54980382],[0.59441199 0.70571548 0.25757688 0.25879635],2
14,Y,X,D,1,[0.3723769  0.63133123 0.44560641 0.60492205],[0.32820815 0.49766075 0.43111217 0.78466497],[0.66698852 0.33243064 0.6171119  0.58696694],[0.57279359 0.6847322  0.23752432 0.26925859],2
15,Y,Y,J,0,[0.41744819 0.66339563 0.46596014 0.58664831],[0.32031054 0.52320863 0.4712747  0.71121802],[0.65641002 0.29269232 0.6050084  0.60043129],[0.60541515 0.66786095 0.26847312 0.26200351],2
16,Y,X,D,0,[0.40283014 0.66776374 0.47513905 0.54952784],[0.31226411 0.51809943 0.47499912 0.67473344],[0.63743358 0.271251   0.63661745 0.63784763],[0.58590692 0.68115457 0.27385701 0.27680111],2
17,Y,Y,J,1,[0.40815146 0.70187989 0.39157487 0.53872142],[0.30215657 0.48164591 0.45736027 0.66585136],[0.63314326 0.26931106 0.65496316 0.63995547],[0.62668882 0.72191569 0.26290466 0.24267382],2
18,X,X,D,1,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.61572256 0.27632232 0.6588813  0.65820211],[0.62752172 0.7121645  0.26235607 0.26307426],2
19,X,X,D,1,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.24161656],2
0,X,Y,K,0,[0.58150726 0.52955709 0.51215085 0.54749251],[0.43318444 0.51924505 0.47064389 0.70929483],[0.76201723 0.47972539 0.65313507 0.51656152],[0.55318886 0.72170564 0.24130457 0.30245169],3
1,Y,Y,K,0,[0.57396325 0.56820524 0.52634609 0.56236376],[0.4599512  0.53905028 0.48847778 0.72914392],[0.76359153 0.46787788 0.67181951 0.51297102],[0.56586983 0.7187999  0.22631279 0.30856278],3
2,X,X,D,0,[0.55179064 0.59016284 0.5285074  0.56855642],[0.44242784 0.51292057 0.49005113 0.78366998],[0.77440094 0.42895453 0.63857221 0.50408365],[0.63418895 0.73542551 0.22209734 0.31136324],3
3,X,X,F,1,[0.56365236 0.59854822 0.54650487 0.55986841],[0.40985583 0.54129368 0.48095362 0.75720265],[0.75896045 0.40783551 0.66305819 0.51696595],[0.66561638 0.72151694 0.2564759  0.24512346],3
4,X,Y,K,0,[0.54411524 0.61349472 0.53385296 0.54265725],[0.36941618 0.52851029 0.47392737 0.75301881],[0.81999269 0.3996911  0.63424779 0.53917175],[0.66915567 0.71791165 0.23387456 0.19970104],3
5,X,X,F,1,[0.57262673 0.58383517 0.50722425 0.48856573],[0.38767787 0.49218444 0.48320006 0.76043861],[0.75510796 0.35167346 0.60354542 0.57696838],[0.60742363 0.7014866  0.25279664 0.2379715 ],3
6,X,X,F,1,[0.51947547 0.57053036 0.50289896 0.47538406],[0.39964524 0.5025256  0.49887264 0.76756474],[0.73667559 0.36693739 0.61461668 0.56027947],[0.64621704 0.71214023 0.27273378 0.26088781],3
7,X,Y,K,1,[0.52845053 0.59161805 0.4971197  0.48068328],[0.39393475 0.51897031 0.49948194 0.74958154],[0.70462274 0.40648472 0.60548419 0.53556494],[0.61345739 0.7436039  0.28593501 0.26619936],3
8,X,X,F,0,[0.48988504 0.62218288 0.48488246 0.47418367],[0.39362837 0.51312976 0.4924532  0.77906492],[0.71319569 0.40142258 0.58135661 0.5471207 ],[0.6050811  0.73989658 0.25207039 0.25032825],3
9,X,X,F,1,[0.48822467 0.63831195 0.52424541 0.48578501],[0.39329845 0.51522068 0.49103529 0.72942259],[0.70139683 0.38743018 0.60467666 0.58984419],[0.60779976 0.80050295 0.26622823 0.20877275],3
10,X,X,F,1,[0.47673621 0.67955883 0.49884322 0.51752667],[0.36822119 0.5152711  0.43580869 0.71962331],[0.70292389 0.38694838 0.62676699 0.56614169],[0.61546954 0.79254442 0.2618584  0.22985965],3
11,X,Y,K,0,[0.42671067 0.65177957 0.48533406 0.54802225],[0.30636879 0.56168517 0.43663079 0.73993395],[0.69375782 0.37426105 0.59985477 0.53578973],[0.60229146 0.72858709 0.26157118 0.2414758 ],3
12,X,X,F,1,[0.42552726 0.65303608 0.48276794 0.53594811],[0.29975256 0.52760155 0.44403258 0.70855562],[0.68820588 0.3649474  0.61927618 0.54980382],[0.62151776 0.70665002 0.26784739 0.24417283],3
13,X,Y,J,0,[0.42063628 0.6441091  0.4760548  0.57850903],[0.33239701 0.52340846 0.3861032  0.74419087],[0.66698852 0.33243064 0.6171119  0.58696694],[0.59441199 0.70571548 0.25757688 0.25879635],3
14,X,X,F,0,[0.3723769  0.63133123 0.44560641 0.60492205],[0.32820815 0.49766075 0.43111217 0.78466497],[0.65641002 0.29269232 0.6050084  0.60043129],[0.57279359 0.6847322  0.23752432 0.26925859],3
15,X,X,F,1,[0.41744819 0.66339563 0.46596014 0.58664831],[0.32031054 0.52320863 0.4712747  0.71121802],[0.63743358 0.271251   0.63661745 0.63784763],[0.60541515 0.66786095 0.26847312 0.26200351],3
16,X,X,F,1,[0.40283014 0.66776374 0.47513905 0.54952784],[0.31226411 0.51809943 0.47499912 0.67473344],[0.63314326 0.26931106 0.65496316 0.63995547],[0.58590692 0.68115457 0.27385701 0.27680111],3
17,X,X,F,1,[0.40815146 0.70187989 0.39157487 0.53872142],[0.30215657 0.48164591 0.45736027 0.66585136],[0.61572256 0.27632232 0.6588813  0.65820211],[0.62668882 0.72191569 0.26290466 0.24267382],3
18,X,Y,K,0,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.62752172 0.7121645  0.26235607 0.26307426],3
19,X,X,F,1,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.24161656],3
0,X,Y,K,1,[0.58150726 0.52955709 0.51215085 0.54749251],[0.43318444 0.51924505 0.47064389 0.70929483],[0.76201723 0.47972539 0.65313507 0.51656152],[0.56586983 0.7187999  0.22631279 0.30856278],4
1,X,X,D,0,[0.57396325 0.56820524 0.52634609 0.56236376],[0.4599512  0.53905028 0.48847778 0.72914392],[0.76359153 0.46787788 0.67181951 0.51297102],[0.63418895 0.73542551 0.22209734 0.31136324],4
2,Y,Y,K,1,[0.55179064 0.59016284 0.5285074  0.56855642],[0.44242784 0.51292057 0.49005113 0.78366998],[0.77440094 0.42895453 0.63857221 0.50408365],[0.66561638 0.72151694 0.2564759  0.24512346],4
3,Y,Y,K,0,[0.56365236 0.59854822 0.54650487 0.55986841],[0.40985583 0.54129368 0.48095362 0.75720265],[0.75896045 0.40783551 0.66305819 0.51696595],[0.66915567 0.71791165 0.23387456 0.19970104],4
4,Y,X,F,0,[0.54411524 0.61349472 0.53385296 0.54265725],[0.36941618 0.52851029 0.47392737 0.75301881],[0.81999269 0.3996911  0.63424779 0.53917175],[0.60742363 0.7014866  0.25279664 0.2379715 ],4
5,Y,Y,K,1,[0.57262673 0.58383517 0.50722425 0.48856573],[0.38767787 0.49218444 0.48320006 0.76043861],[0.75510796 0.35167346 0.60354542 0.57696838],[0.64621704 0.71214023 0.27273378 0.26088781],4
6,Y,Y,K,1,[0.51947547 0.57053036 0.50289896 0.47538406],[0.39964524 0.5025256  0.49887264 0.76756474],[0.73667559 0.36693739 0.61461668 0.56027947],[0.61345739 0.7436039  0.28593501 0.26619936],4
7,Y,Y,K,0,[0.52845053 0.59161805 0.4971197  0.48068328],[0.39393475 0.51897031 0.49948194 0.74958154],[0.70462274 0.40648472 0.60548419 0.53556494],[0.6050811  0.73989658 0.25207039 0.25032825],4
8,Y,Y,K,1,[0.48988504 0.62218288 0.48488246 0.47418367],[0.39362837 0.51312976 0.4924532  0.77906492],[0.71319569 0.40142258 0.58135661 0.5471207 ],[0.60779976 0.80050295 0.26622823 0.20877275],4
9,Y,Y,K,1,[0.48822467 0.63831195 0.52424541 0.48578501],[0.39329845 0.51522068 0.49103529 0.72942259],[0.70139683 0.38743018 0.60467666 0.58984419],[0.61546954 0.79254442 0.2618584  0.22985965],4
10,Y,Y,K,1,[0.47673621 0.67955883 0.49884322 0.51752667],[0.36822119 0.5152711  0.43580869 0.71962331],[0.70292389 0.38694838 0.62676699 0.56614169],[0.60229146 0.72858709 0.26157118 0.2414758 ],4
11,Y,Y,K,0,[0.42671067 0.65177957 0.48533406 0.54802225],[0.30636879 0.56168517 0.43663079 0.73993395],[0.69375782 0.37426105 0.59985477 0.53578973],[0.62151776 0.70665002 0.26784739 0.24417283],4
12,Y,Y,K,0,[0.42552726 0.65303608 0.48276794 0.53594811],[0.29975256 0.52760155 0.44403258 0.70855562],[0.68820588 0.3649474  0.61927618 0.54980382],[0.59441199 0.70571548 0.25757688 0.25879635],4
13,Y,Y,K,1,[0.42063628 0.6441091  0.4760548  0.57850903],[0.33239701 0.52340846 0.3861032  0.74419087],[0.66698852 0.33243064 0.6171119  0.58696694],[0.57279359 0.6847322  0.23752432 0.26925859],4
14,Y,Y,K,0,[0.3723769  0.63133123 0.44560641 0.60492205],[0.32820815 0.49766075 0.43111217 0.78466497],[0.65641002 0.29269232 0.6050084  0.60043129],[0.60541515 0.66786095 0.26847312 0.26200351],4
15,Y,X,D,1,[0.41744819 0.66339563 0.46596014 0.58664831],[0.32031054 0.52320863 0.4712747  0.71121802],[0.63743358 0.271251   0.63661745 0.63784763],[0.58590692 0.68115457 0.27385701 0.27680111],4
16,Y,Y,K,1,[0.40283014 0.66776374 0.47513905 0.54952784],[0.31226411 0.51809943 0.47499912 0.67473344],[0.63314326 0.26931106 0.65496316 0.63995547],[0.62668882 0.72191569 0.26290466 0.24267382],4
17,Y,Y,K,1,[0.40815146 0.70187989 0.39157487 0.53872142],[0.30215657 0.48164591 0.45736027 0.66585136],[0.61572256 0.27632232 0.6588813  0.65820211],[0.62752172 0.7121645  0.26235607 0.26307426],4
18,Y,Y,K,0,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.24161656],4
19,Y,X,D,0,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.25      ],4
0,X,X,D,1,[0.58150726 0.52955709 0.51215085 0.54749251],[0.43318444 0.51924505 0.47064389 0.70929483],[0.76201723 0.47972539 0.65313507 0.51656152],[0.56586983 0.7187999  0.22631279 0.30856278],5
1,X,X,D,0,[0.57396325 0.56820524 0.52634609 0.56236376],[0.4599512  0.53905028 0.48847778 0.72914392],[0.76359153 0.46787788 0.67181951 0.51297102],[0.63418895 0.73542551 0.22209734 0.31136324],5
2,X,Y,K,1,[0.55179064 0.59016284 0.5285074  0.56855642],[0.44242784 0.51292057 0.49005113 0.78366998],[0.77440094 0.42895453 0.63857221 0.50408365],[0.66561638 0.72151694 0.2564759  0.24512346],5
3,Y,Y,K,0,[0.56365236 0.59854822 0.54650487 0.55986841],[0.40985583 0.54129368 0.48095362 0.75720265],[0.75896045 0.40783551 0.66305819 0.51696595],[0.66915567 0.71791165 0.23387456 0.19970104],5
4,X,X,D,1,[0.54411524 0.61349472 0.53385296 0.54265725],[0.36941618 0.52851029 0.47392737 0.75301881],[0.81999269 0.3996911  0.63424779 0.53917175],[0.60742363 0.7014866  0.25279664 0.2379715 ],5
5,X,X,D,1,[0.57262673 0.58383517 0.50722425 0.48856573],[0.38767787 0.49218444 0.48320006 0.76043861],[0.75510796 0.35167346 0.60354542 0.57696838],[0.64621704 0.71214023 0.27273378 0.26088781],5
6,X,X,D,1,[0.51947547 0.57053036 0.50289896 0.47538406],[0.39964524 0.5025256  0.49887264 0.76756474],[0.73667559 0.36693739 0.61461668 0.56027947],[0.61345739 0.7436039  0.28593501 0.26619936],5
7,X,X,D,1,[0.52845053 0.59161805 0.4971197  0.48068328],[0.39393475 0.51897031 0.49948194 0.74958154],[0.70462274 0.40648472 0.60548419 0.53556494],[0.6050811  0.73989658 0.25207039 0.25032825],5
8,X,X,D,1,[0.48988504 0.62218288 0.48488246 0.47418367],[0.39362837 0.51312976 0.4924532  0.77906492],[0.71319569 0.40142258 0.58135661 0.5471207 ],[0.60779976 0.80050295 0.26622823 0.20877275],5
9,X,X,D,1,[0.48822467 0.63831195 0.52424541 0.48578501],[0.39329845 0.51522068 0.49103529 0.72942259],[0.70139683 0.38743018 0.60467666 0.58984419],[0.61546954 0.79254442 0.2618584  0.22985965],5
10,X,X,D,1,[0.47673621 0.67955883 0.49884322 0.51752667],[0.36822119 0.5152711  0.43580869 0.71962331],[0.70292389 0.38694838 0.62676699 0.56614169],[0.60229146 0.72858709 0.26157118 0.2414758 ],5
11,X,X,D,1,[0.42671067 0.65177957 0.48533406 0.54802225],[0.30636879 0.56168517 0.43663079 0.73993395],[0.69375782 0.37426105 0.59985477 0.53578973],[0.62151776 0.70665002 0.26784739 0.24417283],5
12,X,X,D,1,[0.42552726 0.65303608 0.48276794 0.53594811],[0.29975256 0.52760155 0.44403258 0.70855562],[0.68820588 0.3649474  0.61927618 0.54980382],[0.59441199 0.70571548 0.25757688 0.25879635],5
13,X,X,D,1,[0.42063628 0.6441091  0.4760548  0.57850903],[0.33239701 0.52340846 0.3861032  0.74419087],[0.66698852 0.33243064 0.6171119  0.58696694],[0.57279359 0.6847322  0.23752432 0.26925859],5
14,X,Y,K,0,[0.3723769  0.63133123 0.44560641 0.60492205],[0.32820815 0.49766075 0.43111217 0.78466497],[0.65641002 0.29269232 0.6050084  0.60043129],[0.60541515 0.66786095 0.26847312 0.26200351],5
15,X,X,D,1,[0.41744819 0.66339563 0.46596014 0.58664831],[0.32031054 0.52320863 0.4712747  0.71121802],[0.63743358 0.271251   0.63661745 0.63784763],[0.58590692 0.68115457 0.27385701 0.27680111],5
16,X,X,D,1,[0.40283014 0.66776374 0.47513905 0.54952784],[0.31226411 0.51809943 0.47499912 0.67473344],[0.63314326 0.26931106 0.65496316 0.63995547],[0.62668882 0.72191569 0.26290466 0.24267382],5
17,X,X,D,1,[0.40815146 0.70187989 0.39157487 0.53872142],[0.30215657 0.48164591 0.45736027 0.66585136],[0.61572256 0.27632232 0.6588813  0.65820211],[0.62752172 0.7121645  0.26235607 0.26307426],5
18,X,Y,K,1,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.24161656],5
19,X,X,D,1,[0.38723102 0.7162594  0.40100934 0.52277873],[0.32272057 0.4716775  0.44800143 0.71275908],[0.63537701 0.29072534 0.65610852 0.69088097],[0.65654517 0.74485131 0.27288098 0.25      ],5
0,X,X,D,0,[0.58150726 0.52955709 0.51215085 0.54749251],[0.43318444 0.51924505 0.47064389 0.70929483],[0.76201723 0.47972539 0.65313507 0.51656152],[0.56586983 0.7187999  0.22631279 0.30856278],6
1,Y,Y,J,1,[0.57396325 0.56820524 0.52634609 0.56236376],[0.4599512  0.53905028 0.48847778 0.72914392],[0.76359153 0.46787788 0.67181951 0.51297102],[0.63418895 0.73542551 0.22209734 0.31136324],6
2,Y,Y,J,0,[0.55179064 0.59016284 0.5285074  0.56855642],[0.44242784 0.51292057 0.49005113 0.78366998],[0.77440094 0.42895453 0.63857221 0.50408365],[0.66561638 0.72151694 0.2564759  0.24512346],6
